,mcg,gvh,alm,mit,erl,pox,vac,nuc,distance_from_0,distance_from_1,distance_from_2,closest,Probability_0,Probability_1,Probability_2
286,0.52,0.75,0.37,0.14,0.5,0.0,0.46,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.35658407430049555,0.46259665107086684,0.43535189070881897
287,0.71,0.56,0.39,0.27,0.5,0.0,0.52,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3524102853767807,0.4734929632464791,0.43705394747015947
288,0.58,0.6,0.43,0.12,0.5,0.0,0.55,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3510269030476227,0.47500627444440274,0.440360027508556
289,0.54,0.65,0.49,0.34,0.5,0.0,0.52,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.34786311548386656,0.479476681742056,0.4386604731187395
290,0.57,0.59,0.44,0.16,0.5,0.0,0.52,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.34572425263699147,0.48014328332005407,0.4393839351463613
291,0.59,0.58,0.46,0.19,0.5,0.0,0.56,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098746,1,0.3534465914535661,0.4705185206782541,0.44442389556948575
292,0.92,0.61,0.4,0.22,0.5,0.0,0.54,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.35175794702148583,0.44450774069293486,0.4186885816823104
293,0.55,0.56,0.45,0.14,0.5,0.0,0.54,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.346091219514337,0.47922135002726546,0.4400615660391709
294,0.63,0.61,0.41,0.22,0.5,0.0,0.51,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3480471371950707,0.4789694701787338,0.4384579607751797
295,0.58,0.53,0.38,0.18,0.5,0.0,0.52,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.34764092277627595,0.4789558516346241,0.4394793020663694
296,0.36,0.46,0.43,0.19,0.5,0.0,0.48,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3576930879869769,0.468057349624202,0.4449298442716737
297,0.32,0.47,0.55,0.12,0.5,0.0,0.52,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.36532310632446297,0.45978122076085604,0.44536157727251185
298,0.34,0.38,0.45,0.19,0.5,0.0,0.51,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.36554149624364757,0.46106182249852923,0.44540423416589736
299,0.62,0.58,0.46,0.13,0.5,0.0,0.53,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3493534068055365,0.47671262239273027,0.4400615333584702
300,0.53,0.68,0.42,0.19,0.5,0.0,0.53,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3512966938639003,0.47502373870575715,0.43974658569175296
301,0.73,0.55,0.41,0.16,0.5,0.0,0.46,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.35344661493364576,0.4693290276626698,0.4366950497895821
302,0.55,0.46,0.46,0.31,0.5,0.0,0.58,0.48,0.17147540983606546,0.2468389830508462,0.0890123456790125,2,0.42355686291466604,0.4026278527602348,0.4524730655639301
303,0.35,0.6,0.47,0.13,0.5,0.0,0.52,0.43,0.22147540983606545,0.1968389830508462,0.03901234567901252,2,0.41145698735605873,0.41741566365394095,0.4521497856360715
304,0.77,0.8,0.51,0.4,1.0,0.0,0.54,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3401823082990297,0.4060805807386674,0.39064956451180605
305,0.77,0.87,0.47,0.37,0.5,0.0,0.48,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3501299493614917,0.44109126182004144,0.41551874162318964
306,0.35,0.46,0.49,0.15,1.0,0.0,0.55,0.35,0.30147540983606547,0.1168389830508462,0.0409876543209875,2,0.3846566344618452,0.4064400863035007,0.41639297957382315
307,0.43,0.51,0.48,0.14,0.5,0.0,0.5,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3485854464434617,0.47472141277460206,0.44277554752731724
308,0.57,0.61,0.45,0.26,0.5,0.0,0.5,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3414253698185314,0.4839677631751927,0.4364356799828926
309,0.63,0.62,0.42,0.12,0.5,0.0,0.52,0.25,0.40147540983606544,0.016838983050846218,0.14098765432098748,1,0.35726909420731606,0.4680827990856537,0.4415365249719775
310,0.25,0.4,0.51,0.18,0.5,0.0,0.5,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098746,1,0.3829618625874889,0.44327988738990814,0.44630693417219985
311,0.56,0.62,0.53,0.24,0.5,0.0,0.57,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3448579521637147,0.4809298393872813,0.438779471997079
312,0.58,0.6,0.51,0.24,0.5,0.0,0.53,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3405282456002764,0.48396434926856824,0.4365213338958248
313,0.71,0.59,0.53,0.15,0.5,0.0,0.49,0.33,0.32147540983606543,0.09683898305084623,0.06098765432098746,2,0.3732664371701365,0.4521134390423449,0.4461858689111393
314,0.46,0.35,0.33,0.17,0.5,0.0,0.55,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.36541338540938406,0.460995636966633,0.44180122235730557
315,0.54,0.55,0.42,0.22,0.5,0.0,0.48,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3384083288767273,0.4840625096475291,0.4350171178120095
316,0.39,0.44,0.28,0.12,0.5,0.0,0.46,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098746,1,0.3763898200765896,0.44878920613249207,0.44283500911619145
317,0.33,0.44,0.49,0.08,0.5,0.0,0.48,0.49,0.16147540983606545,0.2568389830508462,0.09901234567901251,2,0.43697756741536165,0.39808595566939803,0.4441553168110222
318,0.81,0.82,0.41,0.36,0.5,0.0,0.39,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.349375630421231,0.4404413120849623,0.41460136103595807
319,0.69,0.6,0.51,0.13,0.5,0.83,0.52,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.32158575740961626,0.36699072287090884,0.3565923647448958
320,0.46,0.48,0.44,0.21,0.5,0.0,0.55,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.34235767983032334,0.47855682547421047,0.4380639473266379
321,0.35,0.36,0.57,0.17,0.5,0.0,0.52,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.36760274528939957,0.4581542626736401,0.4456452182879521
322,0.74,0.72,0.47,0.25,0.5,0.0,0.57,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3537080971126472,0.46238088836082153,0.4313386986012241
323,0.54,0.57,0.52,0.19,0.5,0.0,0.59,0.67,0.018524590163934596,0.43683898305084623,0.27901234567901256,0,0.47911262834720264,0.3670758100829664,0.42261019880838946
324,0.42,0.52,0.4,0.17,0.5,0.0,0.5,0.26,0.39147540983606544,0.026838983050846227,0.13098765432098747,1,0.3582787181481788,0.4648774338573802,0.447187631894555
325,0.91,0.77,0.34,0.47,0.5,0.0,0.52,0.31,0.34147540983606545,0.07683898305084622,0.08098765432098748,1,0.35812025501831257,0.41939623678823545,0.4058795755609617
326,0.81,0.9,0.39,0.41,0.5,0.0,0.53,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3462736561939836,0.42960609396271354,0.40580645346910266
327,0.45,0.4,0.56,0.14,0.5,0.0,0.54,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3570618113466543,0.46792287429050783,0.44553777824202845
328,0.47,0.47,0.58,0.16,0.5,0.0,0.49,0.28,0.3714754098360654,0.046838983050846245,0.11098765432098745,1,0.3581723923364765,0.45886122330223517,0.4509620957790552
329,0.41,0.39,0.51,0.52,0.5,0.0,0.49,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3705732292839228,0.45474571613525944,0.4380913748395348
330,0.37,0.34,0.32,0.22,0.5,0.0,0.56,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.37083869689861904,0.4546652709299715,0.44046770066958857
331,0.69,0.6,0.5,0.31,0.5,0.0,0.55,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.35077939374863976,0.475935410930264,0.4377713211659917
332,0.35,0.56,0.36,0.3,0.5,0.0,0.53,0.25,0.40147540983606544,0.016838983050846218,0.14098765432098748,1,0.3667379293921219,0.4610784739483447,0.4447962590688159
333,0.84,0.66,0.36,0.78,0.5,0.0,0.49,0.5,0.15147540983606544,0.2668389830508462,0.10901234567901252,2,0.3768231156415137,0.38109216907232657,0.3885512403067298
334,0.51,0.58,0.54,0.29,0.5,0.0,0.53,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.33708630578847515,0.4836218179354413,0.4340925631751529
335,0.37,0.43,0.62,0.27,0.5,0.0,0.48,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.36086239839559103,0.4649040197426092,0.4459314489594864
336,0.55,0.66,0.57,0.32,0.5,0.0,0.57,0.34,0.3114754098360654,0.10683898305084624,0.05098765432098745,2,0.3764853367373085,0.44971812019884055,0.4502943349482779
337,0.48,0.35,0.42,0.21,0.5,0.0,0.57,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.35940325043392807,0.4677361214171268,0.4437518882917957
338,0.62,0.58,0.52,0.15,0.5,0.0,0.52,0.29,0.36147540983606546,0.0568389830508462,0.1009876543209875,1,0.3602768809237726,0.4640374188463963,0.44750421605353974
339,0.56,0.59,0.53,0.16,0.5,0.0,0.24,0.42,0.23147540983606546,0.1868389830508462,0.029012345679012508,2,0.3993144765740463,0.42631309031279285,0.44475721745458463
340,0.44,0.51,0.37,0.15,0.5,0.0,0.51,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.354134159946622,0.4721322426303842,0.44280250892730805
341,0.44,0.44,0.49,0.15,0.5,0.0,0.46,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098746,1,0.3592959929835585,0.46022123928139935,0.45003543251503114
342,0.5,0.5,0.48,0.17,0.5,0.0,0.47,0.26,0.39147540983606544,0.026838983050846227,0.13098765432098747,1,0.34447500753492394,0.47042167036444893,0.4424622476763414
343,0.6,0.6,0.49,0.3,0.5,0.0,0.53,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3430939949221368,0.4832329254380522,0.43689117174334086
344,0.49,0.46,0.34,0.21,0.5,0.0,0.55,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.35426440240264956,0.47300266685359194,0.44169646653481687
345,0.35,0.68,0.57,0.4,0.5,0.0,0.53,0.36,0.29147540983606546,0.1268389830508462,0.03098765432098749,2,0.39400311860863146,0.4344859700936553,0.4458730412471835
346,0.7,0.69,0.43,0.33,0.5,0.0,0.58,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3544898702162701,0.4663431961425393,0.43344514781032234
347,0.23,0.3,0.58,0.22,0.5,0.0,0.48,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098746,1,0.38850240687466137,0.43416592173566065,0.4399340561337993
348,0.45,0.42,0.52,0.2,0.5,0.0,0.5,0.25,0.40147540983606544,0.016838983050846218,0.14098765432098748,1,0.3507227013985779,0.4667484911902728,0.4456909172736698
349,0.51,0.35,0.46,0.15,0.5,0.0,0.51,0.42,0.23147540983606546,0.1868389830508462,0.029012345679012508,2,0.4086569155862717,0.41733905790225223,0.45492724326038136
350,0.42,0.39,0.47,0.13,0.5,0.0,0.5,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098746,1,0.36860539645447266,0.4554847053899362,0.4504691477493766
351,0.32,0.38,0.52,0.2,0.5,0.0,0.52,0.28,0.3714754098360654,0.046838983050846245,0.11098765432098745,1,0.37952424975663757,0.44665735042164484,0.4506675369150676
352,0.59,0.65,0.52,0.3,0.5,0.0,0.46,0.31,0.34147540983606545,0.07683898305084622,0.08098765432098748,1,0.36455521193789847,0.4606898423576854,0.4479892320113956
353,0.41,0.52,0.41,0.11,0.5,0.0,0.54,0.35,0.30147540983606547,0.1168389830508462,0.0409876543209875,2,0.3860806485768786,0.43822626448489543,0.4543040480499658
354,0.37,0.33,0.5,0.12,0.5,0.0,0.51,0.54,0.11147540983606541,0.3068389830508462,0.14901234567901256,0,0.4563503327978085,0.38421766833112836,0.43576173999470363
355,0.45,0.56,0.49,0.17,0.5,0.0,0.52,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.34347825459834486,0.47867877624934574,0.4398218691383935
356,0.56,0.54,0.59,0.14,0.5,0.0,0.52,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098746,1,0.35684958880090645,0.46592063362710634,0.44757253571505173
357,0.31,0.31,0.54,0.18,0.5,0.0,0.52,0.29,0.36147540983606546,0.0568389830508462,0.1009876543209875,1,0.3883783782515524,0.438622346507245,0.44708144041454256
358,0.27,0.51,0.47,0.35,0.5,0.0,0.49,0.28,0.3714754098360654,0.046838983050846245,0.11098765432098745,1,0.3802012790032676,0.44782756060222256,0.4472233837968041
359,0.54,0.56,0.57,0.18,0.5,0.0,0.45,0.25,0.40147540983606544,0.016838983050846218,0.14098765432098748,1,0.34776470924765096,0.4736939841838222,0.443459909406048
360,0.17,0.38,0.45,0.09,0.5,0.0,0.54,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098746,1,0.38697217301774217,0.4294364191805835,0.43427788437482423
361,0.43,0.51,0.54,0.15,0.5,0.0,0.45,0.26,0.39147540983606544,0.026838983050846227,0.13098765432098747,1,0.3558023381709019,0.46438463211132547,0.44848951994560704
362,0.6,0.4,0.59,0.18,0.5,0.0,0.48,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.35307748689834023,0.4726004732838905,0.4429174973806648
363,0.91,0.69,0.57,0.45,0.5,0.0,0.56,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3503731292028166,0.4358679194379482,0.41196589812908363
364,0.38,0.47,0.53,0.12,0.5,0.0,0.48,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3582016654818989,0.4667105694454917,0.4458676656312201
365,0.59,0.43,0.52,0.19,0.5,0.0,0.55,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098746,1,0.355539049040515,0.4661166347074114,0.44667335912563316
366,0.64,0.53,0.45,0.13,0.5,0.0,0.53,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3501695433466919,0.4760314404802704,0.4401963041983175
367,0.49,0.31,0.34,0.13,0.5,0.0,0.52,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.36699828416335395,0.45737451603046914,0.4402936467000282
368,0.52,0.51,0.51,0.12,0.5,0.0,0.51,0.4,0.2514754098360654,0.16683898305084624,0.009012345679012546,2,0.389993151502427,0.4260391068970766,0.4596896794989186
369,0.49,0.43,0.48,0.15,0.5,0.0,0.55,0.25,0.40147540983606544,0.016838983050846218,0.14098765432098748,1,0.35426266462815204,0.46742015671573955,0.4461879050464056
370,0.49,0.47,0.52,0.16,0.5,0.0,0.53,0.28,0.3714754098360654,0.046838983050846245,0.11098765432098745,1,0.3531461322681714,0.46094214361386965,0.4488062700761849
371,0.48,0.39,0.49,0.18,0.5,0.0,0.51,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3501765262692513,0.4733539816261659,0.44300072018757525
372,0.44,0.34,0.55,0.18,0.5,0.0,0.52,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.36121070960653484,0.4646625120276723,0.445774881923224
373,0.43,0.54,0.58,0.16,0.5,0.0,0.5,0.36,0.29147540983606546,0.1268389830508462,0.03098765432098749,2,0.3808077049784605,0.43418428799160547,0.45910133955821475
374,0.49,0.42,0.54,0.17,0.5,0.0,0.5,0.36,0.29147540983606546,0.1268389830508462,0.03098765432098749,2,0.37798889060451824,0.43098410470625026,0.4601696421640477
375,0.34,0.66,0.51,0.16,0.5,0.0,0.47,0.33,0.32147540983606543,0.09683898305084623,0.06098765432098746,2,0.38340548868397756,0.4425323385648554,0.45002884664274473
376,0.2,0.34,0.33,0.1,0.5,0.0,0.48,0.31,0.34147540983606545,0.07683898305084622,0.08098765432098748,1,0.3939221819742373,0.4225894209202474,0.43243452332580157
377,0.74,0.53,0.5,0.08,0.5,0.0,0.55,0.31,0.34147540983606545,0.07683898305084622,0.08098765432098748,1,0.3724250106186468,0.44998202311637614,0.4413744414623612
378,0.69,0.48,0.38,0.15,0.5,0.0,0.55,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.35540221021291163,0.4694098871043926,0.43831433711988443
379,0.3,0.5,0.47,0.11,0.5,0.0,0.46,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3660115639318112,0.4585932332759755,0.4438997614841945
380,0.44,0.51,0.48,0.38,0.5,0.0,0.52,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.34919519298900614,0.47636945333407826,0.44000020666297673
381,0.31,0.45,0.5,0.17,0.5,0.0,0.49,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3642689646583514,0.4616227373583571,0.44583565571359024
382,0.55,0.41,0.56,0.21,0.5,0.0,0.52,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3463722515198748,0.4768336032649491,0.4409795407029375
383,0.4,0.34,0.52,0.17,0.5,0.0,0.47,0.51,0.14147540983606544,0.2768389830508462,0.11901234567901253,2,0.4477903131285542,0.3892623660442374,0.4425418015054867
384,0.4,0.48,0.5,0.17,0.5,0.0,0.54,0.5,0.15147540983606544,0.2668389830508462,0.10901234567901252,2,0.4382901263864692,0.39023364553922424,0.44872936924106327
385,0.58,0.48,0.56,0.1,0.5,0.0,0.46,0.25,0.40147540983606544,0.016838983050846218,0.14098765432098748,1,0.35698545714493185,0.46755201777312116,0.44588412288951257
386,0.58,0.48,0.56,0.12,0.5,0.0,0.46,0.25,0.40147540983606544,0.016838983050846218,0.14098765432098748,1,0.35488392557999393,0.46918879496023586,0.4456994154334565
387,0.58,0.45,0.48,0.24,0.5,0.0,0.52,0.37,0.28147540983606545,0.1368389830508462,0.02098765432098748,2,0.374251207395228,0.4340531385883455,0.4584774992742194
388,0.58,0.41,0.51,0.26,0.5,0.0,0.51,0.37,0.28147540983606545,0.1368389830508462,0.02098765432098748,2,0.37906838243406665,0.4335249828366075,0.45819572211156034
389,0.41,0.6,0.53,0.29,0.5,0.0,0.47,0.43,0.22147540983606545,0.1968389830508462,0.03901234567901252,2,0.4040636942092133,0.4159193951185666,0.4578005769149599
390,0.69,0.5,0.49,0.42,0.5,0.0,0.49,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3555386584214516,0.4710426348748005,0.4374117222449599
391,0.38,0.49,0.61,0.13,0.5,0.0,0.54,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.36088978699821284,0.46415885363423554,0.44570923512585864
392,0.6,0.48,0.44,0.52,0.5,0.0,0.54,0.63,0.02147540983606544,0.3968389830508462,0.23901234567901253,0,0.4564509014470375,0.3812692050385293,0.42345832110117554
393,0.47,0.49,0.63,0.17,0.5,0.0,0.31,0.26,0.39147540983606544,0.026838983050846227,0.13098765432098747,1,0.3674975455524934,0.45692209803899936,0.4463633170784553
394,0.28,0.51,0.55,0.11,0.5,0.0,0.46,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3678457025265758,0.4555358021332078,0.443282263612951
395,0.56,0.57,0.63,0.39,1.0,0.0,0.59,0.4,0.2514754098360654,0.16683898305084624,0.009012345679012546,2,0.384860391667673,0.4031504608758743,0.4129007813054221
396,0.21,0.38,0.49,0.16,0.5,0.0,0.51,0.45,0.20147540983606543,0.21683898305084623,0.059012345679012534,2,0.43097215606010875,0.40215751132697786,0.43947945367665864
397,0.46,0.57,0.57,0.15,0.5,0.0,0.52,0.26,0.39147540983606544,0.026838983050846227,0.13098765432098747,1,0.3552996880768396,0.4664006948779345,0.44748656648708096
398,0.43,0.42,0.54,0.22,0.5,0.0,0.57,0.33,0.32147540983606543,0.09683898305084623,0.06098765432098746,2,0.3748374475746539,0.4385209568608823,0.4574069910361754
399,0.57,0.59,0.5,0.58,0.5,0.0,0.53,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3629154632478868,0.4559379068702205,0.43152306052425693
400,0.48,0.34,0.47,0.14,0.5,0.0,0.47,0.26,0.39147540983606544,0.026838983050846227,0.13098765432098747,1,0.3676292835123102,0.45784898591117285,0.4485003935405276
401,0.35,0.4,0.53,0.18,0.5,0.0,0.42,0.38,0.27147540983606544,0.14683898305084622,0.010987654320987472,2,0.4021249286961449,0.4232960891348439,0.455226118752354
402,0.47,0.45,0.53,0.62,0.5,0.0,0.46,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.36928380829604807,0.44742970398945264,0.43044163557271775
403,0.53,0.43,0.47,0.15,0.5,0.0,0.58,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.35097347778094146,0.4743442316931163,0.4423929540715987
404,0.46,0.45,0.56,0.16,0.5,0.0,0.56,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3508432119405163,0.4726844546190017,0.4438276380208855
405,0.44,0.42,0.62,0.14,0.5,0.0,0.55,0.37,0.28147540983606545,0.1368389830508462,0.02098765432098748,2,0.39466859989022796,0.42864640349426447,0.4563341938837069
406,0.37,0.34,0.58,0.24,0.5,0.0,0.44,0.18,0.47147540983606545,0.05316101694915379,0.21098765432098748,1,0.36002798842063377,0.4654288003496878,0.44179427623036766
407,0.37,0.34,0.58,0.24,0.5,0.0,0.44,0.18,0.47147540983606545,0.05316101694915379,0.21098765432098748,1,0.36002798842063377,0.4654288003496878,0.44179427623036766
408,0.39,0.39,0.55,0.52,0.5,0.0,0.37,0.16,0.4914754098360654,0.07316101694915378,0.23098765432098747,1,0.3610165694563964,0.45572976040037655,0.4310683914500925
409,0.39,0.39,0.55,0.52,0.5,0.0,0.37,0.16,0.4914754098360654,0.07316101694915378,0.23098765432098747,1,0.3610165694563964,0.45572976040037655,0.4310683914500925
410,0.48,0.46,0.38,0.29,0.5,0.0,0.53,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.34817331246590477,0.47724848436716927,0.4395277827304024
411,0.48,0.57,0.5,0.09,0.5,0.0,0.52,0.42,0.23147540983606546,0.1868389830508462,0.029012345679012508,2,0.40094807654308556,0.42319283718380585,0.4562115702555891
412,0.61,0.57,0.45,0.21,0.5,0.0,0.5,0.42,0.23147540983606546,0.1868389830508462,0.029012345679012508,2,0.3932531616079886,0.4291723734964479,0.4564364273055147
413,0.56,0.44,0.56,0.19,0.5,0.0,0.54,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.34537176807806724,0.4778937237896475,0.440512549627842
414,0.51,0.63,0.3,0.35,0.5,0.0,0.53,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098746,1,0.36714164621834955,0.460499724256663,0.4413719960349192
415,0.53,0.68,0.34,0.42,0.5,0.0,0.54,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098746,1,0.36811236669138053,0.457326955812643,0.43833701049992957
416,0.37,0.22,0.64,0.35,0.5,0.0,0.47,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3767845673938038,0.4425897505562856,0.435836898849471
417,0.51,0.48,0.58,0.22,0.5,0.0,0.5,0.28,0.3714754098360654,0.046838983050846245,0.11098765432098745,1,0.34848300501197815,0.46237711958082806,0.44667310009906747
418,0.49,0.37,0.59,0.17,0.5,0.0,0.51,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3570113442950769,0.46822293519066677,0.4451981426993436
419,0.51,0.48,0.58,0.22,0.5,0.0,0.5,0.28,0.3714754098360654,0.046838983050846245,0.11098765432098745,1,0.34848300501197815,0.46237711958082806,0.44667310009906747
420,0.53,0.53,0.53,0.17,0.5,0.0,0.49,0.37,0.28147540983606545,0.1368389830508462,0.02098765432098748,2,0.3728911589487478,0.43379463000603513,0.4599346679542367
421,0.29,0.68,0.47,0.26,0.5,0.0,0.47,0.37,0.28147540983606545,0.1368389830508462,0.02098765432098748,2,0.3968312857037068,0.43133741972480893,0.4472566160195897
422,0.5,0.45,0.49,0.15,0.5,0.0,0.55,0.43,0.22147540983606545,0.1968389830508462,0.03901234567901252,2,0.4032556043378699,0.4125040550438828,0.45938125424394843
423,0.33,0.28,0.31,0.24,0.5,0.0,0.53,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3753581211792756,0.445744950546696,0.4361029166393779
424,0.85,0.85,0.3,0.31,0.5,0.0,0.55,0.42,0.23147540983606546,0.1868389830508462,0.029012345679012508,2,0.37430119019839747,0.41002731269613046,0.4095790707073862
425,0.43,0.39,0.51,0.28,0.5,0.0,0.4,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.35580521208659743,0.46973508855365753,0.4443211663554763
426,0.61,0.54,0.49,0.16,0.5,0.0,0.54,0.42,0.23147540983606546,0.1868389830508462,0.029012345679012508,2,0.3952602383328432,0.4275521446835282,0.45655267533149047
427,0.34,0.35,0.61,0.19,0.5,0.0,0.52,0.25,0.40147540983606544,0.016838983050846218,0.14098765432098748,1,0.3759111151203779,0.4500329311542131,0.44708792668495667
428,0.55,0.53,0.56,0.29,0.5,0.0,0.48,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.33482759581164157,0.48437506005795894,0.43256713694769616
429,0.66,0.62,0.52,0.17,0.5,0.0,0.49,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3495081107200799,0.47598889402295363,0.4392227364251953
430,0.44,0.41,0.58,0.2,0.5,0.0,0.57,0.25,0.40147540983606544,0.016838983050846218,0.14098765432098748,1,0.36069532799357584,0.46232108589887233,0.44847292307713116
431,0.37,0.62,0.34,0.25,0.5,0.0,0.51,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3603051625270889,0.46627708465297646,0.4410059355483204
432,0.45,0.56,0.51,0.64,0.5,0.0,0.54,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.3677975630520854,0.445287415152281,0.42752900931785315
433,0.38,0.46,0.52,0.75,0.5,0.0,0.5,0.26,0.39147540983606544,0.026838983050846227,0.13098765432098747,1,0.3748691218062923,0.42089917411217986,0.4149549984247399
434,0.61,0.54,0.49,0.19,0.5,0.0,0.54,0.47,0.18147540983606547,0.2368389830508462,0.0790123456790125,2,0.4121586243408522,0.41368860408437697,0.4549334937059094
435,0.44,0.53,0.52,0.37,0.5,0.0,0.5,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.34726669699797913,0.47727754453134313,0.4396490763747936
436,0.44,0.53,0.52,0.37,0.5,0.0,0.5,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.34726669699797913,0.47727754453134313,0.4396490763747936
437,0.32,0.34,0.61,0.17,0.5,0.0,0.52,0.32,0.33147540983606544,0.08683898305084622,0.07098765432098747,2,0.3941722133507376,0.43316010816736833,0.4488235857993145
438,0.34,0.34,0.61,0.18,0.5,0.0,0.52,0.32,0.33147540983606544,0.08683898305084622,0.07098765432098747,2,0.39270046595793334,0.4345584074873716,0.4501951037721702
439,0.51,0.68,0.49,0.59,0.5,0.0,0.54,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098746,1,0.3720022833969991,0.44445159335398343,0.4306013196788816
440,0.41,0.3,0.49,0.28,0.5,0.0,0.54,0.22,0.43147540983606547,0.013161016949153781,0.17098765432098748,1,0.36691063793137274,0.46057979987379466,0.4444583686115874
