,mcg,gvh,alm,mit,erl,pox,vac,nuc,Probability0,Probability1,Probability2,Probability3,Probability4,cluster_label,Max_prob,Min_prob
386,0.58,0.48,0.56,0.12,0.5,0.0,0.46,0.25,0.6388591739833036,0.31204727524522086,0.6739506181546004,0.40300191262949725,0.4710389790716414,2,0.6739506181546004,0.31204727524522086
387,0.58,0.45,0.48,0.24,0.5,0.0,0.52,0.37,0.6324083957906079,0.33485501773878273,0.6607792861097104,0.44528320408258815,0.5160423137497963,2,0.6607792861097104,0.33485501773878273
388,0.58,0.41,0.51,0.26,0.5,0.0,0.51,0.37,0.6308140236490553,0.3566846236123771,0.6530854762360853,0.4722314545684461,0.49580800520653395,2,0.6530854762360853,0.3566846236123771
389,0.41,0.6,0.53,0.29,0.5,0.0,0.47,0.43,0.5715503307234799,0.3215174080577948,0.5822908688469488,0.4187446635393697,0.46280201281157374,2,0.5822908688469488,0.3215174080577948
390,0.69,0.5,0.49,0.42,0.5,0.0,0.49,0.22,0.6663687725719664,0.27468116299246526,0.6472033681982222,0.34040697319270596,0.6109367715601279,0,0.6663687725719664,0.27468116299246526
391,0.38,0.49,0.61,0.13,0.5,0.0,0.54,0.22,0.5629311516941409,0.35553501287294764,0.5979372110778266,0.4540409022131969,0.37017253411556195,2,0.5979372110778266,0.35553501287294764
393,0.47,0.49,0.63,0.17,0.5,0.0,0.31,0.26,0.5628504069152795,0.3314661939523179,0.5960136600254844,0.4045936664975899,0.3568442258914464,2,0.5960136600254844,0.3314661939523179
394,0.28,0.51,0.55,0.11,0.5,0.0,0.46,0.22,0.5406057454101731,0.3302506077053837,0.5723905604726549,0.42443439324831544,0.3490026375709175,2,0.5723905604726549,0.3302506077053837
396,0.21,0.38,0.49,0.16,0.5,0.0,0.51,0.45,0.42121654534992764,0.3344189405126755,0.4496007151784592,0.4478955413222099,0.2832100265027726,2,0.4496007151784592,0.3344189405126755
397,0.46,0.57,0.57,0.15,0.5,0.0,0.52,0.26,0.6660770022752331,0.32832549602052485,0.7080226100472558,0.4273918440585066,0.4811546641502765,2,0.7080226100472558,0.32832549602052485
398,0.43,0.42,0.54,0.22,0.5,0.0,0.57,0.33,0.6030011642146025,0.40449525595124003,0.6331634378536604,0.5366523724185549,0.3939361205267392,2,0.6331634378536604,0.40449525595124003
399,0.57,0.59,0.5,0.58,0.5,0.0,0.53,0.22,0.6576705751399514,0.2623366892717,0.6227777612635703,0.3098807204149676,0.49963800350202936,0,0.6576705751399514,0.2623366892717
400,0.48,0.34,0.47,0.14,0.5,0.0,0.47,0.26,0.5974894379157535,0.37539390929376104,0.6369606714143891,0.48879282456307105,0.4145938409605491,2,0.6369606714143891,0.37539390929376104
401,0.35,0.4,0.53,0.18,0.5,0.0,0.42,0.38,0.5093298368869803,0.4100893942169787,0.5383731802815321,0.5377017728986082,0.3196732385370229,2,0.5383731802815321,0.4100893942169787
402,0.47,0.45,0.53,0.62,0.5,0.0,0.46,0.22,0.6490732198977751,0.3416638942488678,0.6096519233876098,0.39055439197354974,0.35602233593767196,0,0.6490732198977751,0.3416638942488678
403,0.53,0.43,0.47,0.15,0.5,0.0,0.58,0.22,0.6139140282812289,0.3237275629978259,0.6539289825845879,0.42342710927616434,0.4566737337369579,2,0.6539289825845879,0.3237275629978259
404,0.46,0.45,0.56,0.16,0.5,0.0,0.56,0.22,0.6221351377311953,0.3536492107618804,0.660822816518474,0.4571677463331736,0.4091039193748846,2,0.660822816518474,0.3536492107618804
405,0.44,0.42,0.62,0.14,0.5,0.0,0.55,0.37,0.5196961100361839,0.3521561712708972,0.5510207682270998,0.4601231626507137,0.3323500448748824,2,0.5510207682270998,0.3521561712708972
406,0.37,0.34,0.58,0.24,0.5,0.0,0.44,0.18,0.4997053082933458,0.41834004875548547,0.5198351690682644,0.5151552251023431,0.33531804841444335,2,0.5198351690682644,0.41834004875548547
407,0.37,0.34,0.58,0.24,0.5,0.0,0.44,0.18,0.4997053082933458,0.41834004875548547,0.5198351690682644,0.5151552251023431,0.33531804841444335,2,0.5198351690682644,0.41834004875548547
408,0.39,0.39,0.55,0.52,0.5,0.0,0.37,0.16,0.5261285265302794,0.38966876439643017,0.4941742446234199,0.43445558812999646,0.2885860967245824,0,0.5261285265302794,0.38966876439643017
409,0.39,0.39,0.55,0.52,0.5,0.0,0.37,0.16,0.5261285265302794,0.38966876439643017,0.4941742446234199,0.43445558812999646,0.2885860967245824,0,0.5261285265302794,0.38966876439643017
410,0.48,0.46,0.38,0.29,0.5,0.0,0.53,0.22,0.631746505336453,0.32299753696031164,0.6505847718438305,0.4147087293642588,0.5414204363535877,2,0.6505847718438305,0.32299753696031164
411,0.48,0.57,0.5,0.09,0.5,0.0,0.52,0.42,0.5733962772622241,0.28779751264392783,0.6124543612566957,0.38499146746327656,0.42249971215647497,2,0.6124543612566957,0.28779751264392783
412,0.61,0.57,0.45,0.21,0.5,0.0,0.5,0.42,0.5789341973605542,0.2763621008728171,0.6115559713719916,0.3697102489546312,0.5709486893094582,2,0.6115559713719916,0.2763621008728171
413,0.56,0.44,0.56,0.19,0.5,0.0,0.54,0.22,0.6518869672818219,0.33978242686456883,0.6897909055527991,0.4392419425979814,0.4705815194667293,2,0.6897909055527991,0.33978242686456883
416,0.37,0.22,0.64,0.35,0.5,0.0,0.47,0.22,0.4560576271676483,0.39550565175474395,0.453854405989746,0.4532750178051739,0.30338222230252904,0,0.4560576271676483,0.39550565175474395
417,0.51,0.48,0.58,0.22,0.5,0.0,0.5,0.28,0.7480387689920956,0.3699937277529771,0.7842234975731984,0.48164724550488525,0.48168932125220976,2,0.7842234975731984,0.3699937277529771
418,0.49,0.37,0.59,0.17,0.5,0.0,0.51,0.22,0.6098160366216332,0.3773316414556141,0.6477376480422417,0.48337095388521545,0.4010031190158556,2,0.6477376480422417,0.3773316414556141
419,0.51,0.48,0.58,0.22,0.5,0.0,0.5,0.28,0.7480387689920956,0.3699937277529771,0.7842234975731984,0.48164724550488525,0.48168932125220976,2,0.7842234975731984,0.3699937277529771
420,0.53,0.53,0.53,0.17,0.5,0.0,0.49,0.37,0.6978349492768858,0.3301408817997109,0.7353751989784275,0.439414794821908,0.4674532503672195,2,0.7353751989784275,0.3301408817997109
421,0.29,0.68,0.47,0.26,0.5,0.0,0.47,0.37,0.4795665669583389,0.29649037151710966,0.4978392316894553,0.39059262532499495,0.4865303794134539,2,0.4978392316894553,0.29649037151710966
422,0.5,0.45,0.49,0.15,0.5,0.0,0.55,0.43,0.5858987897633678,0.3212620520970264,0.6253802653477585,0.4297575324430357,0.3939361205267393,2,0.6253802653477585,0.3212620520970264
423,0.33,0.28,0.31,0.24,0.5,0.0,0.53,0.22,0.4210965497729215,0.332207505543957,0.44241694434582,0.4213582101469166,0.34522491208239214,2,0.44241694434582,0.332207505543957
425,0.43,0.39,0.51,0.28,0.5,0.0,0.4,0.22,0.5919314551879762,0.41188630437451634,0.6093084273579359,0.5175601912826255,0.4178320174752106,2,0.6093084273579359,0.41188630437451634
426,0.61,0.54,0.49,0.16,0.5,0.0,0.54,0.42,0.5773395095479026,0.2710374902618157,0.6142515612905849,0.36257130978946805,0.49580800520653406,2,0.6142515612905849,0.2710374902618157
427,0.34,0.35,0.61,0.19,0.5,0.0,0.52,0.25,0.5248735268721549,0.40959306812967033,0.557512960300764,0.5233291126973216,0.34509872980167255,2,0.557512960300764,0.40959306812967033
428,0.55,0.53,0.56,0.29,0.5,0.0,0.48,0.22,0.7238509618509212,0.3204950497601613,0.736172818035296,0.4046856617837031,0.5640142288761635,2,0.736172818035296,0.3204950497601613
429,0.66,0.62,0.52,0.17,0.5,0.0,0.49,0.22,0.5980671512920253,0.26884454550350206,0.6322993322788169,0.35043231071851727,0.6423154124431245,2,0.6322993322788169,0.26884454550350206
430,0.44,0.41,0.58,0.2,0.5,0.0,0.57,0.25,0.6080824880181277,0.38895594549108164,0.644744010714658,0.503990579634039,0.40094752140561873,2,0.644744010714658,0.38895594549108164
431,0.37,0.62,0.34,0.25,0.5,0.0,0.51,0.22,0.5241185213580482,0.30328584129515446,0.5489140994570434,0.393096238519813,0.5360332130002716,2,0.5489140994570434,0.30328584129515446
432,0.45,0.56,0.51,0.64,0.5,0.0,0.54,0.22,0.6326910740463054,0.2997131093931622,0.6000000112085457,0.34667474781745433,0.39697918287004086,0,0.6326910740463054,0.2997131093931622
433,0.38,0.46,0.52,0.75,0.5,0.0,0.5,0.26,0.5693894647068247,0.3654991068139627,0.5363395466613798,0.41092124991812407,0.3101959247906082,0,0.5693894647068247,0.3654991068139627
434,0.61,0.54,0.49,0.19,0.5,0.0,0.54,0.47,0.5659074213064268,0.2656705883710243,0.6020885654536343,0.35539191683472915,0.4859903489183135,2,0.6020885654536343,0.2656705883710243
435,0.44,0.53,0.52,0.37,0.5,0.0,0.5,0.22,0.7453658582725561,0.35137812608137764,0.7388186202560582,0.44059112844146187,0.5052197435035172,0,0.7453658582725561,0.35137812608137764
436,0.44,0.53,0.52,0.37,0.5,0.0,0.5,0.22,0.7453658582725561,0.35137812608137764,0.7388186202560582,0.44059112844146187,0.5052197435035172,0,0.7453658582725561,0.35137812608137764
437,0.32,0.34,0.61,0.17,0.5,0.0,0.52,0.32,0.479739974327949,0.39922411867485974,0.5086562783489577,0.5183422288564956,0.3067977591463359,2,0.5086562783489577,0.39922411867485974
438,0.34,0.34,0.61,0.18,0.5,0.0,0.52,0.32,0.49435023166497893,0.41138230315210617,0.5241471682486054,0.5341280998647474,0.3161411419191209,2,0.5241471682486054,0.41138230315210617
439,0.51,0.68,0.49,0.59,0.5,0.0,0.54,0.27,0.6411130048909363,0.25217699881995376,0.6078603002422057,0.3017644245423778,0.5159935064368663,0,0.6411130048909363,0.25217699881995376
440,0.41,0.3,0.49,0.28,0.5,0.0,0.54,0.22,0.5540006069413692,0.3955497768130184,0.5728156170600525,0.4990719276333811,0.41321548211939024,2,0.5728156170600525,0.3955497768130184
441,0.41,0.43,0.5,0.28,0.5,0.0,0.5,0.22,0.6604380115025195,0.4167989436911082,0.6817776428261796,0.5364440417076674,0.4758389609625593,2,0.6817776428261796,0.4167989436911082
442,0.3,0.5,0.34,0.26,0.5,0.0,0.51,0.22,0.5363657461207145,0.3171875546535329,0.5590424486383612,0.41015505592827783,0.44773257514620035,2,0.5590424486383612,0.3171875546535329
443,0.49,0.4,0.34,0.26,0.5,0.0,0.5,0.22,0.590197501442906,0.341294866023221,0.6141751879126293,0.4413634151529254,0.48556166196274075,2,0.6141751879126293,0.341294866023221
444,0.34,0.4,0.3,0.23,0.5,0.0,0.51,0.22,0.48397527309756094,0.35611660220724967,0.5105059239856473,0.46369249400887164,0.39315192851017533,2,0.5105059239856473,0.35611660220724967
445,0.43,0.44,0.3,0.18,0.5,0.0,0.51,0.22,0.5408001291911458,0.3302672935739779,0.578290580742309,0.4319809042871985,0.42589639978654287,2,0.578290580742309,0.3302672935739779
446,0.43,0.45,0.37,0.12,0.5,0.0,0.48,0.22,0.5460642301813845,0.3333436756011558,0.58213822139691,0.43464043144807246,0.42212702962123966,2,0.58213822139691,0.3333436756011558
447,0.45,0.57,0.3,0.17,0.5,0.0,0.51,0.22,0.5563928278530226,0.28143522291774564,0.5953755566505734,0.36810984454034357,0.48989746970208303,2,0.5953755566505734,0.28143522291774564
448,0.45,0.57,0.3,0.17,0.5,0.0,0.51,0.22,0.5563928278530226,0.28143522291774564,0.5953755566505734,0.36810984454034357,0.48989746970208303,2,0.5953755566505734,0.28143522291774564
449,0.42,0.44,0.33,0.17,0.5,0.0,0.54,0.27,0.5517787004690738,0.33977613909866994,0.5889609539080254,0.44917949172085075,0.42259492628178047,2,0.5889609539080254,0.33977613909866994
450,0.52,0.5,0.53,0.1,0.5,0.0,0.48,0.22,0.692067881241619,0.321661269021423,0.7300819888984228,0.41736813461079986,0.4526320209914329,2,0.7300819888984228,0.321661269021423
451,0.53,0.56,0.49,0.46,0.5,0.0,0.52,0.22,0.755476751278348,0.2916402672956284,0.7252503500370276,0.3576629573789321,0.5358658464214494,0,0.755476751278348,0.2916402672956284
452,0.45,0.54,0.54,0.62,0.5,0.0,0.53,0.22,0.6576309227693975,0.3082893907083233,0.6203266552117611,0.3553591588646937,0.38911846837961384,0,0.6576309227693975,0.3082893907083233
453,0.51,0.43,0.63,0.18,0.5,0.0,0.52,0.22,0.6347031011910957,0.3522313401421856,0.6741723229324021,0.4475412181163926,0.4173683667564551,2,0.6741723229324021,0.3522313401421856
454,0.51,0.52,0.48,0.5,0.5,0.0,0.51,0.22,0.8069516251260946,0.30554801690592476,0.7653569928263881,0.37023237866602793,0.4946665223019504,0,0.8069516251260946,0.30554801690592476
455,0.55,0.49,0.5,0.46,0.5,0.0,0.52,0.25,0.789399595338538,0.3130938128342885,0.7569551351007904,0.38733796504231227,0.5199561243097026,0,0.789399595338538,0.3130938128342885
456,0.5,0.46,0.52,0.16,0.5,0.0,0.52,0.26,0.7343214595190133,0.36561878743623044,0.781140221395216,0.48120089188122567,0.47636709524961807,2,0.781140221395216,0.36561878743623044
457,0.5,0.53,0.45,0.44,0.5,0.0,0.49,0.22,0.7558554763155552,0.3073815054219995,0.7313240443761034,0.37874913530908844,0.5311229136637561,0,0.7558554763155552,0.3073815054219995
458,0.45,0.59,0.53,0.74,0.5,0.0,0.47,0.25,0.5788330558661618,0.3003332828256179,0.5443348871220641,0.33349392171687525,0.3705002367592778,0,0.5788330558661618,0.3003332828256179
459,0.57,0.61,0.55,0.67,0.5,0.0,0.48,0.22,0.5877692358477943,0.26177944178278845,0.5512109762043331,0.29390899569584067,0.43921694470085487,0,0.5877692358477943,0.26177944178278845
460,0.54,0.45,0.62,0.13,0.5,0.0,0.52,0.26,0.6326207957771266,0.32642698494005823,0.6694045033760948,0.4199638219928658,0.43103477250295436,2,0.6694045033760948,0.32642698494005823
461,0.67,0.51,0.53,0.28,0.5,0.0,0.51,0.22,0.6750549625903859,0.2923367047135914,0.6906960608709614,0.3742736839980684,0.6545638954222786,2,0.6906960608709614,0.2923367047135914
462,0.35,0.49,0.47,0.22,0.5,0.0,0.5,0.28,0.6564413958745154,0.40932138604493135,0.6928531312616677,0.5410933958781907,0.4628020128115738,2,0.6928531312616677,0.40932138604493135
463,0.47,0.63,0.66,0.45,0.5,0.0,0.37,0.11,0.49048338815654824,0.28211595720128946,0.46945676288585303,0.3039381835749968,0.3632144642030686,0,0.49048338815654824,0.28211595720128946
464,0.51,0.34,0.43,0.18,0.5,0.0,0.48,0.25,0.6156857002896265,0.36429934259544416,0.6563590118090334,0.4743468134277917,0.4710389790716414,2,0.6563590118090334,0.36429934259544416
465,0.56,0.45,0.59,0.14,0.5,0.0,0.51,0.26,0.6518869672818219,0.33144639313170543,0.6897909055527992,0.4294724421326269,0.4622883199144686,2,0.6897909055527992,0.33144639313170543
466,0.45,0.38,0.59,0.18,0.5,0.0,0.44,0.45,0.4942768653099603,0.3587808137661189,0.5224618481865186,0.46653531340268817,0.3102254665332407,2,0.5224618481865186,0.3587808137661189
467,0.43,0.51,0.6,0.25,0.5,0.0,0.55,0.22,0.6484296358417874,0.3504602096791484,0.6738609304870502,0.44414750936977093,0.44763098794300843,2,0.6738609304870502,0.3504602096791484
468,0.47,0.59,0.43,0.13,0.5,0.0,0.56,0.3,0.5849796504292742,0.2947460154822307,0.6248267600593118,0.3920158861458722,0.5160423137497963,2,0.6248267600593118,0.2947460154822307
469,0.4,0.45,0.42,0.17,0.5,0.0,0.54,0.26,0.5976765752736075,0.3733346841548224,0.639109932033477,0.49252089563300777,0.4623925007618233,2,0.639109932033477,0.3733346841548224
471,0.58,0.55,0.52,0.22,0.5,0.0,0.44,0.22,0.6800591733501709,0.3150086948312011,0.7121076165257375,0.40488699817064344,0.5528459988705481,2,0.7121076165257375,0.3150086948312011
472,0.59,0.57,0.46,0.14,0.5,0.0,0.52,0.22,0.6191362267393755,0.2758624321257652,0.6599227170832762,0.36082078124960076,0.5922739050734542,2,0.6599227170832762,0.2758624321257652
473,0.49,0.41,0.32,0.21,0.5,0.0,0.5,0.32,0.5760305870147955,0.3548559617299186,0.6103934105604414,0.4747173564676989,0.44033005338173714,2,0.6103934105604414,0.3548559617299186
474,0.35,0.53,0.35,0.33,0.5,0.0,0.5,0.32,0.5712942566647988,0.3302995622546692,0.5775779868316837,0.4306962771057513,0.47221420132777936,2,0.5775779868316837,0.3302995622546692
475,0.42,0.32,0.61,0.13,0.5,0.0,0.14,0.27,0.37356641857896944,0.3456361945247128,0.3948681703902803,0.3975615929177873,0.23446336379134058,2,0.3948681703902803,0.3456361945247128
476,0.5,0.46,0.42,0.32,0.5,0.0,0.56,0.55,0.514437039828884,0.25945414584809473,0.5225188906300933,0.3391187559718447,0.4225563784541293,2,0.5225188906300933,0.25945414584809473
478,0.5,0.45,0.49,0.3,0.5,0.0,0.47,0.4,0.6523312472462315,0.3483987137111365,0.6658398395826641,0.4549506183859202,0.47110241937018393,2,0.6658398395826641,0.3483987137111365
479,0.46,0.41,0.5,0.44,0.5,0.0,0.53,0.22,0.6853370068565496,0.36604481872644073,0.6644037038473753,0.45154364848765194,0.43004241493928774,0,0.6853370068565496,0.36604481872644073
480,0.32,0.36,0.34,0.19,0.5,0.0,0.55,0.26,0.47014904601706087,0.35130834062863486,0.5027416788218844,0.46194634244114274,0.36373082384748767,2,0.5027416788218844,0.35130834062863486
481,0.4,0.51,0.42,0.13,0.5,0.0,0.45,0.25,0.5972994902645086,0.3434955018879413,0.6366860330425673,0.44787720322517893,0.4618164537998997,2,0.6366860330425673,0.3434955018879413
485,0.47,0.43,0.35,0.32,0.5,0.0,0.54,0.22,0.5858378727198165,0.31837329059485764,0.5960679697404632,0.40573341647149136,0.49478044952808214,2,0.5960679697404632,0.31837329059485764
486,0.42,0.25,0.6,0.14,0.5,0.0,0.45,0.22,0.46545428504232866,0.3723125316683591,0.49287894011308814,0.45440217583498155,0.30038935395067223,2,0.49287894011308814,0.3723125316683591
487,0.23,0.34,0.41,0.28,0.5,0.0,0.5,0.27,0.47959996050585196,0.3538389436671351,0.49423110730997577,0.45680141979577904,0.3905377232450196,2,0.49423110730997577,0.3538389436671351
489,0.34,0.31,0.6,0.37,0.5,0.0,0.5,0.3,0.524326800922906,0.4023723075223439,0.5175192046428947,0.49459546660141607,0.33268766712964504,0,0.524326800922906,0.4023723075223439
490,0.59,0.53,0.47,0.26,0.5,0.0,0.53,0.31,0.684896465304121,0.3148011188813451,0.7105644869445094,0.41531638542001803,0.6116674579742197,2,0.7105644869445094,0.3148011188813451
493,0.54,0.51,0.54,0.52,0.5,0.0,0.47,0.25,0.7966514210239107,0.30845986973429185,0.746054795280923,0.3684183756304991,0.4616717237028514,0,0.7966514210239107,0.30845986973429185
494,0.53,0.5,0.54,0.56,0.5,0.0,0.49,0.41,0.6859138102754759,0.28812168891674994,0.6414811879943527,0.34968385791570183,0.3788741581092935,0,0.6859138102754759,0.28812168891674994
497,0.48,0.43,0.45,0.17,0.5,0.0,0.48,0.37,0.6035500190974139,0.3653015148922433,0.6422598240865617,0.4873020127943829,0.4315137365855448,2,0.6422598240865617,0.3653015148922433
498,0.36,0.35,0.47,0.22,0.5,0.0,0.44,0.31,0.5291536279158805,0.44358006199380423,0.5576594290436756,0.580187871288202,0.37140731501615987,2,0.5576594290436756,0.44358006199380423
499,0.57,0.49,0.48,0.16,0.5,0.0,0.51,0.22,0.6852987669174031,0.3205064199260208,0.7299665828966567,0.4192139391437574,0.541297592069001,2,0.7299665828966567,0.3205064199260208
500,0.43,0.52,0.53,0.52,1.0,0.0,0.49,0.22,0.7507060053095148,0.340900877423742,0.7059642923304217,0.4071652744314975,0.41779608153875614,0,0.7507060053095148,0.340900877423742
501,0.38,0.49,0.54,1.0,0.5,0.0,0.5,0.27,0.45027428314255824,0.2881729466140223,0.4228684013901354,0.31726625445933043,0.2415808291324843,0,0.45027428314255824,0.2881729466140223
502,0.43,0.32,0.56,0.27,0.5,0.0,0.47,0.27,0.5946453714186952,0.4136510065842196,0.6101262872486527,0.5225130688621619,0.3983373839324934,2,0.6101262872486527,0.4136510065842196
504,0.27,0.56,0.56,0.18,0.5,0.0,0.52,0.22,0.5563542785066202,0.32866921470911414,0.591390195178132,0.42484187888776065,0.4010031190158556,2,0.591390195178132,0.32866921470911414
507,0.37,0.55,0.29,0.32,0.5,0.0,0.51,0.22,0.53932789806862,0.29885801971523657,0.5492775004555646,0.3808337777011517,0.48985730179761644,2,0.5492775004555646,0.29885801971523657
509,0.43,0.45,0.54,0.14,0.5,0.0,0.5,0.31,0.6382102128188287,0.4030095996711532,0.6756268061523348,0.5337389131644796,0.40234074119688534,2,0.6756268061523348,0.4030095996711532
510,0.52,0.48,0.54,0.28,0.5,0.0,0.54,0.22,0.731530091741841,0.3380265647434095,0.7485858101559271,0.43169008754948307,0.5252998305439244,2,0.7485858101559271,0.3380265647434095
515,0.36,0.44,0.57,0.18,0.5,0.0,0.42,0.22,0.5517052221285244,0.40003024930778586,0.5842117988296832,0.5063967551756221,0.35605295852272223,2,0.5842117988296832,0.40003024930778586
516,0.42,0.51,0.39,0.22,0.5,0.0,0.49,0.26,0.6657234180591811,0.36171172673558366,0.7027591212560667,0.475784585729253,0.5167321044678725,2,0.7027591212560667,0.36171172673558366
517,0.52,0.48,0.58,0.55,0.5,0.0,0.48,0.22,0.7211346176198599,0.31755395735229985,0.6754856784139625,0.3680984659016311,0.4014140628616598,0,0.7211346176198599,0.31755395735229985
518,0.42,0.32,0.48,0.16,0.5,0.0,0.55,0.22,0.5354190779972225,0.38092555262741057,0.5725364933226329,0.49179692396842833,0.3776505153457963,2,0.5725364933226329,0.38092555262741057
519,0.43,0.38,0.51,0.24,0.5,0.0,0.46,0.33,0.6070455455954782,0.4412578048885789,0.6338536775307129,0.583055336815853,0.4023407411968854,2,0.6338536775307129,0.4412578048885789
520,0.48,0.57,0.52,0.61,0.5,0.0,0.51,0.22,0.6876825492573163,0.2978794367471178,0.6495958122390916,0.3469283273083742,0.4343644130627065,0,0.6876825492573163,0.2978794367471178
521,0.83,0.53,0.52,0.2,0.5,0.0,0.48,0.25,0.578725549827227,0.2585402651073657,0.6107684411726518,0.33850298855094396,0.6177732323235741,2,0.6107684411726518,0.2585402651073657
522,0.36,0.34,0.46,0.19,0.5,0.0,0.52,0.22,0.5354190779972227,0.4113700827461109,0.5725364933226329,0.5336043884380002,0.3930627252512126,2,0.5725364933226329,0.4113700827461109
523,0.51,0.43,0.47,0.19,0.5,0.0,0.52,0.37,0.6475183033821921,0.3622219522713266,0.6911520820007744,0.484550264772044,0.45313439786537096,2,0.6911520820007744,0.3622219522713266
524,0.54,0.54,0.49,0.14,0.5,0.0,0.56,0.22,0.6640286684888457,0.29586471535556913,0.7077725130673252,0.3869832398567348,0.5097748743251396,2,0.7077725130673252,0.29586471535556913
525,0.44,0.41,0.44,0.13,0.5,0.0,0.49,0.42,0.5194803156086402,0.35310739033545135,0.5527981535286581,0.4719681730120202,0.3789102404752256,2,0.5527981535286581,0.35310739033545135
526,0.52,0.62,0.54,0.19,0.5,0.0,0.5,0.22,0.6947285764055254,0.31066018746850177,0.7345206080247606,0.40347240057408146,0.5640142288761635,2,0.7345206080247606,0.31066018746850177
527,0.46,0.4,0.38,0.18,0.5,0.0,0.49,0.22,0.5798309563677517,0.3667282258327489,0.6181356386201529,0.47923629121220096,0.44822990733646784,2,0.6181356386201529,0.3667282258327489
528,0.68,0.5,0.55,0.65,0.5,0.0,0.46,0.31,0.5729233733187079,0.26524336109214147,0.5358101275123968,0.3074616834338203,0.427179420413015,0,0.5729233733187079,0.26524336109214147
529,0.53,0.44,0.47,0.22,0.5,0.0,0.53,0.22,0.6840277117563248,0.3556363545555157,0.7216490862646299,0.46414713295995313,0.5200730098984785,2,0.7216490862646299,0.3556363545555157
530,0.48,0.48,0.5,0.47,0.5,0.0,0.55,0.22,0.7415424464751754,0.3244186218665966,0.7103239075737215,0.3966828855758987,0.4475927788285242,0,0.7415424464751754,0.3244186218665966
531,0.46,0.14,0.36,0.21,0.5,0.0,0.5,0.25,0.4622349719233796,0.3214153774493815,0.49069218082386323,0.4069832756843125,0.3632776892579559,2,0.49069218082386323,0.3214153774493815
532,0.5,0.45,0.48,0.17,0.5,0.0,0.5,0.26,0.7266056711739144,0.37333468415482246,0.7757796894567051,0.4925208956330079,0.4963589450413317,2,0.7757796894567051,0.37333468415482246
534,0.46,0.47,0.46,0.16,0.5,0.0,0.51,0.22,0.6605347694074418,0.35777428800469924,0.7063257103367026,0.46795932709685617,0.4849128603292263,2,0.7063257103367026,0.35777428800469924
535,0.52,0.49,0.57,0.57,0.5,0.0,0.51,0.22,0.7266314963193132,0.30942295854127155,0.6826999299747734,0.3591416960809467,0.4131802106612289,0,0.7266314963193132,0.30942295854127155
536,0.62,0.64,0.56,0.2,0.5,0.0,0.48,0.33,0.587054868217556,0.28324663660606253,0.6175432891103683,0.37386439569085655,0.5883366655537491,2,0.6175432891103683,0.28324663660606253
537,0.46,0.32,0.58,0.17,0.5,0.0,0.61,0.25,0.5301485935152765,0.3501705210032466,0.563116058703376,0.4474406387443884,0.3485670296967136,2,0.563116058703376,0.3501705210032466
539,0.49,0.62,0.65,0.18,0.5,0.0,0.46,0.43,0.5186681572714281,0.2754103722053777,0.5486603577390431,0.3544141829243817,0.40234074119688534,2,0.5486603577390431,0.2754103722053777
540,0.5,0.34,0.62,0.19,0.5,0.0,0.57,0.22,0.5573298931470119,0.3493544345863567,0.5919876364200436,0.4405721137298513,0.3664892558596204,2,0.5919876364200436,0.3493544345863567
541,0.39,0.37,0.33,0.23,0.5,0.0,0.53,0.26,0.5190674399218778,0.3757230880993683,0.5475217800533498,0.4930222820508003,0.41422698608756725,2,0.5475217800533498,0.3757230880993683
542,0.39,0.37,0.56,0.15,0.5,0.0,0.5,0.27,0.5832802162537147,0.429871382498095,0.6174764077478178,0.5613541748435509,0.3677117504849739,2,0.6174764077478178,0.429871382498095
543,0.33,0.37,0.54,0.28,0.5,0.0,0.53,0.27,0.5775903354670309,0.41735529432219215,0.5921004723792892,0.5385981873275184,0.39789524435852197,2,0.5921004723792892,0.41735529432219215
544,0.39,0.37,0.33,0.23,0.5,0.0,0.52,0.26,0.524284154421044,0.37949916791214644,0.5530244654251071,0.4979772383616287,0.4183900365085187,2,0.5530244654251071,0.37949916791214644
545,0.33,0.38,0.53,0.26,0.5,0.0,0.52,0.27,0.5935701141384042,0.43026996257426486,0.6133845698055707,0.5605569767204966,0.401894158046321,2,0.6133845698055707,0.43026996257426486
546,0.48,0.51,0.57,0.24,0.5,0.0,0.5,0.22,0.7344165085447676,0.3570608574486357,0.7650689890351161,0.45713890994200856,0.49525831735034287,2,0.7650689890351161,0.3570608574486357
547,0.5,0.62,0.54,0.66,0.5,0.0,0.49,0.22,0.6270423637625899,0.27894158314203876,0.5896709437036403,0.3165938314670852,0.4262361222437668,0,0.6270423637625899,0.27894158314203876
548,0.47,0.54,0.54,0.48,0.5,0.0,0.53,0.26,0.7827174889653439,0.3166001346989251,0.7426040493356623,0.3868972915617345,0.4668902320876553,0,0.7827174889653439,0.3166001346989251
550,0.41,0.41,0.51,0.19,0.5,0.0,0.57,0.22,0.6008821594710445,0.40538236843971365,0.6417275041714341,0.5300721035841209,0.4010031190158556,2,0.6417275041714341,0.40538236843971365
552,0.5,0.49,0.52,0.2,0.5,0.0,0.43,0.52,0.5817371925923177,0.3051139951338326,0.614722349550218,0.4018590630988344,0.3677117504849739,2,0.614722349550218,0.3051139951338326
554,0.26,0.38,0.52,0.36,0.5,0.0,0.48,0.56,0.42411624731558434,0.3108062026127412,0.4202866071047241,0.4001879643603637,0.2723816242488111,0,0.42411624731558434,0.3108062026127412
