,Unnamed: 0,mcg,gvh,alm,mit,erl,pox,vac,nuc,distance_from_0,distance_from_1,distance_from_2,closest,Probability_0,Probability_1,Probability_2,Probability0,Probability1,Probability2,cluster_label,Max_prob,Min_prob
240,240,0.4,0.56,0.48,0.14,0.5,0.0,0.47,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.35258472197127244,0.4722764524960764,0.4438458724428206,0.2538577870232108,0.36177998549949886,0.3843622274772902,2,0.3843622274772902,0.2538577870232108
241,241,0.53,0.53,0.6,0.13,0.5,0.0,0.49,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3493507561847937,0.4751386174107047,0.4428502028481306,0.25279962697629793,0.36828289207009607,0.3789174809536061,2,0.3789174809536061,0.25279962697629793
242,242,0.42,0.57,0.72,0.22,0.5,0.0,0.57,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3626234664520437,0.461511849546523,0.4426237113441328,0.2625190877394156,0.362657655635584,0.37482325662500043,2,0.37482325662500043,0.2625190877394156
243,243,0.45,0.27,0.57,0.36,0.5,0.0,0.52,0.18,0.4714754098360655,0.05316101694915379,0.21098765432098748,1,0.3630969356018383,0.4617382317114877,0.4386589427391003,0.2641651989177014,0.3599488155080559,0.3758859855742425,2,0.3758859855742425,0.2641651989177014
244,244,0.2,0.26,0.52,0.14,0.5,0.0,0.53,0.44,0.21147540983606544,0.20683898305084625,0.049012345679012526,2,0.4268628713436136,0.39914721347932003,0.4315625710756039,0.2979657037553467,0.31968907280630754,0.3823452234383458,2,0.3823452234383458,0.2979657037553467
246,246,0.44,0.68,0.45,0.51,0.5,0.0,0.52,0.41,0.2414754098360655,0.1768389830508462,0.0190123456790125,2,0.4033948429373777,0.4254491503915465,0.439989746793134,0.27738835414503876,0.3689237942495343,0.35368785160542693,1,0.3689237942495343,0.27738835414503876
247,247,0.27,0.39,0.66,0.11,0.5,0.0,0.44,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3739061671218759,0.4442559921516167,0.43847766286925255,0.27288630986652057,0.34068914702399333,0.3864245431094862,2,0.3864245431094862,0.27288630986652057
248,248,0.55,0.42,0.34,0.3,0.5,0.0,0.52,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3551299197110752,0.473171627468284,0.4405523640942921,0.25459821558342927,0.3766322322838739,0.36876955213269696,1,0.3766322322838739,0.25459821558342927
249,249,0.34,0.42,0.3,0.23,0.5,0.0,0.53,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3688328378722233,0.4571427572709607,0.4409307588540477,0.26553419851426663,0.3547618211601639,0.3797039803255694,2,0.3797039803255694,0.26553419851426663
250,250,0.44,0.53,0.52,0.23,0.5,0.83,0.51,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.33090739629578736,0.37093899399889424,0.3631140523072338,0.4148790796014269,0.29226489889155477,0.29285602150701817,0,0.4148790796014269,0.29226489889155477
251,251,0.59,0.58,0.56,0.21,0.5,0.0,0.54,0.33,0.32147540983606543,0.09683898305084623,0.06098765432098746,2,0.3664192114220463,0.4534343658882414,0.4525465629145482,0.25617990766190024,0.37231517288658955,0.37150491945151026,1,0.37231517288658955,0.25617990766190024
252,252,0.39,0.28,0.46,0.12,0.5,0.0,0.41,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3711995630680425,0.4515062337683672,0.4409285053710731,0.26857705615767075,0.34429901023296366,0.38712393360936564,2,0.38712393360936564,0.26857705615767075
253,253,0.56,0.43,0.54,0.16,0.5,0.0,0.5,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.34686926529028744,0.4769023498763686,0.4414941866367672,0.2506763483991112,0.3676060822534057,0.3817175693474832,2,0.3817175693474832,0.2506763483991112
254,254,0.36,0.68,0.38,0.08,0.5,0.0,0.53,0.25,0.40147540983606544,0.016838983050846218,0.14098765432098748,1,0.3686367019685938,0.452228153090482,0.43924371985076505,0.267908615627608,0.35838379615511734,0.3737075882172746,2,0.3737075882172746,0.267908615627608
255,255,0.27,0.36,0.6,0.33,0.5,0.0,0.37,0.31,0.34147540983606545,0.07683898305084623,0.08098765432098748,1,0.3939820292730396,0.4323363102872548,0.4432961446878884,0.27765388730888585,0.3407060730289569,0.3816400396621572,2,0.3816400396621572,0.27765388730888585
256,256,0.35,0.4,0.59,0.22,0.5,0.0,0.47,0.37,0.28147540983606545,0.1368389830508462,0.02098765432098748,2,0.3993905007265317,0.4248832522562503,0.4559145149714587,0.27309338507515635,0.33359067951958804,0.39331593540525567,2,0.39331593540525567,0.27309338507515635
257,257,0.42,0.32,0.5,0.21,0.5,0.0,0.51,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3632552111712008,0.4633007179904196,0.445479309971512,0.2592647862626078,0.3510243104113223,0.38971090332606984,2,0.38971090332606984,0.2592647862626078
258,258,0.23,0.2,0.53,0.2,0.5,0.0,0.44,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3794925998143732,0.4316578909017317,0.4298611882963658,0.28037475340705004,0.3364736795514131,0.3831515670415369,2,0.3831515670415369,0.28037475340705004
259,259,0.55,0.54,0.56,0.22,0.5,0.0,0.5,0.37,0.28147540983606545,0.1368389830508462,0.02098765432098748,2,0.3712910987335785,0.4347269622709103,0.4593826778758667,0.2583802814243343,0.3597802815459527,0.3818394370297131,2,0.3818394370297131,0.2583802814243343
260,260,0.36,0.24,0.49,0.16,0.5,0.0,0.51,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3746755621817585,0.4479917995208158,0.440100124966524,0.2708249428893622,0.3420512558964488,0.387123801214189,2,0.387123801214189,0.2708249428893622
261,261,0.38,0.48,0.59,0.22,0.5,0.0,0.46,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3546279304963973,0.4695268661002323,0.4453235619876385,0.2540104374198233,0.35764354154066086,0.38834602103951593,2,0.38834602103951593,0.2540104374198233
262,262,0.8,0.46,0.5,0.15,0.5,0.0,0.53,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3568480677199189,0.4609345673447252,0.4338942305694236,0.2626156951217838,0.3785244784996539,0.35885982637856234,1,0.3785244784996539,0.2626156951217838
263,263,0.6,0.56,0.47,0.2,0.5,0.0,0.5,0.38,0.27147540983606544,0.14683898305084622,0.010987654320987472,2,0.3787754629607454,0.43911309234426976,0.4567182281239628,0.2611708564335275,0.36544305527686693,0.3733860882896056,2,0.3733860882896056,0.2611708564335275
264,264,0.41,0.24,0.54,0.26,0.5,0.0,0.41,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3722865542209488,0.4518970486482292,0.4411853173331748,0.2684672165753136,0.3484204281323207,0.38311235529236576,2,0.38311235529236576,0.2684672165753136
265,265,0.47,0.65,0.54,0.62,0.5,0.0,0.53,0.36,0.29147540983606546,0.1268389830508462,0.030987654320987486,2,0.3913755524935338,0.4275543906870588,0.4313688422354199,0.2768072727327997,0.37428175446835255,0.3489109727988477,1,0.37428175446835255,0.2768072727327997
266,266,0.43,0.39,0.54,0.14,0.5,0.0,0.47,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3580329310873219,0.4669543267838727,0.445859775267674,0.25610684465613415,0.3514607673114305,0.39243238803243535,2,0.39243238803243535,0.25610684465613415
267,267,0.5,0.51,0.52,0.09,0.5,0.0,0.48,0.25,0.40147540983606544,0.016838983050846218,0.14098765432098748,1,0.3558188836274337,0.4676297946828044,0.44668459545969263,0.2547326848243897,0.3597101808770208,0.38555713429858945,2,0.38555713429858945,0.2547326848243897
268,268,0.53,0.61,0.52,0.21,0.5,0.0,0.55,0.3,0.35147540983606546,0.0668389830508462,0.09098765432098747,1,0.3577500442832591,0.4614873137322886,0.4490624961361328,0.25260147165755975,0.37433663349554835,0.373061894846892,1,0.37433663349554835,0.25260147165755975
269,269,0.54,0.42,0.41,0.16,0.5,0.0,0.52,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3509766865315331,0.4748811350534033,0.4418580658102752,0.2529160097067858,0.36658886398272883,0.3804951263104854,2,0.3804951263104854,0.2529160097067858
270,270,0.46,0.35,0.53,0.16,0.5,0.0,0.51,0.29,0.3614754098360655,0.0568389830508462,0.1009876543209875,1,0.37272845420831147,0.4503811217454309,0.4524637548819214,0.2609343043582544,0.34439773841194077,0.3946679572298049,2,0.3946679572298049,0.2609343043582544
271,271,0.46,0.43,0.49,0.79,0.5,0.0,0.49,0.63,0.02147540983606544,0.3968389830508462,0.2390123456790125,0,0.42593344197964667,0.3689603357181006,0.398952360540352,0.309393353330083,0.34472513851390674,0.3458815081560102,2,0.3458815081560102,0.309393353330083
272,272,0.51,0.55,0.35,0.16,0.5,0.0,0.51,0.47,0.18147540983606547,0.2368389830508462,0.0790123456790125,2,0.41758177047176304,0.4128807953196439,0.4512675238054651,0.28135330760532856,0.34438036858819293,0.37426632380647856,2,0.37426632380647856,0.28135330760532856
274,274,0.61,0.3,0.59,0.12,0.5,0.0,0.49,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098744,1,0.3734466983549604,0.4509471181555053,0.4441688007607245,0.26778313441652707,0.35263718714672543,0.3795796784367474,2,0.3795796784367474,0.26778313441652707
275,275,0.37,0.53,0.46,0.23,0.5,0.0,0.47,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3510521064850561,0.4732298101343242,0.4430054558662781,0.2519988326983016,0.3636650320856801,0.3843361352160183,2,0.3843361352160183,0.2519988326983016
276,276,0.83,0.58,0.33,0.04,0.5,0.0,0.53,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.35374229468277746,0.44433204373991936,0.42099356022509704,0.2697537697196009,0.37565279573774774,0.3545934345426514,1,0.37565279573774774,0.2697537697196009
277,277,0.39,0.45,0.53,0.18,0.5,0.0,0.54,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3542011497013359,0.4697588495489138,0.44508286535658864,0.25313134636228213,0.35445825195564956,0.3924104016820682,2,0.3924104016820682,0.25313134636228213
279,279,0.35,0.39,0.57,0.11,0.5,0.0,0.48,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.36729356066544416,0.4574076319004913,0.4450774505921917,0.26361465293806147,0.34479369000024285,0.39159165706169563,2,0.39159165706169563,0.26361465293806147
280,280,0.36,0.49,0.3,0.22,0.5,0.0,0.52,0.31,0.34147540983606545,0.07683898305084623,0.08098765432098748,1,0.38341185827209057,0.4448286154931877,0.4478954384441476,0.2684640992894347,0.351188823300854,0.3803470774097112,2,0.3803470774097112,0.2684640992894347
281,281,0.78,0.7,0.32,0.23,0.5,0.0,0.53,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.35358655788850396,0.4540025535879739,0.42541533286515015,0.26250736363753957,0.391914854165591,0.34557778219686947,1,0.391914854165591,0.26250736363753957
282,282,0.55,0.46,0.53,0.11,0.5,0.0,0.52,0.48,0.17147540983606546,0.2468389830508462,0.0890123456790125,2,0.42217949484947137,0.40585583565136935,0.4531178749435959,0.2837422083691405,0.3353283715456323,0.38092942008522723,2,0.38092942008522723,0.2837422083691405
285,285,0.29,0.43,0.4,0.15,0.5,0.0,0.53,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3697039076627156,0.4555289188307147,0.4427986371458949,0.2657820521612782,0.3472552611840721,0.38696268665464967,2,0.38696268665464967,0.2657820521612782
286,286,0.52,0.75,0.37,0.14,0.5,0.0,0.46,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.35658407430049555,0.4625966510708669,0.43535189070881897,0.26142374421347336,0.37793830793870714,0.36063794784781966,1,0.37793830793870714,0.26142374421347336
287,287,0.71,0.56,0.39,0.27,0.5,0.0,0.52,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3524102853767807,0.4734929632464791,0.43705394747015947,0.2528295767511487,0.39559186304267085,0.35157856020618033,1,0.39559186304267085,0.2528295767511487
288,288,0.58,0.6,0.43,0.12,0.5,0.0,0.55,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3510269030476227,0.4750062744444027,0.440360027508556,0.2542716002783512,0.3777107864697974,0.3680176132518514,1,0.3777107864697974,0.2542716002783512
291,291,0.59,0.58,0.46,0.19,0.5,0.0,0.56,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098744,1,0.3534465914535661,0.4705185206782541,0.44442389556948575,0.2513909742437291,0.38056601641345744,0.36804300934281337,1,0.38056601641345744,0.2513909742437291
292,292,0.92,0.61,0.4,0.22,0.5,0.0,0.54,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.35175794702148583,0.4445077406929349,0.4186885816823104,0.26671428709187733,0.3886074111609896,0.3446783017471331,1,0.3886074111609896,0.26671428709187733
293,293,0.55,0.56,0.45,0.14,0.5,0.0,0.54,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.34609121951433697,0.4792213500272655,0.4400615660391709,0.2505200004453929,0.3763007772211118,0.37317922233349526,1,0.3763007772211118,0.2505200004453929
294,294,0.63,0.61,0.41,0.22,0.5,0.0,0.51,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3480471371950707,0.4789694701787338,0.4384579607751797,0.2500019613840379,0.3926044793809687,0.3573935592349934,1,0.3926044793809687,0.2500019613840379
295,295,0.58,0.53,0.38,0.18,0.5,0.0,0.52,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.34764092277627595,0.4789558516346241,0.4394793020663694,0.2509453425999656,0.3802641865635229,0.3687904708365115,1,0.3802641865635229,0.2509453425999656
296,296,0.36,0.46,0.43,0.19,0.5,0.0,0.48,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3576930879869769,0.46805734962420203,0.4449298442716737,0.25569332443415016,0.3552321471641514,0.3890745284016985,2,0.3890745284016985,0.25569332443415016
297,297,0.32,0.47,0.55,0.12,0.5,0.0,0.52,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.36532310632446297,0.459781220760856,0.4453615772725119,0.2621011071324322,0.3477043722967914,0.3901945205707765,2,0.3901945205707765,0.2621011071324322
298,298,0.34,0.38,0.45,0.19,0.5,0.0,0.51,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3655414962436476,0.4610618224985292,0.44540423416589736,0.26080628888469687,0.3485378168962271,0.390655894219076,2,0.390655894219076,0.26080628888469687
299,299,0.62,0.58,0.46,0.13,0.5,0.0,0.53,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3493534068055365,0.4767126223927303,0.4400615333584702,0.25297987368497676,0.38054040583430815,0.3664797204807149,1,0.38054040583430815,0.25297987368497676
300,300,0.53,0.68,0.42,0.19,0.5,0.0,0.53,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3512966938639003,0.4750237387057572,0.43974658569175296,0.2534746561627439,0.38379483933133846,0.36273050450591765,1,0.38379483933133846,0.2534746561627439
301,301,0.73,0.55,0.41,0.16,0.5,0.0,0.46,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.35344661493364576,0.4693290276626698,0.4366950497895821,0.25724059160584556,0.38475058476135404,0.35800882363280034,1,0.38475058476135404,0.25724059160584556
302,302,0.55,0.46,0.46,0.31,0.5,0.0,0.58,0.48,0.17147540983606546,0.2468389830508462,0.0890123456790125,2,0.4235568629146661,0.4026278527602348,0.4524730655639301,0.281870379321364,0.3457989807573218,0.37233063992131415,2,0.37233063992131415,0.281870379321364
303,303,0.35,0.6,0.47,0.13,0.5,0.0,0.52,0.43,0.22147540983606545,0.1968389830508462,0.03901234567901252,2,0.4114569873560587,0.41741566365394095,0.4521497856360715,0.28011019029813444,0.33759686366298997,0.3822929460388757,2,0.3822929460388757,0.28011019029813444
304,304,0.77,0.8,0.51,0.4,1.0,0.0,0.54,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3401823082990297,0.4060805807386674,0.3906495645118061,0.27881714090354054,0.37943011507668534,0.34175274401977407,1,0.37943011507668534,0.27881714090354054
305,305,0.77,0.87,0.47,0.37,0.5,0.0,0.48,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3501299493614917,0.44109126182004144,0.4155187416231896,0.2651631660409339,0.3970291342756926,0.3378076996833735,1,0.3970291342756926,0.2651631660409339
306,306,0.35,0.46,0.49,0.15,1.0,0.0,0.55,0.35,0.3014754098360655,0.1168389830508462,0.0409876543209875,2,0.3846566344618452,0.4064400863035007,0.4163929795738232,0.29035487582143693,0.3419397032699331,0.36770542090862984,2,0.36770542090862984,0.29035487582143693
307,307,0.43,0.51,0.48,0.14,0.5,0.0,0.5,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3485854464434617,0.4747214127746021,0.4427755475273173,0.2509081950389788,0.3611585139979181,0.38793329096310303,2,0.38793329096310303,0.2509081950389788
309,309,0.63,0.62,0.42,0.12,0.5,0.0,0.52,0.25,0.40147540983606544,0.016838983050846218,0.14098765432098748,1,0.3572690942073161,0.4680827990856537,0.4415365249719775,0.2570871637017365,0.37886006016000234,0.3640527761382612,1,0.37886006016000234,0.2570871637017365
310,310,0.25,0.4,0.51,0.18,0.5,0.0,0.5,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098744,1,0.3829618625874889,0.44327988738990814,0.4463069341721999,0.27071577974504935,0.3388032480642301,0.3904809721907205,2,0.3904809721907205,0.27071577974504935
313,313,0.71,0.59,0.53,0.15,0.5,0.0,0.49,0.33,0.32147540983606543,0.09683898305084623,0.06098765432098746,2,0.3732664371701365,0.4521134390423449,0.4461858689111393,0.2630784890848437,0.374714175445542,0.36220733546961437,1,0.374714175445542,0.2630784890848437
314,314,0.46,0.35,0.33,0.17,0.5,0.0,0.55,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3654133854093841,0.460995636966633,0.4418012223573056,0.26320184357873827,0.35583627055291644,0.38096188586834523,2,0.38096188586834523,0.26320184357873827
316,316,0.39,0.44,0.28,0.12,0.5,0.0,0.46,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098744,1,0.3763898200765896,0.4487892061324921,0.44283500911619145,0.2690729181885107,0.34982658282800505,0.38110049898348436,2,0.38110049898348436,0.2690729181885107
317,317,0.33,0.44,0.49,0.08,0.5,0.0,0.48,0.49,0.16147540983606545,0.2568389830508462,0.09901234567901253,2,0.4369775674153617,0.398085955669398,0.4441553168110222,0.29377757538358673,0.32183715568024485,0.38438526893616826,2,0.38438526893616826,0.29377757538358673
318,318,0.81,0.82,0.41,0.36,0.5,0.0,0.39,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.34937563042123104,0.4404413120849623,0.4146013610359581,0.2654142584585,0.3964668165135945,0.3381189250279054,1,0.3964668165135945,0.2654142584585
319,319,0.69,0.6,0.51,0.13,0.5,0.83,0.52,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.32158575740961626,0.3669907228709088,0.3565923647448958,0.3983122467107274,0.30427151493687504,0.29741623835239733,0,0.3983122467107274,0.29741623835239733
321,321,0.35,0.36,0.57,0.17,0.5,0.0,0.52,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3676027452893996,0.4581542626736401,0.4456452182879521,0.2627816436314158,0.3456982916434744,0.3915200647251098,2,0.3915200647251098,0.2627816436314158
322,322,0.74,0.72,0.47,0.25,0.5,0.0,0.57,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3537080971126472,0.4623808883608215,0.4313386986012241,0.25807712339561406,0.39613201410937343,0.34579086249501245,1,0.39613201410937343,0.25807712339561406
323,323,0.54,0.57,0.52,0.19,0.5,0.0,0.59,0.67,0.0185245901639346,0.43683898305084623,0.27901234567901256,0,0.4791126283472026,0.3670758100829664,0.4226101988083895,0.31430340928195344,0.3271244653894589,0.3585721253285878,2,0.3585721253285878,0.31430340928195344
324,324,0.42,0.52,0.4,0.17,0.5,0.0,0.5,0.26,0.39147540983606544,0.026838983050846227,0.13098765432098747,1,0.3582787181481788,0.4648774338573802,0.447187631894555,0.2545641333417541,0.3595593075347217,0.38587655912352414,2,0.38587655912352414,0.2545641333417541
325,325,0.91,0.77,0.34,0.47,0.5,0.0,0.52,0.31,0.34147540983606545,0.07683898305084623,0.08098765432098748,1,0.35812025501831257,0.41939623678823545,0.4058795755609617,0.2735690856267032,0.39186554171916865,0.33456537265412817,1,0.39186554171916865,0.2735690856267032
326,326,0.81,0.9,0.39,0.41,0.5,0.0,0.53,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3462736561939836,0.4296060939627136,0.40580645346910266,0.26874953245412303,0.39584196954652484,0.3354084979993523,1,0.39584196954652484,0.26874953245412303
327,327,0.45,0.4,0.56,0.14,0.5,0.0,0.54,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3570618113466543,0.4679228742905078,0.4455377782420285,0.25574530635350434,0.3534008506373501,0.39085384300914566,2,0.39085384300914566,0.25574530635350434
328,328,0.47,0.47,0.58,0.16,0.5,0.0,0.49,0.28,0.3714754098360654,0.04683898305084625,0.11098765432098744,1,0.3581723923364765,0.4588612233022352,0.4509620957790552,0.25337356724988264,0.3534286355455759,0.39319779720454145,2,0.39319779720454145,0.25337356724988264
329,329,0.41,0.39,0.51,0.52,0.5,0.0,0.49,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3705732292839228,0.4547457161352594,0.4380913748395348,0.26635146013070515,0.3682852047935376,0.3653633350757572,1,0.3682852047935376,0.26635146013070515
330,330,0.37,0.34,0.32,0.22,0.5,0.0,0.56,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.37083869689861904,0.4546652709299715,0.44046770066958857,0.2671857436608703,0.35168868230099054,0.3811255740381394,2,0.3811255740381394,0.2671857436608703
332,332,0.35,0.56,0.36,0.3,0.5,0.0,0.53,0.25,0.40147540983606544,0.016838983050846218,0.14098765432098748,1,0.3667379293921219,0.4610784739483447,0.4447962590688159,0.2604550737506754,0.36485593142653894,0.3746889948227857,2,0.3746889948227857,0.2604550737506754
333,333,0.84,0.66,0.36,0.78,0.5,0.0,0.49,0.5,0.15147540983606544,0.2668389830508462,0.10901234567901252,2,0.3768231156415137,0.38109216907232657,0.3885512403067298,0.29175434446372794,0.37423792547411605,0.334007730062156,1,0.37423792547411605,0.29175434446372794
335,335,0.37,0.43,0.62,0.27,0.5,0.0,0.48,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.36086239839559103,0.4649040197426092,0.4459314489594864,0.2579311270362161,0.3558347459795474,0.3862341269842364,2,0.3862341269842364,0.2579311270362161
336,336,0.55,0.66,0.57,0.32,0.5,0.0,0.57,0.34,0.3114754098360654,0.10683898305084624,0.05098765432098745,2,0.3764853367373085,0.44971812019884055,0.4502943349482779,0.26019689928700673,0.37940016954980704,0.36040293116318606,1,0.37940016954980704,0.26019689928700673
337,337,0.48,0.35,0.42,0.21,0.5,0.0,0.57,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3594032504339281,0.4677361214171268,0.4437518882917957,0.25743408452340044,0.35888992944731357,0.383675986029286,2,0.383675986029286,0.25743408452340044
338,338,0.62,0.58,0.52,0.15,0.5,0.0,0.52,0.29,0.3614754098360655,0.0568389830508462,0.1009876543209875,1,0.3602768809237726,0.4640374188463963,0.4475042160535397,0.255349404318054,0.3750122342504168,0.36963836143152917,1,0.3750122342504168,0.255349404318054
339,339,0.56,0.59,0.53,0.16,0.5,0.0,0.24,0.42,0.23147540983606546,0.1868389830508462,0.029012345679012508,2,0.3993144765740463,0.4263130903127929,0.44475721745458463,0.27824036257340073,0.35343489361775043,0.36832474380884883,2,0.36832474380884883,0.27824036257340073
340,340,0.44,0.51,0.37,0.15,0.5,0.0,0.51,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.354134159946622,0.4721322426303842,0.4428025089273081,0.2548609045635903,0.3638482824211603,0.3812908130152496,2,0.3812908130152496,0.2548609045635903
341,341,0.44,0.44,0.49,0.15,0.5,0.0,0.46,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098744,1,0.3592959929835585,0.4602212392813994,0.4500354325150312,0.2536065805547153,0.3502580172812662,0.39613540216401855,2,0.39613540216401855,0.2536065805547153
344,344,0.49,0.46,0.34,0.21,0.5,0.0,0.55,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3542644024026496,0.473002666853592,0.4416964665348169,0.2546286425584157,0.36885649452800634,0.376514862913578,2,0.376514862913578,0.2546286425584157
345,345,0.35,0.68,0.57,0.4,0.5,0.0,0.53,0.36,0.29147540983606546,0.1268389830508462,0.030987654320987486,2,0.39400311860863146,0.4344859700936553,0.4458730412471835,0.2733300761712093,0.3614963776815315,0.36517354614725916,2,0.36517354614725916,0.2733300761712093
346,346,0.7,0.69,0.43,0.33,0.5,0.0,0.58,0.22,0.4314754098360655,0.01316101694915378,0.17098765432098748,1,0.3544898702162701,0.4663431961425393,0.4334451478103224,0.2547318681586466,0.40204507602779654,0.3432230558135568,1,0.40204507602779654,0.2547318681586466
347,347,0.23,0.3,0.58,0.22,0.5,0.0,0.48,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098744,1,0.38850240687466137,0.4341659217356607,0.4399340561337993,0.2778659581983306,0.33559197411097597,0.3865420676906934,2,0.3865420676906934,0.2778659581983306
349,349,0.51,0.35,0.46,0.15,0.5,0.0,0.51,0.42,0.23147540983606546,0.1868389830508462,0.029012345679012508,2,0.4086569155862717,0.4173390579022522,0.4549272432603814,0.277324567997636,0.3352089926499035,0.3874664393524605,2,0.3874664393524605,0.277324567997636
350,350,0.42,0.39,0.47,0.13,0.5,0.0,0.5,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098744,1,0.3686053964544727,0.4554847053899362,0.4504691477493766,0.2594149427827197,0.3453768335305459,0.3952082236867345,2,0.3952082236867345,0.2594149427827197
351,351,0.32,0.38,0.52,0.2,0.5,0.0,0.52,0.28,0.3714754098360654,0.04683898305084625,0.11098765432098744,1,0.3795242497566376,0.4466573504216448,0.4506675369150676,0.265586556010035,0.3403014476815626,0.39411199630840227,2,0.39411199630840227,0.265586556010035
352,352,0.59,0.65,0.52,0.3,0.5,0.0,0.46,0.31,0.34147540983606545,0.07683898305084623,0.08098765432098748,1,0.3645552119378985,0.4606898423576854,0.4479892320113956,0.253419591595569,0.38939759310301675,0.3571828153014143,1,0.38939759310301675,0.253419591595569
353,353,0.41,0.52,0.41,0.11,0.5,0.0,0.54,0.35,0.3014754098360655,0.1168389830508462,0.0409876543209875,2,0.3860806485768786,0.4382262644848953,0.4543040480499658,0.2674947339325825,0.3445447975710903,0.3879604684963273,2,0.3879604684963273,0.2674947339325825
354,354,0.37,0.33,0.5,0.12,0.5,0.0,0.51,0.54,0.1114754098360654,0.3068389830508462,0.14901234567901256,0,0.4563503327978085,0.3842176683311284,0.4357617399947036,0.3036188050004173,0.31659742261407997,0.37978377238550276,2,0.37978377238550276,0.3036188050004173
356,356,0.56,0.54,0.59,0.14,0.5,0.0,0.52,0.27,0.3814754098360654,0.036838983050846236,0.12098765432098744,1,0.35684958880090645,0.4659206336271064,0.4475725357150517,0.25456359775673565,0.36722744898429016,0.3782089532589743,2,0.3782089532589743,0.25456359775673565
357,357,0.31,0.31,0.54,0.18,0.5,0.0,0.52,0.29,0.3614754098360655,0.0568389830508462,0.1009876543209875,1,0.3883783782515524,0.438622346507245,0.44708144041454256,0.27284736068434684,0.33575252124565064,0.3914001180700025,2,0.3914001180700025,0.27284736068434684
