,mcg,gvh,alm,mit,erl,pox,vac,nuc,distance_from_0,distance_from_1,distance_from_2,closest,Probability_0,Probability_1,Probability_2
370,0.49,0.47,0.52,0.16,0.5,0.0,0.53,0.28,0.7499872591510399,0.29608474042224536,0.07893212021214326,2,0.2689998502855017,0.4235253377799554,0.5262445149166874
371,0.48,0.39,0.49,0.18,0.5,0.0,0.51,0.22,0.7540297665801324,0.330365295844685,0.10490323660404036,2,0.2758030467001518,0.4213026600217061,0.5278507335072825
372,0.44,0.34,0.55,0.18,0.5,0.0,0.52,0.22,0.7656723987595625,0.3901637642258462,0.14096323610038586,2,0.2836724032814615,0.41295089901858856,0.5298157080642504
373,0.43,0.54,0.58,0.16,0.5,0.0,0.5,0.36,0.7656201553134704,0.33426726758985875,0.14452394045611808,2,0.27988761904182985,0.43084183464069636,0.5208616069926835
374,0.49,0.42,0.54,0.17,0.5,0.0,0.5,0.36,0.761232042298682,0.3334754992653077,0.10658331957033793,2,0.27464747796572014,0.42125776724441727,0.52854983696312
375,0.34,0.66,0.51,0.16,0.5,0.0,0.47,0.33,0.7888478236573193,0.3743909744731826,0.2431088915372927,2,0.29042475823830183,0.4395719375407235,0.5012392174552308
376,0.2,0.34,0.33,0.1,0.5,0.0,0.48,0.31,0.8537022639981434,0.5968779638701147,0.3420856653468974,2,0.30074467530627236,0.3888081172654834,0.5016377514921063
377,0.74,0.53,0.5,0.08,0.5,0.0,0.55,0.31,0.8034182527730428,0.3335737872257854,0.33881242934454076,1,0.29304726709956175,0.4688010053190395,0.4663515461490306
378,0.69,0.48,0.38,0.15,0.5,0.0,0.55,0.22,0.7849336843892539,0.2895919966164221,0.2990278936420269,1,0.2896319142039857,0.47530302271483005,0.47083920551629077
379,0.3,0.5,0.47,0.11,0.5,0.0,0.46,0.22,0.7850483353838087,0.4397101107069614,0.20028071853115953,2,0.2911116998398035,0.41118583535106346,0.5224214609764347
380,0.44,0.51,0.48,0.38,0.5,0.0,0.52,0.22,0.7563338475097416,0.2163411203497276,0.19443427951367884,2,0.2776482031273781,0.47644275673534353,0.4869952765425635
381,0.31,0.45,0.5,0.17,0.5,0.0,0.49,0.22,0.7728696885992851,0.41306605846328764,0.15403102022558826,2,0.2856259888961622,0.4093157462779696,0.5303418996461589
382,0.55,0.41,0.56,0.21,0.5,0.0,0.52,0.22,0.751700886139043,0.2846297180209147,0.14334503579204924,2,0.27877370193263423,0.4447318501613037,0.5122210134851306
383,0.4,0.34,0.52,0.17,0.5,0.0,0.47,0.51,0.8175415721675702,0.48282505801332065,0.25951682101279094,2,0.2933934046995749,0.41003023494208113,0.5126222082666646
384,0.4,0.48,0.5,0.17,0.5,0.0,0.54,0.5,0.7989331775700783,0.4146025959684242,0.2282334677948349,2,0.2893567134668606,0.4249582000408096,0.5120180812799724
385,0.58,0.48,0.56,0.1,0.5,0.0,0.46,0.25,0.7650713837428651,0.3212962728132898,0.19245503635526692,2,0.28560229541247845,0.4451340080516325,0.5063441695150814
386,0.58,0.48,0.56,0.12,0.5,0.0,0.46,0.25,0.7613152362122335,0.3043241583878252,0.18172717955815157,2,0.2836098848362053,0.44790928663734403,0.5063295316093946
387,0.58,0.45,0.48,0.24,0.5,0.0,0.52,0.37,0.7600751424840984,0.2421996175618607,0.16805500386954664,2,0.2761830427669334,0.46356164229642566,0.4992385226978423
388,0.58,0.41,0.51,0.26,0.5,0.0,0.51,0.37,0.7627631057907531,0.2619989240513502,0.17425986363366885,2,0.278324804341866,0.45923082683870703,0.5013437706733391
389,0.41,0.6,0.53,0.29,0.5,0.0,0.47,0.43,0.7810340723823912,0.2986244276459092,0.2266769616778787,2,0.2838277443795113,0.45979335716912967,0.49409343104492703
390,0.69,0.5,0.49,0.42,0.5,0.0,0.49,0.22,0.7840923981833321,0.13774577953688427,0.33488593085974605,1,0.2745095784240316,0.5239167371171201,0.43017522330466784
391,0.38,0.49,0.61,0.13,0.5,0.0,0.54,0.22,0.769233962386535,0.3952778009916879,0.16692495624833154,2,0.28711306415279725,0.4173112103852093,0.5243634737609622
392,0.6,0.48,0.44,0.52,0.5,0.0,0.54,0.63,0.8898394362030839,0.42442163373205066,0.4967040620635938,1,0.29236347579315974,0.4656413072285771,0.43317126562654074
393,0.47,0.49,0.63,0.17,0.5,0.0,0.31,0.26,0.7827137975587813,0.3765381306028438,0.23314218751908514,2,0.2909571242956904,0.43674590988497497,0.5040863219750117
394,0.28,0.51,0.55,0.11,0.5,0.0,0.46,0.22,0.7904013045423334,0.45834132427416846,0.21744255299538984,2,0.29334858326901003,0.40887994753170886,0.5202556666682936
395,0.56,0.57,0.63,0.39,1.0,0.0,0.59,0.4,0.9354896519411046,0.5478053274861123,0.5851424586577347,1,0.29669477742926065,0.4371989039852217,0.4211761346300053
396,0.21,0.38,0.49,0.16,0.5,0.0,0.51,0.45,0.8389482834014398,0.5577352434327413,0.29919538436677207,2,0.29749014466654283,0.3940958434623916,0.510369001424661
397,0.46,0.57,0.57,0.15,0.5,0.0,0.52,0.26,0.7566158573249412,0.2993988701459697,0.15021691689310296,2,0.27993281886393123,0.44220192822067356,0.5133452301992477
398,0.43,0.42,0.54,0.22,0.5,0.0,0.57,0.33,0.7588857328712642,0.3355460003088554,0.09649346227906572,2,0.27351140087813114,0.41766640455572307,0.5304552375789036
399,0.57,0.59,0.5,0.58,0.5,0.0,0.53,0.22,0.8194475103520801,0.21962428584412458,0.4210008276999218,1,0.2837666983409845,0.5169652411090353,0.4226731132979866
400,0.48,0.34,0.47,0.14,0.5,0.0,0.47,0.26,0.7695155763350229,0.3875612223955427,0.14824287130423078,2,0.2836813465641074,0.4156343648081447,0.5280147897039026
401,0.35,0.4,0.53,0.18,0.5,0.0,0.42,0.38,0.7854643354234631,0.4287104659057599,0.16651465399442963,2,0.285531892245693,0.4079348984356441,0.5302260425107939
402,0.47,0.45,0.53,0.62,0.5,0.0,0.46,0.22,0.8314009595589577,0.3402322820375643,0.4180084532671073,1,0.2934797659668569,0.4796119665395233,0.44372331452327357
403,0.53,0.43,0.47,0.15,0.5,0.0,0.58,0.22,0.7573424295228386,0.3152604186514752,0.15591097574285753,2,0.2819692065776203,0.43872810891032676,0.5145173733882493
404,0.46,0.45,0.56,0.16,0.5,0.0,0.56,0.22,0.7540032419617896,0.33333678784228093,0.1159196541375006,2,0.27798409325030504,0.42336316112340955,0.5261821688299181
405,0.44,0.42,0.62,0.14,0.5,0.0,0.55,0.37,0.7773336192109251,0.4019996282395389,0.16706287442347234,2,0.28565623516642286,0.41576620867243486,0.5258730625763616
406,0.37,0.34,0.58,0.24,0.5,0.0,0.44,0.18,0.7780922538848177,0.42091086082489754,0.19542947877939945,2,0.2908129473329959,0.4156575237090137,0.5207879967569313
407,0.37,0.34,0.58,0.24,0.5,0.0,0.44,0.18,0.7780922538848177,0.42091086082489754,0.19542947877939945,2,0.2908129473329959,0.4156575237090137,0.5207879967569313
408,0.39,0.39,0.55,0.52,0.5,0.0,0.37,0.16,0.8199395641685362,0.39681145427494896,0.369274352369238,2,0.2972895634354908,0.4538808573210848,0.4665530983774131
409,0.39,0.39,0.55,0.52,0.5,0.0,0.37,0.16,0.8199395641685362,0.39681145427494896,0.369274352369238,2,0.2972895634354908,0.4538808573210848,0.4665530983774131
410,0.48,0.46,0.38,0.29,0.5,0.0,0.53,0.22,0.7561354963820234,0.250435720077227,0.1731816785182909,2,0.27862432231116935,0.4619996510352415,0.49910583991834445
411,0.48,0.57,0.5,0.09,0.5,0.0,0.52,0.42,0.7853200338432452,0.36406606331230745,0.22008848452044583,2,0.28772974887818603,0.4384630914110739,0.5063627030545191
412,0.61,0.57,0.45,0.21,0.5,0.0,0.5,0.42,0.7789015056831998,0.23793851859739207,0.2521388117458025,1,0.28103209291079595,0.4827176270191603,0.47591133524950174
413,0.56,0.44,0.56,0.19,0.5,0.0,0.54,0.22,0.7515323605067775,0.27695193915446054,0.1511438150554993,2,0.2792530050122201,0.448854427501427,0.5090298933294026
414,0.51,0.63,0.3,0.35,0.5,0.0,0.53,0.27,0.789895070387341,0.21835314067058836,0.3178222589162084,1,0.28245849876014373,0.5002327861953095,0.4528696991322058
415,0.53,0.68,0.34,0.42,0.5,0.0,0.54,0.27,0.8025838827741864,0.19363079385181856,0.366568150191806,1,0.28043973254494536,0.5155900296802108,0.4337093360921061
416,0.37,0.22,0.64,0.35,0.5,0.0,0.47,0.22,0.8198948442059846,0.4965073968678233,0.3173077632347791,2,0.3000604008400706,0.414623648571535,0.49599749261257936
417,0.51,0.48,0.58,0.22,0.5,0.0,0.5,0.28,0.7474139118022595,0.25615675647186104,0.10168155127111725,2,0.27046109946093483,0.4420333949985914,0.5158730142188791
418,0.49,0.37,0.59,0.17,0.5,0.0,0.51,0.22,0.7617004368881218,0.36318062874539053,0.14643722982339516,2,0.28343390341044566,0.4222082852399905,0.5243933958653376
419,0.51,0.48,0.58,0.22,0.5,0.0,0.5,0.28,0.7474139118022595,0.25615675647186104,0.10168155127111725,2,0.27046109946093483,0.4420333949985914,0.5158730142188791
420,0.53,0.53,0.53,0.17,0.5,0.0,0.49,0.37,0.7600663713708751,0.2716285470097789,0.15142682308887756,2,0.27676428671845005,0.45106164612918925,0.5086731870797202
421,0.29,0.68,0.47,0.26,0.5,0.0,0.47,0.37,0.806205653388486,0.38394857030172214,0.2954326936064755,2,0.2925775049312281,0.4462979100479854,0.4876034950665324
422,0.5,0.45,0.49,0.15,0.5,0.0,0.55,0.43,0.7763424215869925,0.35301281830919334,0.17573905829114286,2,0.2833175600515796,0.4326365469943852,0.5165498258507775
423,0.33,0.28,0.31,0.24,0.5,0.0,0.53,0.22,0.8176557276072179,0.4947993920889256,0.29751491075384645,2,0.2984246204464149,0.412144373318588,0.5020291521300377
424,0.85,0.85,0.3,0.31,0.5,0.0,0.55,0.42,0.9377957607543813,0.4154055349894502,0.6316279772527714,1,0.2886456033181751,0.48667175199138013,0.39204139472897753
425,0.43,0.39,0.51,0.28,0.5,0.0,0.4,0.22,0.7615428783434034,0.32998085635971125,0.15116725651973725,2,0.2815085811779324,0.43342767943515786,0.5182918770075917
426,0.61,0.54,0.49,0.16,0.5,0.0,0.54,0.42,0.7795004098067486,0.2820833742407552,0.24180091227285905,2,0.2843191693815358,0.46755382628843833,0.48677253522741354
427,0.34,0.35,0.61,0.19,0.5,0.0,0.52,0.25,0.782530652576768,0.44938141589813974,0.18204915208375128,2,0.2899332081883252,0.4045599028119556,0.5285471839670686
428,0.55,0.53,0.56,0.29,0.5,0.0,0.48,0.22,0.7475387764004102,0.16803878849259962,0.1762127943496814,1,0.2718141280764654,0.4852277983322377,0.4812777094848725
429,0.66,0.62,0.52,0.17,0.5,0.0,0.49,0.22,0.7735680678230945,0.2161987302233805,0.28544854203930614,1,0.2831797215076542,0.4944525010796335,0.4613704411039837
430,0.44,0.41,0.58,0.2,0.5,0.0,0.57,0.25,0.7572323876386224,0.3470683801308118,0.11485768357058315,2,0.27811253594217705,0.41913365084930815,0.5286890973419135
431,0.37,0.62,0.34,0.25,0.5,0.0,0.51,0.22,0.7828585795375533,0.32118357483329757,0.26149246852872693,2,0.2893288581852567,0.4590866459944477,0.48732442405411663
432,0.45,0.56,0.51,0.64,0.5,0.0,0.54,0.22,0.841471462512082,0.32864588254801647,0.44979825319532163,1,0.29232789490398947,0.488188538182323,0.432485720363654
433,0.38,0.46,0.52,0.75,0.5,0.0,0.5,0.26,0.9022938668871813,0.4751265117928906,0.54404142030066,1,0.2967408730784471,0.4548768085474988,0.42458478858237114
434,0.61,0.54,0.49,0.19,0.5,0.0,0.54,0.47,0.7897389160700868,0.29390375728122514,0.2688814027318398,2,0.28585296902958535,0.4693330963505212,0.48122507770026346
435,0.44,0.53,0.52,0.37,0.5,0.0,0.5,0.22,0.7547058293725372,0.2117897901995338,0.18963797896452983,2,0.2769505185708168,0.47663685758012486,0.48731303908991924
436,0.44,0.53,0.52,0.37,0.5,0.0,0.5,0.22,0.7547058293725372,0.2117897901995338,0.18963797896452983,2,0.2769505185708168,0.47663685758012486,0.48731303908991924
437,0.32,0.34,0.61,0.17,0.5,0.0,0.52,0.32,0.79490516555261,0.4805480604596907,0.20233519607247807,2,0.29179952762715217,0.399584046520988,0.5277575468869087
438,0.34,0.34,0.61,0.18,0.5,0.0,0.52,0.32,0.7895742875471287,0.46364611371688585,0.18900423920068535,2,0.29015322582634945,0.40195386654432275,0.5289951146290099
439,0.51,0.68,0.49,0.59,0.5,0.0,0.54,0.27,0.8367123493504537,0.25921036740553216,0.45051585051992166,1,0.28632269645711755,0.5101074888657142,0.4212877040727727
440,0.41,0.3,0.49,0.28,0.5,0.0,0.54,0.22,0.7746962128616754,0.3928142549005465,0.18841016383784856,2,0.28858448967290734,0.4227875721979795,0.5186731679409826
441,0.41,0.43,0.5,0.28,0.5,0.0,0.5,0.22,0.751456955224686,0.3005105170570601,0.10399956501084173,2,0.27381702786012696,0.42983720327119196,0.5231757721427279
442,0.3,0.5,0.34,0.26,0.5,0.0,0.51,0.22,0.788086853645516,0.39142908091669426,0.24179724879006398,2,0.2918444422161967,0.43392803436207134,0.503966870630683
443,0.49,0.4,0.34,0.26,0.5,0.0,0.5,0.22,0.7680023148113264,0.3095270785618043,0.20153193821543336,2,0.28499077935094114,0.4507586548242074,0.5021642227702281
444,0.34,0.4,0.3,0.23,0.5,0.0,0.51,0.22,0.7947709663097219,0.4247156602410071,0.24938302623557304,2,0.2936633444439837,0.42517010264603133,0.5066507774450539
445,0.43,0.44,0.3,0.18,0.5,0.0,0.51,0.22,0.7805772792548403,0.37225545063944443,0.22307612325513118,2,0.28993087965066133,0.43614047296363717,0.5063072530846172
446,0.43,0.45,0.37,0.12,0.5,0.0,0.48,0.22,0.7725288919444302,0.3780686851423975,0.18046299835260557,2,0.2868899760744128,0.42562513344683767,0.518616493879145
447,0.45,0.57,0.3,0.17,0.5,0.0,0.51,0.22,0.7813796914575029,0.3293101914737534,0.2531944804997037,2,0.28952944592975377,0.45501323429041973,0.4909990612383823
448,0.45,0.57,0.3,0.17,0.5,0.0,0.51,0.22,0.7813796914575029,0.3293101914737534,0.2531944804997037,2,0.28952944592975377,0.45501323429041973,0.4909990612383823
449,0.42,0.44,0.33,0.17,0.5,0.0,0.54,0.27,0.7761277099950898,0.3702364157305213,0.19150400397430833,2,0.2868739250321687,0.43049431917670994,0.5147423785423844
450,0.52,0.5,0.53,0.1,0.5,0.0,0.48,0.22,0.7588681630486873,0.3223491881763818,0.15961618603787922,2,0.2827416125610535,0.43748937755575007,0.514803578926168
451,0.53,0.56,0.49,0.46,0.5,0.0,0.52,0.22,0.7739213281866719,0.14486102497658174,0.29451876548571876,1,0.2746025082790179,0.5151122977634811,0.44351303401093856
452,0.45,0.54,0.54,0.62,0.5,0.0,0.53,0.22,0.831364875103318,0.31990091112242347,0.42636344990185115,1,0.29218781300651064,0.4872906463010213,0.43807854287651754
453,0.51,0.43,0.63,0.18,0.5,0.0,0.52,0.22,0.7582617548636414,0.3297332409016414,0.1584458353848118,2,0.2833447557527294,0.43493338802548637,0.5161927766674542
454,0.51,0.52,0.48,0.5,0.5,0.0,0.51,0.22,0.7831352941151924,0.19668599037278028,0.3136242989008139,1,0.2810879575764736,0.5052821268876074,0.44951922909687075
455,0.55,0.49,0.5,0.46,0.5,0.0,0.52,0.25,0.7720368442560815,0.1673516383603746,0.2776684493963274,1,0.27668838023002723,0.50652673074091,0.4536202011848341
456,0.5,0.46,0.52,0.16,0.5,0.0,0.52,0.26,0.7492268607630729,0.2947235641247959,0.0842916529129106,2,0.2701488599216928,0.4255899979745931,0.525267863131023
457,0.5,0.53,0.45,0.44,0.5,0.0,0.49,0.22,0.7687224611146876,0.17037665455098447,0.26466879479788913,1,0.2766526474624038,0.5032608104594737,0.457975827956033
458,0.45,0.59,0.53,0.74,0.5,0.0,0.47,0.25,0.8948896890430438,0.4112264985546982,0.549603081612285,1,0.2937012053639665,0.4763848961054005,0.4148220154043142
459,0.57,0.61,0.55,0.67,0.5,0.0,0.48,0.22,0.8627055632652946,0.312134560190687,0.5085582176148046,1,0.28963239404540014,0.5022929500008061,0.41271606302557906
460,0.54,0.45,0.62,0.13,0.5,0.0,0.52,0.26,0.7627893258007453,0.3370003917188148,0.17073706610726533,2,0.2845980607855076,0.4356620403180197,0.514466340570008
461,0.67,0.51,0.53,0.28,0.5,0.0,0.51,0.22,0.7617923309902481,0.1565231830887733,0.25432434046383684,1,0.2754222256676982,0.5045033268703016,0.4574983493760846
462,0.35,0.49,0.47,0.22,0.5,0.0,0.5,0.28,0.7605442495710264,0.34099962323634936,0.10850434547524337,2,0.2757395137966344,0.41947387850714885,0.5292688541024608
463,0.47,0.63,0.66,0.45,0.5,0.0,0.37,0.11,0.8158354954006082,0.3223197396538271,0.3995055557185706,1,0.2941485395010748,0.4818344700307983,0.44604275730863663
464,0.51,0.34,0.43,0.18,0.5,0.0,0.48,0.25,0.7669077881698397,0.3558125873995577,0.1613207181033271,2,0.2838035264729031,0.42810880960816156,0.5200210339306341
465,0.56,0.45,0.59,0.14,0.5,0.0,0.51,0.26,0.7587188031294745,0.31258579961376987,0.16093832900498453,2,0.2821259250447236,0.4407538328743517,0.5129272324860921
466,0.45,0.38,0.59,0.18,0.5,0.0,0.44,0.45,0.7927089980286307,0.419411383501028,0.2075095199286678,2,0.2886743370000248,0.419304256539606,0.5182712061453746
467,0.43,0.51,0.6,0.25,0.5,0.0,0.55,0.22,0.7522018050733166,0.2887182475893076,0.1419561180213953,2,0.2788147822750759,0.44320448547459534,0.513265566957882
468,0.47,0.59,0.43,0.13,0.5,0.0,0.56,0.3,0.7672597705833115,0.30524508518873783,0.19138215693968147,2,0.283505227759839,0.44999894956531605,0.5042681532647725
469,0.4,0.45,0.42,0.17,0.5,0.0,0.54,0.26,0.7615297469932186,0.35212654696605483,0.11812163453858096,2,0.27804097883034107,0.4187071329058608,0.5290995615014392
470,0.89,0.81,0.36,0.71,0.5,0.0,0.55,0.63,1.0893243573681604,0.6137680397540196,0.8494794399932596,1,0.27878191533277324,0.4485347362362222,0.3543463157735727
471,0.58,0.55,0.52,0.22,0.5,0.0,0.44,0.22,0.7521264669071435,0.19238009998628183,0.19057818180660646,2,0.2754421993611856,0.4820867951768615,0.4829562592535794
472,0.59,0.57,0.46,0.14,0.5,0.0,0.52,0.22,0.7613108578118549,0.24560092812327555,0.21862167568999025,2,0.28244120472861034,0.4730401808181747,0.4859761682584415
473,0.49,0.41,0.32,0.21,0.5,0.0,0.5,0.32,0.7769261369153586,0.3381881884004845,0.20324668904820525,2,0.2855430695139852,0.4428055889860448,0.5067776372236535
474,0.35,0.53,0.35,0.33,0.5,0.0,0.5,0.32,0.783322553117311,0.32561870671742754,0.2361851587367064,2,0.28681732507765123,0.45329782578557287,0.4957059506542621
475,0.42,0.32,0.61,0.13,0.5,0.0,0.14,0.27,0.8662722179289578,0.5795982787076636,0.403879518455635,2,0.30231695952029075,0.40268311643058446,0.4800396483918188
476,0.5,0.46,0.42,0.32,0.5,0.0,0.56,0.55,0.8155330908198773,0.3660473696424644,0.31182401544630484,2,0.2903852597164757,0.4551805913574708,0.4805434247824504
477,0.68,0.5,0.43,0.27,0.5,0.0,0.61,0.22,0.7744164828365219,0.20086994353887294,0.29205888077133507,1,0.28175674262658884,0.4999912624503444,0.4564146360469645
478,0.5,0.45,0.49,0.3,0.5,0.0,0.47,0.4,0.7637631977401257,0.26240766945715827,0.16014868852360134,2,0.2762349815923151,0.4560522628045093,0.5051555467897236
479,0.46,0.41,0.5,0.44,0.5,0.0,0.53,0.22,0.7717302349626816,0.27239545901811507,0.24537807096686692,2,0.2856426812035492,0.47063198444695314,0.4835205551785855
480,0.32,0.36,0.34,0.19,0.5,0.0,0.55,0.26,0.7987203654735632,0.4604280487551173,0.2370474637569975,2,0.29385708457423276,0.4121493810415364,0.5153088573835757
481,0.4,0.51,0.42,0.13,0.5,0.0,0.45,0.25,0.7670077502143567,0.3580881185731053,0.15278569493758923,2,0.2827085191394021,0.4255302467998227,0.5225070384330422
482,0.7,0.73,0.37,0.37,0.5,0.0,0.48,0.31,0.8269830039903414,0.18741930773126628,0.43523294974767923,1,0.2788654843892105,0.5286323644412724,0.4126004061458248
483,0.81,0.76,0.32,0.37,0.5,0.0,0.51,0.22,0.8748109637071442,0.28708390217563917,0.54376563609956,1,0.28635723592437506,0.5154123034377991,0.3987303746219563
484,0.65,0.61,0.39,0.3,0.5,0.0,0.57,0.28,0.7796115842021732,0.13738873965736462,0.3090055233478066,1,0.2733893359615645,0.5196314253274801,0.43768653433396526
485,0.47,0.43,0.35,0.32,0.5,0.0,0.54,0.22,0.7666730434517414,0.2805024528405047,0.21186081282444172,2,0.2838642310362474,0.4615852011289151,0.49438189965840296
486,0.42,0.25,0.6,0.14,0.5,0.0,0.45,0.22,0.8016114326086481,0.49588834061569775,0.2471135814172695,2,0.2968400542827381,0.4029919344455069,0.5168182716286339
487,0.23,0.34,0.41,0.28,0.5,0.0,0.5,0.27,0.8131507991893155,0.49428293682316055,0.27006700115525994,2,0.2965005010134999,0.40785706027691376,0.5103683430127919
488,0.85,0.56,0.33,0.38,1.0,0.0,0.55,0.25,0.9881671023780453,0.5634748635522965,0.6994000269598367,1,0.2918668740989451,0.44629939967330756,0.3895782965102995
489,0.34,0.31,0.6,0.37,0.5,0.0,0.5,0.3,0.7982027033000801,0.4344687365083728,0.25410636233811995,2,0.2940914720099598,0.4231068785192321,0.5067344956449813
490,0.59,0.53,0.47,0.26,0.5,0.0,0.53,0.31,0.7529326367979778,0.15649285788978068,0.1828238795665566,1,0.26986171768672856,0.489972589622316,0.4772394842514624
491,0.67,0.63,0.34,0.41,0.5,0.0,0.6,0.33,0.8169419944048796,0.1926799299599291,0.4054119175705996,1,0.2798304111564794,0.5224063898875042,0.42229909633286355
492,0.7,0.73,0.38,0.36,0.5,0.0,0.54,0.22,0.8210486519621654,0.18062912254859242,0.4344173898194711,1,0.2793156143524229,0.5299390002792852,0.41115638414908445
493,0.54,0.51,0.54,0.52,0.5,0.0,0.47,0.25,0.7910589246208036,0.20820252812155346,0.33416390562365794,1,0.28238117063906426,0.505786287670816,0.445925922950491
494,0.53,0.5,0.54,0.56,0.5,0.0,0.49,0.41,0.8224278421573261,0.2880741281549472,0.38554129561540623,1,0.28793881565820517,0.4913229868742611,0.4456948649078865
495,0.84,0.63,0.38,0.23,0.5,0.0,0.53,0.22,0.8373375796070676,0.279121835616586,0.4604719464413136,1,0.2890708799224231,0.505166289534214,0.4213810581097721
496,0.89,0.77,0.36,0.34,0.5,0.0,0.44,0.22,0.9006928197535249,0.3393100277382207,0.5899947985180459,1,0.288250560639259,0.5053306139419327,0.3932824772709841
497,0.48,0.43,0.45,0.17,0.5,0.0,0.48,0.37,0.7646050541873818,0.33157353324412764,0.12081320615845831,2,0.27615029838833577,0.4258029999250269,0.5257033734698051
498,0.36,0.35,0.47,0.22,0.5,0.0,0.44,0.31,0.7778523138888399,0.41170183761003826,0.15162169326617003,2,0.28394805602931195,0.4095020037347414,0.5311380351971047
499,0.57,0.49,0.48,0.16,0.5,0.0,0.51,0.22,0.7518161713847047,0.25510754603720504,0.15968461804124912,2,0.2783046897374926,0.4573391074290537,0.5031297419427075
500,0.43,0.52,0.53,0.52,1.0,0.0,0.49,0.22,0.9372304353193451,0.5609153206237699,0.59327610725842,1,0.2977507032290293,0.43379483188757784,0.4199815988702278
501,0.38,0.49,0.54,1.0,0.5,0.0,0.5,0.27,1.060644877211763,0.6854612481667225,0.7937675313178368,1,0.2875022839517732,0.4183901763679466,0.37544355873517105
502,0.43,0.32,0.56,0.27,0.5,0.0,0.47,0.27,0.769524239745283,0.37589709209042055,0.1572749112586637,2,0.28415405906634467,0.42121512976663467,0.5241436987964178
503,0.84,0.87,0.45,0.54,0.5,0.0,0.28,0.22,0.9709347157364506,0.43886939983479156,0.7047578492346696,1,0.28674051800757516,0.48815989421125827,0.3741865818100095
504,0.27,0.56,0.56,0.18,0.5,0.0,0.52,0.22,0.7852224030312829,0.421494703394879,0.22286556290450887,2,0.2926198094166922,0.42098697176894173,0.5134902427753641
505,0.89,0.82,0.6,0.49,0.5,0.0,0.55,0.22,0.9335599724828728,0.3811768016089907,0.6547037288075962,1,0.287999479520379,0.5003670073110393,0.38062510586116083
506,0.86,0.92,0.5,0.37,1.0,0.0,0.53,0.32,1.062528849281541,0.631590159328657,0.8169157499970914,1,0.2847934547326174,0.43821203317537355,0.3640813372215569
507,0.37,0.55,0.29,0.32,0.5,0.0,0.51,0.22,0.7902958658347871,0.3314290304250369,0.28235679262475993,2,0.2906199099781415,0.4598420668261707,0.4829703841652397
508,0.87,0.83,0.57,0.36,0.5,0.0,0.36,0.22,0.9134116754721766,0.37214246542219725,0.6121917222554016,1,0.2896079387877344,0.4976003690710098,0.3914070340424345
509,0.43,0.45,0.54,0.14,0.5,0.0,0.5,0.31,0.7595706389504243,0.35568351820457955,0.08143982413730298,2,0.2718837162140092,0.40718253820357025,0.535663023454982
510,0.52,0.48,0.54,0.28,0.5,0.0,0.54,0.22,0.7442989244173935,0.20936188448824955,0.1361245235084301,2,0.2720430459986464,0.46447017671204177,0.4997633628195099
511,0.77,0.6,0.42,0.33,0.5,0.0,0.57,0.22,0.8070610606116216,0.1767862267794058,0.40100656335420864,1,0.279756341611183,0.5254178493849655,0.4198819133455928
512,0.76,0.74,0.56,0.34,0.5,0.0,0.51,0.3,0.8307511995510783,0.21196222226008565,0.4507637482834424,1,0.28220836838136415,0.5239701255308082,0.41266376965375234
513,0.58,0.76,0.4,0.37,0.5,0.0,0.54,0.3,0.8104983377870405,0.1871464383977111,0.39136240438970127,1,0.2796068231732506,0.5215141006892187,0.4251832901083463
514,0.94,0.6,0.33,0.49,0.5,0.0,0.54,0.22,0.9182923765821477,0.36678929296182855,0.6210958090428828,1,0.28844085839466616,0.5006930064309323,0.38826443289709867
515,0.36,0.44,0.57,0.18,0.5,0.0,0.42,0.22,0.7687137886683763,0.39405173459508896,0.14819041032206048,2,0.28435149412594773,0.41358918828545455,0.5288656906000954
516,0.42,0.51,0.39,0.22,0.5,0.0,0.49,0.26,0.7577340489174873,0.2916580317880743,0.1381641585914899,2,0.27718520405822966,0.4417578611911967,0.5150457747913464
517,0.52,0.48,0.58,0.55,0.5,0.0,0.48,0.22,0.8031277745304432,0.2663819255201073,0.3628284068668427,1,0.28852255909021424,0.49349815798906665,0.4481251943164523
518,0.42,0.32,0.48,0.16,0.5,0.0,0.55,0.22,0.7747263316093554,0.41968235807414944,0.16845103752167653,2,0.287793338019054,0.41046334024116354,0.5276947229779182
519,0.43,0.38,0.51,0.24,0.5,0.0,0.46,0.33,0.7619017142796191,0.34329199884204376,0.09853435826484251,2,0.2737796447178213,0.4161031898027758,0.5314934757218505
520,0.48,0.57,0.52,0.61,0.5,0.0,0.51,0.22,0.827051523317757,0.2860030434100772,0.4237159436002228,1,0.28960689904685377,0.4974887597176687,0.43348624370281846
521,0.83,0.53,0.52,0.2,0.5,0.0,0.48,0.25,0.8143469094242877,0.2823309496360388,0.39729915452195647,1,0.29028780723224085,0.4941745670489795,0.44050448391493946
522,0.36,0.34,0.46,0.19,0.5,0.0,0.52,0.22,0.776110530501652,0.42430719171015324,0.16462425624104315,2,0.28722793249373574,0.40833153459308724,0.5294095689379936
523,0.51,0.43,0.47,0.19,0.5,0.0,0.52,0.37,0.7606056066641167,0.30523242908079756,0.12102565321055753,2,0.27496994313691075,0.43356207096713206,0.5212562416671672
524,0.54,0.54,0.49,0.14,0.5,0.0,0.56,0.22,0.755063499905067,0.2695396148518516,0.17500889762196015,2,0.2809973470231342,0.4566280265333774,0.5018994648306321
