,Unnamed: 0,mcg,gvh,alm,mit,erl,vac,nuc,distance_from_0,distance_from_1,distance_from_2,distance_from_3,closest,Probability_0,Probability_1,Probability_2,Probability_3,Probability0,Probability1,Probability2,Probability3,cluster_label,Max_prob,Min_prob
164,164,0.57,0.51,0.53,0.18,0.5,0.56,0.25,0.22,0.023348751156337028,0.08480158730158749,0.4416279069767444,1,0.7674170419071392,0.8815416668371523,0.8528283251190212,0.6240757938994335,0.8125165708665216,0.8364924639097048,0.7833811170302623,0.6722146335010242,1,0.8364924639097048,0.6722146335010242
165,165,0.35,0.45,0.43,0.11,0.5,0.56,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7282058253660537,0.7808787173044868,0.7786808597808453,0.5970924971868398,0.7885376096160701,0.7125637382152328,0.710177572882464,0.6488653866256029,0,0.7885376096160701,0.6488653866256029
166,166,0.42,0.42,0.42,0.2,0.5,0.49,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7608937673390354,0.8504589011424488,0.8363018099060312,0.6140392475189076,0.8326104364293194,0.76808049039334,0.7725443465210136,0.6680506839660316,0,0.8326104364293194,0.6680506839660316
167,167,0.26,0.5,0.33,0.28,0.5,0.51,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6931494986170162,0.7386452759745006,0.7373743021467177,0.5827613556708008,0.7271669695563239,0.6771640314823546,0.70794822212834,0.6243241143901535,0,0.7271669695563239,0.6243241143901535
168,168,0.39,0.42,0.38,0.4,0.5,0.49,0.47,0.0,0.243348751156337,0.13519841269841248,0.2216279069767444,0,0.8045775136283879,0.7132066949855724,0.7728849615154505,0.7420962842541651,0.7612106155029643,0.6669958677340442,0.7496191029021659,0.7677631493779836,3,0.7677631493779836,0.6669958677340442
169,169,0.26,0.44,0.3,0.11,0.5,0.51,0.47,0.0,0.243348751156337,0.13519841269841248,0.2216279069767444,0,0.7309396702478896,0.6468085867932324,0.6946254166503906,0.6757300957487238,0.7125313218025596,0.6033577036858547,0.6312185845567149,0.7076286071401777,0,0.7125313218025596,0.6033577036858547
170,170,0.31,0.44,0.53,0.23,0.5,0.51,0.32,0.14999999999999994,0.09334875115633703,0.01480158730158748,0.3716279069767444,2,0.8045329803348662,0.7902851986937723,0.8306281951566541,0.6702546656450086,0.8292919034298778,0.7104816153237113,0.7678826207923126,0.7261434055875149,0,0.8292919034298778,0.7104816153237113
171,171,0.48,0.61,0.44,0.2,0.5,0.47,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7420785791946204,0.8683645549100838,0.8262992039305694,0.6032711344974879,0.7897610717295791,0.8277776828303467,0.7707499469980339,0.6487842675872924,1,0.8277776828303467,0.6487842675872924
172,172,0.66,0.45,0.5,0.23,0.5,0.49,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7258576304388717,0.8482644672381753,0.8054078173425749,0.5955300143231952,0.7638181321956501,0.8232103322890909,0.765514265986208,0.638142801082723,1,0.8232103322890909,0.638142801082723
173,173,0.21,0.41,0.55,0.11,0.5,0.5,0.27,0.2,0.04334875115633705,0.06480158730158747,0.4216279069767444,1,0.7010832938490529,0.6997997827815567,0.7180131003467695,0.5977951629863146,0.7367095853744533,0.63007196926598,0.6619708605793417,0.6454449742163739,0,0.7367095853744533,0.63007196926598
174,174,0.38,0.68,0.44,0.45,0.5,0.53,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6686441384885,0.7457493651937572,0.7268319830251019,0.5717559065454747,0.6857114261648694,0.7170185762425276,0.7549186142168443,0.601412266442096,2,0.7549186142168443,0.601412266442096
175,175,0.44,0.38,0.48,0.32,0.5,0.53,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7558117219288953,0.8518228101271945,0.8371063364713529,0.6167749924268514,0.8076201238280059,0.7645232751613289,0.8115880852196783,0.6666115578709281,2,0.8115880852196783,0.6666115578709281
176,176,0.31,0.31,0.56,0.33,0.5,0.52,0.33,0.13999999999999996,0.10334875115633704,0.004801587301587472,0.3616279069767444,2,0.7540834777840847,0.7311163069044423,0.7663939839657301,0.6537039575300712,0.7636019083957108,0.6552643010528818,0.7398280715126794,0.6989193057229218,0,0.7636019083957108,0.6552643010528818
177,177,0.49,0.31,0.49,0.35,0.5,0.51,0.29,0.18,0.06334875115633701,0.044801587301587516,0.4016279069767444,2,0.7666698927006218,0.7977745678620114,0.8141851802790341,0.6439418838960644,0.7846709423706457,0.7267180224930289,0.7946075530192304,0.6894985054752147,2,0.7946075530192304,0.6894985054752147
178,178,0.38,0.37,0.56,0.21,0.5,0.49,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7489750959253563,0.8139881911080317,0.8107435617160201,0.6111669155747461,0.8164761889061491,0.7258495514799588,0.7585111252244761,0.665605533515329,0,0.8164761889061491,0.665605533515329
179,179,0.39,0.4,0.53,0.67,0.5,0.47,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6013808018553793,0.6446203530801197,0.6386117486330893,0.5336773806660342,0.6099127255780915,0.6014271873116362,0.7162844311514927,0.5560161578044729,2,0.7162844311514927,0.5560161578044729
180,180,0.24,0.34,0.69,0.18,0.5,0.52,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6634992260643768,0.6837290415327925,0.690745407889065,0.5666596652256382,0.7021304323567641,0.6121720170244198,0.6552367617240779,0.6104207201492551,0,0.7021304323567641,0.6104207201492551
181,181,0.49,0.43,0.51,0.13,0.5,0.47,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7561395084966268,0.8532260743654682,0.8306051066351147,0.6092392478213561,0.8325919762998844,0.7800092772827932,0.756546931784944,0.6634800766541489,0,0.8325919762998844,0.6634800766541489
182,182,0.54,0.38,0.52,0.18,0.5,0.48,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7521357115656899,0.8539866088224513,0.8288604862894761,0.6088522042004852,0.8156241931030418,0.7818651942744628,0.76724290592815,0.6609350948209376,0,0.8156241931030418,0.6609350948209376
183,183,0.43,0.57,0.53,0.53,0.5,0.53,0.25,0.22,0.023348751156337028,0.08480158730158749,0.4416279069767444,1,0.6831366100009268,0.7487175963169085,0.7382476381643284,0.5909525065906202,0.6925650708755573,0.709641296722201,0.8161332253989066,0.6191097546955581,2,0.8161332253989066,0.6191097546955581
184,184,0.48,0.64,0.61,0.23,0.5,0.6,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7130643455322475,0.8143209827003949,0.7853584704317448,0.5922157159778659,0.7492029641366976,0.7817780142165801,0.7497330278474676,0.6323829774829061,1,0.7817780142165801,0.6323829774829061
185,185,0.31,0.55,0.52,0.17,0.5,0.52,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7315301743224103,0.7970016253819467,0.7897805575758553,0.6010720322508984,0.7872792008661142,0.7264509353644382,0.7331990661859991,0.6506202214726501,0,0.7872792008661142,0.6506202214726501
186,186,0.32,0.57,0.5,0.15,0.5,0.53,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7268927123662918,0.7927111795006648,0.7840842467227627,0.5977492334181822,0.7807686682126478,0.7281605336248014,0.7246183031700273,0.6463861129682256,0,0.7807686682126478,0.6463861129682256
187,187,0.32,0.42,0.52,0.24,0.5,0.6,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7346829506986126,0.7908768401101076,0.7918746886839182,0.6063508143227655,0.7885283191071912,0.709580313114377,0.7476587920597111,0.6567605430332921,0,0.7885283191071912,0.6567605430332921
188,188,0.59,0.5,0.52,0.28,0.5,0.55,0.25,0.22,0.023348751156337028,0.08480158730158749,0.4416279069767444,1,0.7669453179010645,0.9031190638652812,0.8631828527402652,0.6269514538389117,0.8004709892409786,0.8564487556530282,0.8223578598200045,0.6713840244792373,1,0.8564487556530282,0.6713840244792373
189,189,0.37,0.42,0.51,0.11,0.5,0.57,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7345947180844764,0.7891187036843456,0.7872991079296291,0.6010788974492812,0.8010211503085392,0.7152553878866548,0.7179949464615307,0.6546170289489973,0,0.8010211503085392,0.6546170289489973
190,190,0.75,0.7,0.38,0.27,0.5,0.49,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6291340833528922,0.7184875717236852,0.6842252242443867,0.5376232955079051,0.6432578028525162,0.809830148009914,0.6710025226506012,0.5630201858959683,1,0.809830148009914,0.5630201858959683
191,191,0.61,0.72,0.31,0.33,0.5,0.56,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.642822027356422,0.7294263529033661,0.6997815927156429,0.5490558126001281,0.6572455237715304,0.7742375677582628,0.6931798765014567,0.5753362250254346,1,0.7742375677582628,0.5753362250254346
192,192,0.44,0.42,0.6,0.21,0.5,0.57,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7521137082761754,0.839443373186022,0.8264023571183194,0.6127651942486417,0.8166413977991189,0.7572836152388515,0.7723291308360519,0.6651079063509617,0,0.8166413977991189,0.6651079063509617
193,193,0.52,0.51,0.51,0.54,0.5,0.55,0.27,0.2,0.04334875115633705,0.06480158730158747,0.4216279069767444,1,0.6902788820582574,0.7520946396229516,0.7439790992600611,0.6000134582163927,0.6943259377958646,0.7208040678658214,0.8334413530442384,0.6266335856779759,2,0.8334413530442384,0.6266335856779759
194,194,0.63,0.56,0.45,0.58,0.5,0.51,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6275178006878833,0.7072523112481898,0.6826327825008545,0.5463666067341876,0.6349735556846284,0.7083642614268505,0.7590442284596316,0.5682616091405847,2,0.7590442284596316,0.5682616091405847
195,195,0.52,0.56,0.54,0.53,0.5,0.45,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6683828290660567,0.7565242821929731,0.7311812218212855,0.5729294644088301,0.68210170515528,0.7282929543095888,0.827032749171864,0.6011553564168586,2,0.827032749171864,0.6011553564168586
196,196,0.58,0.58,0.58,0.49,0.5,0.49,0.26,0.21,0.033348751156337036,0.07480158730158748,0.4316279069767444,1,0.6883626428052936,0.7688607972084887,0.7489046748823401,0.5936138299453532,0.6951747246627089,0.7546961048257524,0.8180681652647961,0.6206027820940185,2,0.8180681652647961,0.6206027820940185
197,197,0.72,0.62,0.34,0.29,0.5,0.56,0.28,0.18999999999999995,0.053348751156337054,0.05480158730158746,0.4116279069767443,1,0.6724831376766452,0.7411494580524823,0.7219666745531956,0.5792342569119843,0.6781775793154081,0.8062109294489059,0.7018321960779442,0.6051262169513677,1,0.8062109294489059,0.6051262169513677
198,198,0.72,0.61,0.37,0.3,0.5,0.57,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6584543522292167,0.7562532438282039,0.7210133080590208,0.5578648983585981,0.6753872399985261,0.8190013357382678,0.708503859304243,0.5866446096782854,1,0.8190013357382678,0.5866446096782854
199,199,0.46,0.43,0.38,0.33,0.5,0.48,0.28,0.18999999999999995,0.053348751156337054,0.05480158730158746,0.4116279069767443,1,0.782195687902945,0.8399840781835932,0.8481559286488815,0.6453281160018381,0.8051427722117986,0.7722686930294563,0.8150224463186095,0.6919261532150742,2,0.8150224463186095,0.6919261532150742
200,200,0.57,0.57,0.44,0.37,0.5,0.52,0.25,0.22,0.023348751156337028,0.08480158730158749,0.4416279069767444,1,0.7393343347919455,0.8579797520122222,0.8234210854097175,0.6151564648962988,0.7581962833420315,0.841229153003178,0.8262706236790258,0.6517341699298123,1,0.841229153003178,0.6517341699298123
201,201,0.42,0.31,0.62,0.12,0.5,0.4,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6986374008692259,0.7385790876112929,0.7366497315557259,0.581923532859977,0.7479992563217237,0.6687882430915475,0.6852320449478564,0.6311166971094773,0,0.7479992563217237,0.6311166971094773
202,202,0.49,0.46,0.45,0.45,0.5,0.52,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7175997245889053,0.8179692930393414,0.7935416294336481,0.5999984342176057,0.7425033099126619,0.7620457339626682,0.8428378326479942,0.6375508972789803,2,0.8428378326479942,0.6375508972789803
203,203,0.42,0.58,0.41,0.65,0.5,0.46,0.26,0.21,0.033348751156337036,0.07480158730158748,0.4316279069767444,1,0.6155053319029121,0.6594867005124633,0.6530638528572472,0.5491527368702509,0.6168035167617127,0.6359379718244973,0.726527238386986,0.5678854471643193,2,0.726527238386986,0.5678854471643193
204,204,0.59,0.61,0.34,0.22,0.5,0.51,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7021318595406829,0.8096511488300688,0.772475961069169,0.5815015405541214,0.7316132474738296,0.8254923966981713,0.7323742886095147,0.6188688592261278,1,0.8254923966981713,0.6188688592261278
205,205,0.52,0.77,0.38,0.34,0.5,0.51,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6534576704532549,0.7414576930719704,0.7121303484201251,0.5568172595452637,0.6696609365115009,0.764986276428752,0.7092565890719464,0.5844695996299019,1,0.764986276428752,0.5844695996299019
206,206,0.5,0.52,0.6,0.51,0.5,0.48,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6790707123138533,0.7655022314413673,0.7428666855853123,0.5801688838456285,0.6958507100316617,0.7242145447807831,0.8334357215724839,0.6109151125503938,2,0.8334357215724839,0.6109151125503938
207,207,0.49,0.6,0.43,0.56,0.5,0.36,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6342501333622892,0.7063207276560391,0.6855291214951349,0.5503215456271529,0.6441315476301355,0.6878190128186874,0.7525743340678583,0.5745200861552269,2,0.7525743340678583,0.5745200861552269
208,208,0.5,0.41,0.44,0.5,0.5,0.42,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6834389597849383,0.7601564317837698,0.7424842973301828,0.5811252296419387,0.7017362423538739,0.7114076320472817,0.8020877729944333,0.6142297049082606,2,0.8020877729944333,0.6142297049082606
209,209,0.5,0.4,0.56,0.7,0.5,0.5,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.5871665066808509,0.6353541630586589,0.6257789351267681,0.5234057536479056,0.5932987232172979,0.6033387595764597,0.7111021409173973,0.542991197978173,2,0.7111021409173973,0.542991197978173
210,210,0.37,0.58,0.44,0.51,0.5,0.44,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6677770387721882,0.7376567990960826,0.7225021705282578,0.5727047282479305,0.6839148942274211,0.694731648860542,0.7759377047312424,0.6027515075080553,2,0.7759377047312424,0.6027515075080553
211,211,0.55,0.45,0.45,0.54,0.5,0.5,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6679103019938144,0.7486332523843787,0.727913760712247,0.5727847921327021,0.681505410037066,0.7156001805565668,0.808983213315607,0.601664779694556,2,0.808983213315607,0.601664779694556
212,212,0.67,0.68,0.46,0.29,0.5,0.46,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6732946253005746,0.7839160291340391,0.7414484422718604,0.5664915262508727,0.6928953355424479,0.8555478903552657,0.729785170859355,0.5970974454239446,1,0.8555478903552657,0.5970974454239446
213,213,0.53,0.51,0.46,0.28,0.5,0.48,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7639096845433234,0.9497602148601476,0.8726261547987031,0.6162665986446927,0.8151688779001491,0.8712939310902672,0.8311347521800646,0.6636972098109799,1,0.8712939310902672,0.6636972098109799
214,214,0.35,0.66,0.49,0.21,0.5,0.54,0.25,0.22,0.023348751156337028,0.08480158730158749,0.4416279069767444,1,0.7289856250621881,0.7923915798273123,0.7852746523458033,0.6077167858201997,0.7617250569329315,0.7463063048887058,0.7374200141986063,0.650041497380051,0,0.7617250569329315,0.650041497380051
215,215,0.52,0.4,0.6,0.12,0.5,0.55,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7315020096689714,0.8088052120138474,0.7934681145211399,0.5986589499459433,0.7898261374296462,0.7462352848858171,0.7289527649378263,0.6492358314393849,0,0.7898261374296462,0.6492358314393849
216,216,0.77,0.79,0.58,0.23,0.5,0.48,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.5957908216710265,0.6740836916632404,0.6434940551239693,0.5155708910595624,0.6085419733221356,0.7455297523479221,0.6313670327986679,0.5379585303708396,1,0.7455297523479221,0.5379585303708396
217,217,0.47,0.46,0.59,0.49,0.5,0.56,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6910304862473825,0.7718176262946801,0.7550739901945206,0.5881051031704154,0.7113987699672671,0.7178219989313455,0.8234106589625559,0.6218633354311606,2,0.8234106589625559,0.6218633354311606
218,218,0.73,0.83,0.43,0.3,0.5,0.55,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.5912631292408881,0.6690609267636213,0.6396144887187519,0.5136174072298579,0.6012433486194491,0.7503228675709285,0.6351899410671902,0.5339763457559803,1,0.7503228675709285,0.5339763457559803
219,219,0.78,0.74,0.58,0.25,1.0,0.53,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.4963733759656822,0.5395803660381518,0.5255587652023215,0.4427714822054752,0.5035725069590549,0.5672518061216476,0.5191772787768811,0.4583704499394144,1,0.5672518061216476,0.4583704499394144
220,220,0.7,0.65,0.54,0.28,0.5,0.6,0.4,0.06999999999999995,0.17334875115633705,0.06519841269841252,0.29162790697674434,2,0.7200329855669786,0.7302783660467186,0.7425694183327066,0.6453709510185136,0.7018006504205228,0.7757795148443457,0.713085843212336,0.6647357695786745,1,0.7757795148443457,0.6647357695786745
221,221,0.47,0.54,0.37,0.14,0.5,0.5,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7352597754167013,0.8297294500232957,0.8048109254046872,0.5982428445213392,0.7872942462645768,0.7854073272256582,0.7375095431970045,0.645898867356947,0,0.7872942462645768,0.645898867356947
222,222,0.56,0.52,0.48,0.17,0.5,0.46,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.751048801638715,0.8908468688170619,0.840131646934212,0.6062817712790126,0.8071414915973484,0.8434862540114965,0.7748155699663297,0.6546936751183583,1,0.8434862540114965,0.6546936751183583
223,223,0.57,0.41,0.59,0.24,0.5,0.4,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7333575864323647,0.8373382643864417,0.8067223528553528,0.6010253550653942,0.7786887607553077,0.7761761097070907,0.7712360082590286,0.6475101908151848,0,0.7786887607553077,0.6475101908151848
224,224,0.56,0.41,0.58,0.21,0.5,0.42,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7412032265586885,0.8472074461818101,0.8166334032286091,0.6041697719434281,0.7932227623505793,0.7820988467578854,0.7697078827335239,0.6528784481330798,0,0.7932227623505793,0.6528784481330798
225,225,0.58,0.56,0.45,0.12,0.5,0.51,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7265322674444371,0.8385732067664665,0.8005690231585341,0.592649949253444,0.7728028819054185,0.8233670023382712,0.7343628187319626,0.6374606177311332,1,0.8233670023382712,0.6374606177311332
226,226,0.53,0.38,0.66,0.25,0.5,0.43,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7221216681808905,0.8047086982838481,0.7856127849080083,0.5972851174912824,0.7654251152019091,0.7381201714378756,0.7566436590867136,0.6432905627868617,0,0.7654251152019091,0.6432905627868617
227,227,0.34,0.36,0.54,0.11,0.5,0.36,0.21,0.26,0.01665124884366298,0.1248015873015875,0.4816279069767444,1,0.6947710956002229,0.7345072369995924,0.7322017464190418,0.57678818414722,0.7476094147703217,0.6632738188071794,0.6789496011978573,0.6264278775573107,0,0.7476094147703217,0.6264278775573107
228,228,0.69,0.61,0.38,0.27,0.5,0.52,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6785385910290933,0.7861358371017436,0.7463748192637962,0.5689648296215232,0.699706774068222,0.8475807840858474,0.7250021697175293,0.6010545653614037,1,0.8475807840858474,0.6010545653614037
229,229,0.37,0.53,0.6,0.19,0.5,0.42,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7362343522342983,0.8151930973761383,0.8001141265517757,0.6031587378879333,0.7922559349803435,0.742012393284487,0.7501966523240707,0.6528097542057196,0,0.7922559349803435,0.6528097542057196
230,230,0.41,0.45,0.53,0.17,0.5,0.51,0.25,0.22,0.023348751156337028,0.08480158730158749,0.4416279069767444,1,0.7869991529300692,0.857485463335364,0.8596765738585447,0.6346445639949153,0.8684847185813658,0.7714312738729854,0.7819213242367833,0.6921253217371637,0,0.8684847185813658,0.6921253217371637
231,231,0.31,0.46,0.54,0.52,0.5,0.5,0.34,0.12999999999999995,0.11334875115633705,0.005198412698412536,0.35162790697674434,2,0.7076731806172137,0.7047833117631411,0.7277801048088862,0.6336230894233684,0.7019637366395826,0.648310623506364,0.7646081785176878,0.6606991248841058,2,0.7646081785176878,0.648310623506364
232,232,0.36,0.37,0.33,0.14,0.5,0.57,0.31,0.15999999999999998,0.08334875115633703,0.02480158730158749,0.3816279069767444,2,0.7417770981269358,0.7317846713488211,0.7575021126503912,0.6296442953586945,0.7644098358954492,0.6732801197589785,0.6913413633392744,0.6773345168694909,0,0.7644098358954492,0.6732801197589785
233,233,0.82,0.78,0.49,0.23,0.5,0.46,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.5835604305378029,0.65948963150036,0.6291990109750781,0.506143186126902,0.5947307795421639,0.7447754817169814,0.6170531217055657,0.5271803324893813,1,0.7447754817169814,0.5271803324893813
234,234,0.82,0.75,0.54,0.23,0.5,0.46,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.592548606245847,0.6708567307207984,0.6397565296775206,0.5127015708206478,0.6047309633925029,0.7504049613478174,0.6275954147849406,0.5348195171177526,1,0.7504049613478174,0.5348195171177526
235,235,0.41,0.51,0.58,0.15,0.5,0.45,0.27,0.2,0.04334875115633705,0.06480158730158747,0.4216279069767444,1,0.7802124560689779,0.8325896478430627,0.8378615010887466,0.6366067013434658,0.8327672841822362,0.760498486568919,0.7638807900171729,0.6908238912599746,0,0.8327672841822362,0.6908238912599746
236,236,0.38,0.51,0.75,0.17,0.5,0.55,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6870072687295087,0.7395839015038664,0.7326432220105241,0.578710707274969,0.726729474645142,0.6811705738851483,0.6935324146496489,0.6214147155281182,0,0.726729474645142,0.6214147155281182
237,237,0.38,0.51,0.75,0.17,0.5,0.55,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6870072687295087,0.7395839015038664,0.7326432220105241,0.578710707274969,0.726729474645142,0.6811705738851483,0.6935324146496489,0.6214147155281182,0,0.726729474645142,0.6214147155281182
238,238,0.53,0.44,0.51,0.33,0.5,0.52,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7582747287964402,0.9049459847399912,0.8589008377438657,0.6167987390131312,0.8041921374810939,0.8249038511454618,0.8422622658428817,0.6635052295750445,2,0.8422622658428817,0.6635052295750445
239,239,0.46,0.54,0.71,0.15,0.5,0.59,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6991829561875832,0.7687800446113662,0.7541391454137049,0.5839128477858377,0.7406149137839158,0.7203959751933325,0.7074652153901382,0.6269166419876678,0,0.7406149137839158,0.6269166419876678
240,240,0.4,0.56,0.48,0.14,0.5,0.47,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7457857366870149,0.8376401259932632,0.8165454430618242,0.6049086354993163,0.8089761929998311,0.7735083781236017,0.7481384861231835,0.6557133382807977,0,0.8089761929998311,0.6557133382807977
241,241,0.53,0.53,0.6,0.13,0.5,0.49,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7366020780580712,0.8435187384762411,0.8110260005444295,0.5999997999897004,0.7919475204249526,0.7944742724502971,0.7467701408646106,0.6482078540406786,1,0.7944742724502971,0.6482078540406786
242,242,0.42,0.57,0.72,0.22,0.5,0.57,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6989569509879566,0.7710132156068554,0.7561600824420602,0.586060695037276,0.7362964116025241,0.7189185693212492,0.724112404990364,0.6272893735367411,0,0.7362964116025241,0.6272893735367411
243,243,0.45,0.27,0.57,0.36,0.5,0.52,0.18,0.29,0.04665124884366298,0.1548015873015875,0.5116279069767444,1,0.6848290204928832,0.7579792911149388,0.7432499348144009,0.5720927359938799,0.7264205085895415,0.6841180508442146,0.7448333070143645,0.6149536281284242,2,0.7448333070143645,0.6149536281284242
244,244,0.2,0.26,0.52,0.14,0.5,0.53,0.44,0.029999999999999968,0.21334875115633706,0.10519841269841253,0.2516279069767444,0,0.703145780024537,0.6259925433961652,0.6715221106861378,0.6512218389949043,0.6962236121695656,0.5656285404142163,0.619071133242623,0.6873935084442129,0,0.6962236121695656,0.5656285404142163
245,245,0.51,0.53,0.55,0.14,0.5,0.51,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7517693684970806,0.8727571725724899,0.8355558646448551,0.607498402709286,0.8159800200015641,0.8143703546969185,0.764580177485708,0.657892357674934,0,0.8159800200015641,0.657892357674934
246,246,0.44,0.68,0.45,0.51,0.5,0.52,0.41,0.06,0.183348751156337,0.07519841269841249,0.2816279069767444,0,0.7030496779608739,0.6953777460880545,0.7171781680986673,0.6477292400148122,0.6795480884326168,0.6847998338152017,0.7432911866493577,0.6607847737123966,2,0.7432911866493577,0.6607847737123966
247,247,0.27,0.39,0.66,0.11,0.5,0.44,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6773757291388917,0.7031355976830778,0.7069996590231373,0.5716001761985939,0.7223620142909793,0.6331160848286683,0.6590648819213399,0.6183083973737433,0,0.7223620142909793,0.6183083973737433
248,248,0.55,0.42,0.34,0.3,0.5,0.52,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7264354316034998,0.8258705376374402,0.7998552272562113,0.5983444202448951,0.7614545614537713,0.7799245397142145,0.7717844316211107,0.6408490963439684,1,0.7799245397142145,0.6408490963439684
249,249,0.34,0.42,0.3,0.23,0.5,0.53,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7068771138986637,0.7555514659476054,0.7536520121661382,0.5883100307058302,0.7470444422126696,0.6930243213354055,0.7105013531052535,0.633401228722343,0,0.7470444422126696,0.633401228722343
250,250,0.44,0.53,0.52,0.23,0.5,0.51,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7714397663818997,0.9189864148480068,0.8739561977313504,0.6200426530572883,0.8433882814015496,0.8292868174633538,0.8134425890717687,0.6719282378608695,0,0.8433882814015496,0.6719282378608695
251,251,0.59,0.58,0.56,0.21,0.5,0.54,0.33,0.13999999999999996,0.10334875115633704,0.004801587301587472,0.3616279069767444,2,0.7913819659253432,0.8394049992115163,0.8482458828457516,0.6614055824225418,0.796939718530354,0.8289435263208867,0.7835422780785882,0.7025692705516933,1,0.8289435263208867,0.7025692705516933
