,mcg,gvh,alm,mit,erl,vac,nuc,distance_from_0,distance_from_1,distance_from_2,distance_from_3,closest,Probability_0,Probability_1,Probability_2,Probability_3
259,0.55,0.54,0.56,0.22,0.5,0.5,0.37,0.19153028158757562,0.2547716080212397,0.31479745052381797,0.22663216521532256,0,0.8256946213839204,0.7750935028859074,0.7299367075945393,0.7972139713937679
260,0.36,0.24,0.49,0.16,0.5,0.51,0.22,0.23620757451136365,0.5523873284747985,0.4592375371510527,0.38460972206924926,0,0.7896167526088597,0.57557408447784,0.631765159378665,0.6807162528996592
261,0.38,0.48,0.59,0.22,0.5,0.46,0.22,0.12074957115661902,0.3987824128938466,0.3182461753636742,0.3307288659228729,0,0.8862558758385273,0.6711367161633032,0.7274236925789428,0.7183999253376073
262,0.8,0.46,0.5,0.15,0.5,0.53,0.22,0.3621055239959167,0.25807092288600625,0.4655077172897303,0.4869658606322383,1,0.6962088972205549,0.7725404393664049,0.6278162710820929,0.6144880108187296
263,0.6,0.56,0.47,0.2,0.5,0.5,0.38,0.23254528856708667,0.20315951773183702,0.3531062014155859,0.2571174061249208,1,0.7925138567170543,0.8161480409569076,0.7025025826466992,0.7732774209302558
264,0.41,0.24,0.54,0.26,0.5,0.41,0.22,0.24714559109158446,0.529107006594735,0.38013149812229313,0.38612343230740603,0,0.7810269746835506,0.5891308247922139,0.6837714886334589,0.6796866252139503
265,0.47,0.65,0.54,0.62,0.5,0.53,0.36,0.48100462246008613,0.4492899629464842,0.22533625197232282,0.4806733407756324,2,0.6181620602668713,0.6380810520047887,0.7982477612431016,0.6183668799600952
266,0.43,0.39,0.54,0.14,0.5,0.47,0.22,0.10290607320770934,0.4136115499870785,0.3889329806376982,0.3297131320122029,0,0.9022117113538904,0.6612577669707754,0.6777796928546455,0.7191299992208268
267,0.5,0.51,0.52,0.09,0.5,0.48,0.25,0.1358715881796448,0.3122056059228761,0.41274032721971626,0.32651088884202234,0,0.8729547229967599,0.7318310439614314,0.6618341208222984,0.7214365193975544
268,0.53,0.61,0.52,0.21,0.5,0.55,0.3,0.19257481512069274,0.20645178703433478,0.3226178990785778,0.3049902994434898,0,0.8248326059441621,0.8134654800947917,0.7242505383019816,0.737130524933258
269,0.54,0.42,0.41,0.16,0.5,0.52,0.22,0.1497950944278641,0.3108238581648015,0.3763177937795648,0.3502077549734136,0,0.8608843583556122,0.7328429488033416,0.6863841697591287,0.7045417024702351
270,0.46,0.35,0.53,0.16,0.5,0.51,0.29,0.12288136308877746,0.41478895429067786,0.38124072930344816,0.26837406415334775,0,0.8843685750935798,0.6604796573948271,0.6830134484760955,0.7646217100291394
271,0.46,0.43,0.49,0.79,0.5,0.49,0.63,0.7050702393872661,0.7327498484269175,0.48737329530242296,0.5746759226624716,2,0.4940738695914745,0.48058563376044444,0.6142376980952129,0.5628872582552
272,0.51,0.55,0.35,0.16,0.5,0.51,0.47,0.29732190241564294,0.34258906565432345,0.4485410031367825,0.22468415975212513,3,0.7428048631928442,0.7099298861998022,0.6385591280756063,0.7987684621520531
273,0.56,0.52,0.55,0.19,0.5,0.54,0.22,0.14918608510916018,0.23620770415061584,0.3239461874066233,0.350310853194332,0,0.8614088046323026,0.7896166502435409,0.7232891633982563,0.7044690692183914
274,0.61,0.3,0.59,0.12,0.5,0.49,0.27,0.2555544205058417,0.42217589378978754,0.45079569938874525,0.37025842998755887,0,0.7744869874400184,0.6556187099913203,0.637120993090906,0.6905558472366065
275,0.37,0.53,0.46,0.23,0.5,0.47,0.22,0.1261780280788158,0.3596302748275914,0.314637242741798,0.33443513650991774,0,0.8814579085561077,0.6979343222618772,0.7300536585034507,0.7157422688638309
276,0.83,0.58,0.33,0.04,0.5,0.53,0.22,0.4719026183552454,0.29806116203171956,0.606217746246923,0.5822916169747544,1,0.6238142580184424,0.7422559404780572,0.5454098512803284,0.5586167629975516
277,0.39,0.45,0.53,0.18,0.5,0.54,0.22,0.07924476350053457,0.3933430019477458,0.3517255751782159,0.3202011945275217,0,0.9238137808755208,0.6747972511150666,0.7034731459825565,0.7260029545572607
278,0.52,0.54,0.5,0.21,0.5,0.48,0.3,0.12761292810201066,0.23511765434386891,0.3010931728250274,0.26628811564245114,0,0.8801940115824308,0.7904778410056822,0.7400088208221536,0.7662183362076395
279,0.35,0.39,0.57,0.11,0.5,0.48,0.22,0.16124462594007857,0.48391057212975364,0.4400285967397262,0.35216934764583974,0,0.8510838484533447,0.6163683199538492,0.6440180040045689,0.7031610332273026
280,0.36,0.49,0.3,0.22,0.5,0.52,0.31,0.2353979143128432,0.41600396259099454,0.3979041177936413,0.31701020747527725,0,0.7902563327518851,0.6596776564464691,0.6717264311866761,0.7283233207454683
281,0.78,0.7,0.32,0.23,0.5,0.53,0.22,0.45900231194707936,0.16687848071633435,0.484297938958886,0.5645816292512208,1,0.6319137839465798,0.846302447155937,0.6161296055501768,0.5685979817658519
282,0.55,0.46,0.53,0.11,0.5,0.52,0.48,0.2713040410007215,0.3804248480414382,0.4613543703319206,0.17402402286008534,3,0.7623846649672488,0.6835709337403736,0.6304292323929166,0.8402767115660936
283,0.45,0.56,0.54,0.32,0.5,0.57,0.22,0.18154188638768737,0.29676618145709727,0.21723423341457912,0.35373746460580147,0,0.833983312023538,0.7432177701433269,0.8047414498894292,0.7020592585670512
284,0.45,0.56,0.53,0.32,0.5,0.57,0.22,0.17994503828601913,0.2939632108873107,0.2169555340705982,0.3529985434014118,0,0.8353161205553394,0.7453039100084663,0.8049657620599632,0.7025782167509348
285,0.29,0.43,0.4,0.15,0.5,0.53,0.22,0.19891308491643347,0.48720946728009246,0.44180488057892076,0.36860800389086407,0,0.8196211276760161,0.6143383356859363,0.6428750606283458,0.6916964996504472
286,0.52,0.75,0.37,0.14,0.5,0.46,0.22,0.34239729390927703,0.25502746329824416,0.4678710476287635,0.47614006398580594,1,0.7100660437481074,0.7748952164904142,0.626334285741546,0.6211764717015666
287,0.71,0.56,0.39,0.27,0.5,0.52,0.22,0.319266826325778,0.1240903998147794,0.3469712257449469,0.4503651906806873,1,0.7266816256473382,0.8832999871181924,0.706825666347143,0.6373953382762766
288,0.58,0.6,0.43,0.12,0.5,0.55,0.22,0.23440579422855876,0.20221926274403906,0.4190825789334832,0.4026194432562379,1,0.7910407509855412,0.8169157891061497,0.6576498849992972,0.6685664783996621
289,0.54,0.65,0.49,0.34,0.5,0.52,0.22,0.2627910794308934,0.18509267109048233,0.22868448683756623,0.4057036746734228,1,0.768902520083959,0.8310272680804595,0.7955795097169411,0.6665076412596546
290,0.57,0.59,0.44,0.16,0.5,0.52,0.22,0.20325516555388665,0.18228586744758773,0.37239848030517847,0.38211171211100997,1,0.8160699819074686,0.8333630749860327,0.6890796031581086,0.6824188145007153
291,0.59,0.58,0.46,0.19,0.5,0.56,0.27,0.2083861052514496,0.16298801794260412,0.3480630043890944,0.3435693759460568,1,0.8118934998428111,0.8496013683259609,0.7060543902874673,0.7092342756387549
292,0.92,0.61,0.4,0.22,0.5,0.54,0.22,0.5149931933539037,0.24001936774229085,0.5324155730435772,0.6113722492876776,1,0.5975046616071686,0.7866126260083963,0.5871848672513793,0.5426057675808733
293,0.55,0.56,0.45,0.14,0.5,0.54,0.22,0.177121383119702,0.2214278920645792,0.38255548010778406,0.3686098878506873,0,0.8376780983707413,0.8013737054679937,0.6821160460548854,0.6916951965232595
294,0.63,0.61,0.41,0.22,0.5,0.51,0.22,0.263582735493518,0.10907326918557844,0.34944126768625633,0.41563161370399293,1,0.7682940546218312,0.8966647171977951,0.7050819317414361,0.6599233324233766
295,0.58,0.53,0.38,0.18,0.5,0.52,0.22,0.20428952973939157,0.21049085096669798,0.36653836911402077,0.38002328068914504,0,0.8152263047552545,0.810186467542412,0.6931295412059418,0.6838454886327915
296,0.36,0.46,0.43,0.19,0.5,0.48,0.22,0.11870293296832296,0.40382934201357823,0.3622965351671345,0.3322873998332812,0,0.8880715783678975,0.6677580697931473,0.6960759262435599,0.7172811467463822
297,0.32,0.47,0.55,0.12,0.5,0.52,0.22,0.15743886580121752,0.4592809674222708,0.42892571243639466,0.35140341565273286,0,0.8543290407334333,0.6317377222422524,0.6512083040624926,0.703699813066976
298,0.34,0.38,0.45,0.19,0.5,0.51,0.22,0.14318522469623493,0.46281106242191844,0.3844628988219556,0.33796724772144315,0,0.8665935395038302,0.6295115596623618,0.6808162052078771,0.7132186470515476
299,0.62,0.58,0.46,0.13,0.5,0.53,0.22,0.2351411380815459,0.17742283423731173,0.4063363133688372,0.40266083671161307,1,0.7904592778493915,0.8374256174290332,0.6660861160856314,0.6685388046957322
300,0.53,0.68,0.42,0.19,0.5,0.53,0.22,0.25964694570964547,0.19097543227334052,0.3790733365988184,0.41466810621289063,1,0.7713238569344362,0.8261528846001218,0.6844954122600952,0.6605594799149428
301,0.73,0.55,0.41,0.16,0.5,0.46,0.22,0.32267094138820057,0.16996979635811144,0.4309905997132297,0.45977763282212697,1,0.7242121233995011,0.8436902987312028,0.6498650196635836,0.631424037878364
302,0.55,0.46,0.46,0.31,0.5,0.58,0.48,0.29333281323765475,0.35074540676916954,0.32881113513290283,0.1785074678772933,3,0.7457738959650718,0.7041630061712121,0.7197789448654097,0.836517809841709
303,0.35,0.6,0.47,0.13,0.5,0.52,0.43,0.2628712273700937,0.4193203867527576,0.4577860014150606,0.2299418392143896,3,0.7688408966010588,0.6574935093087173,0.6326828549570925,0.7945798145457008
304,0.77,0.8,0.51,0.4,1.0,0.54,0.22,0.7182798754772551,0.5365913821374352,0.646549306924744,0.7844962463469201,1,0.4875902509732123,0.5847380077076699,0.5238503081592635,0.45634953163560843
305,0.77,0.87,0.47,0.37,0.5,0.48,0.22,0.5576462327676746,0.2505585495377918,0.47540336476096096,0.6440849879041729,1,0.5725551405802976,0.7783659057155675,0.621634260532395,0.5251428343819583
306,0.35,0.46,0.49,0.15,1.0,0.55,0.35,0.5207524578653127,0.6534506122795439,0.6417321278632744,0.5430440686835714,0,0.594073364572216,0.5202475035493486,0.5263798766957706,0.5809770239068219
307,0.43,0.51,0.48,0.14,0.5,0.5,0.22,0.09005418788335516,0.3345284694781737,0.37471103429982344,0.3305398353521548,0,0.9138816626165421,0.7156754696307054,0.6874879105161374,0.7185357377214395
308,0.57,0.61,0.45,0.26,0.5,0.5,0.22,0.21879224691983792,0.143071457037893,0.28537451064677044,0.3843116855412004,1,0.8034886280523564,0.8666921354299614,0.751732669706126,0.6809191614438369
309,0.63,0.62,0.42,0.12,0.5,0.52,0.25,0.2755923821764385,0.16618443942169236,0.43394220608007245,0.4096860918627099,1,0.7591222994843879,0.8468900198783005,0.647949701956443,0.6638586080510633
310,0.25,0.4,0.51,0.18,0.5,0.5,0.27,0.20325337864863682,0.5297106331407969,0.4252630895816111,0.32540730798180123,0,0.8160714401485063,0.5887753170950022,0.65359780773433,0.7222331224092966
311,0.56,0.62,0.53,0.24,0.5,0.57,0.22,0.2213098227078984,0.1791562950354512,0.3049286284849962,0.3860694734243892,1,0.8014683287318032,0.8359752304075715,0.7371759858810613,0.6797233013345407
312,0.58,0.6,0.51,0.24,0.5,0.53,0.22,0.2078864559010476,0.15208652597834885,0.29444998930350347,0.3788794508945889,1,0.8122992632638766,0.8589139591551626,0.7449412004383272,0.6846281390016362
313,0.71,0.59,0.53,0.15,0.5,0.49,0.33,0.31432440152580565,0.17468155231018598,0.42471636356295983,0.3798386711328417,1,0.7302820851064817,0.8397243864869076,0.6539552443626007,0.6839717446987076
314,0.46,0.35,0.33,0.17,0.5,0.55,0.22,0.2155460970452877,0.42407429424139437,0.4249952520535497,0.378402599355599,0,0.8061011105222488,0.6543752637890473,0.6537728892011468,0.6849546828336317
315,0.54,0.55,0.42,0.22,0.5,0.48,0.22,0.16567880431253082,0.20594573245759745,0.3096174754027668,0.3573994411473071,0,0.8473183454850562,0.8138772422022736,0.7337275713934914,0.6994930356233109
316,0.39,0.44,0.28,0.12,0.5,0.46,0.27,0.24966626411699924,0.44408498151193193,0.476277536735833,0.36779511881113397,0,0.7790607402145254,0.6414109104422262,0.6210910827332123,0.6922589980070013
317,0.33,0.44,0.49,0.08,0.5,0.48,0.49,0.2931759363192803,0.5274074063318872,0.5227721417283252,0.1857370437508261,3,0.7458908998530396,0.5901329630728903,0.5928747350181743,0.830491949319818
318,0.81,0.82,0.41,0.36,0.5,0.39,0.22,0.561992368822651,0.25435315758894667,0.4874276050352637,0.6486221931304049,1,0.5700721376829989,0.7754179089664561,0.6142043399157737,0.5227655507593949
319,0.69,0.6,0.51,0.13,0.5,0.52,0.22,0.29607369976064296,0.15946884142102133,0.4294230519492067,0.4428141376835291,1,0.743732613084714,0.8525965326789533,0.6508845129655383,0.6422265617121471
320,0.46,0.48,0.44,0.21,0.5,0.55,0.22,0.0938977025656019,0.30882060562181846,0.3174636186116605,0.32542224618207205,0,0.910375886595031,0.7343124897435103,0.7279931656945993,0.7222223336268545
321,0.35,0.36,0.57,0.17,0.5,0.52,0.22,0.15453773558264378,0.48574448292133043,0.39859727520076205,0.34302724945074076,0,0.8568111592637401,0.6152389913008176,0.6712609803693173,0.7096188745721813
322,0.74,0.72,0.47,0.25,0.5,0.57,0.22,0.40984710294998167,0.10035382949498185,0.42035393997950754,0.5230754932545765,1,0.663751728059449,0.9045173165033167,0.6568143058275413,0.5926949128384761
323,0.54,0.57,0.52,0.19,0.5,0.59,0.67,0.4566893963047748,0.4755285615327839,0.5401711116065714,0.23609008280542848,3,0.6333770387622173,0.6215564388013383,0.5826485459150087,0.7897095314784257
324,0.42,0.52,0.4,0.17,0.5,0.5,0.26,0.13036853647466515,0.3305559981393504,0.36736393179748517,0.3073017418310663,0,0.8777718803497857,0.7185241242750714,0.6925575554594459,0.7354286578343491
325,0.91,0.77,0.34,0.47,0.5,0.52,0.31,0.650076787306358,0.3410616733192861,0.52574952297336,0.6862384785344642,1,0.5220056918110504,0.7110150561955961,0.591112146153074,0.5034663110806439
326,0.81,0.9,0.39,0.41,0.5,0.53,0.22,0.6265749735133831,0.3110522460776652,0.5293907608878703,0.7041935296486854,1,0.5344190694670605,0.7326755954432772,0.5889636801065933,0.49450721889754523
327,0.45,0.4,0.56,0.14,0.5,0.54,0.22,0.10860361250342104,0.3980831150107054,0.38702587961911666,0.33161377212917553,0,0.897085940681351,0.6716062047852819,0.6790735205351649,0.7177644899768812
328,0.47,0.47,0.58,0.16,0.5,0.49,0.28,0.09435558856959016,0.34219753354440335,0.3511732406381915,0.27276806280787896,0,0.9099591336381452,0.7102079009683443,0.7038618058243089,0.7612693338260637
329,0.41,0.39,0.51,0.52,0.5,0.49,0.22,0.33158555749146973,0.4786150231341157,0.15337093903451554,0.4325597896748129,2,0.7177847417276206,0.619640986225918,0.8578114670311057,0.6488460576798889
330,0.37,0.34,0.32,0.22,0.5,0.56,0.22,0.2413512683236456,0.4838978435355605,0.4179451006115554,0.38772616980883484,0,0.7855656335941941,0.6163761655059987,0.6583983731006939,0.6785981384827581
331,0.69,0.6,0.5,0.31,0.5,0.55,0.22,0.3126363316757347,0.10515285530296241,0.29333341725726514,0.44301012589275934,1,0.731515893360668,0.9001869137259911,0.7457734455031497,0.6421007052119949
332,0.35,0.56,0.36,0.3,0.5,0.53,0.25,0.22922878143280964,0.3778004895905879,0.3138617523085251,0.3581234648664658,0,0.7951465979161803,0.6853672249221024,0.7306200277099629,0.6989867693706366
333,0.84,0.66,0.36,0.78,0.5,0.49,0.5,0.7890091397537136,0.6006040616915566,0.5527805553918487,0.7368398548148156,2,0.454294714914913,0.548480220116707,0.575347797748999,0.47862404962871913
334,0.51,0.58,0.54,0.29,0.5,0.53,0.22,0.177349530670195,0.22878195066346557,0.23167810811698467,0.3565337360991969,0,0.8374870059639575,0.7955019732726776,0.7932014073121649,0.7000988524668822
335,0.37,0.43,0.62,0.27,0.5,0.48,0.22,0.15935348755217177,0.4382465305385662,0.2948036627353498,0.3402873368838731,0,0.8526948886603279,0.645166709953466,0.7446777811123988,0.711565834275983
336,0.55,0.66,0.57,0.32,0.5,0.57,0.34,0.2927742791761229,0.2266258963388992,0.2767350877750694,0.33805353698155666,1,0.7461905524357533,0.7972189690453024,0.7582553416158644,0.7131571065973726
337,0.48,0.35,0.42,0.21,0.5,0.57,0.22,0.1602980693615648,0.3912214519011464,0.35974424561242613,0.34641364881881154,0,0.8518898288618161,0.6762303869517733,0.6978547826720868,0.7072198859231548
338,0.62,0.58,0.52,0.15,0.5,0.52,0.29,0.22673666360908662,0.17775131159985094,0.3822873962658075,0.3426342794019541,1,0.7971306681668735,0.8371505872439652,0.6822989348588568,0.70989778833473
339,0.56,0.59,0.53,0.16,0.5,0.24,0.42,0.3611725240192284,0.3783084295993183,0.46741102373435367,0.3512848234681856,3,0.6968587632207717,0.6850191878863423,0.6266224807620907,0.7037832713137232
340,0.44,0.51,0.37,0.15,0.5,0.51,0.22,0.15760794786401752,0.3319221902339015,0.39380171126783087,0.35520678559454255,0,0.8541846012283251,0.7175431525472328,0.674487786309434,0.7010284656313949
341,0.44,0.44,0.49,0.15,0.5,0.46,0.27,0.06935066419710806,0.36468452686916414,0.367881680237838,0.2755014105210245,0,0.9329994532040204,0.6944156858168494,0.6921990776739173,0.7591913612379171
342,0.5,0.5,0.48,0.17,0.5,0.47,0.26,0.08764513442433884,0.27681787780257167,0.3368114794234626,0.29306744479568875,0,0.9160859064015231,0.7581925682338191,0.7140434390957738,0.7459718270830776
343,0.6,0.6,0.49,0.3,0.5,0.53,0.22,0.2407400290727441,0.133887876815177,0.2517200450396886,0.39435555654364984,1,0.7860459489224425,0.8746881319244993,0.7774623620497796,0.6741143278640331
344,0.49,0.46,0.34,0.21,0.5,0.55,0.22,0.1825314961043727,0.31937759864241844,0.3579668867355648,0.361980930251499,0,0.8331584022710807,0.7266011338984163,0.6990962239813848,0.6962956458980155
345,0.35,0.68,0.57,0.4,0.5,0.53,0.36,0.34308396793725715,0.4100387306822683,0.2854348701690045,0.3572692331797572,2,0.7095786272050078,0.6636245470070972,0.7516872968506905,0.6995841211196947
346,0.7,0.69,0.43,0.33,0.5,0.58,0.22,0.38933304098645005,0.10899351699290112,0.3485853131882941,0.5015541673185754,1,0.6775085943058509,0.8967362310267424,0.7056857081580483,0.605588741722268
347,0.23,0.3,0.58,0.22,0.5,0.48,0.27,0.2763977445128589,0.6083916964519643,0.44745587781074914,0.3684629100573935,0,0.7585111770961551,0.5442254453085729,0.6392524208443926,0.6917968678284054
348,0.45,0.42,0.52,0.2,0.5,0.5,0.25,0.03821151595339578,0.35895765939625157,0.31913742394225286,0.28356054513036477,0,0.9625093332795486,0.6984039215692582,0.7267756660661568,0.7530975243719266
349,0.51,0.35,0.46,0.15,0.5,0.51,0.42,0.22204273708976355,0.4172067482729069,0.427588457091405,0.18634548105651833,3,0.8008811362742496,0.6588846825910167,0.6520797183696627,0.8299868007269827
350,0.42,0.39,0.47,0.13,0.5,0.5,0.27,0.10562427746591939,0.4118752006972261,0.40386779961043934,0.2856686590346053,0,0.899762645676595,0.6624069388180043,0.6677323899162948,0.7515115812712465
351,0.32,0.38,0.52,0.2,0.5,0.52,0.28,0.15001153740901066,0.4819982783886994,0.37852427680877554,0.284597033792551,0,0.86069804614238,0.6175481249415954,0.6848713443625924,0.7523173517162961
352,0.59,0.65,0.52,0.3,0.5,0.46,0.31,0.2746405510847312,0.15649658446554204,0.27237355015251036,0.3514271292872451,1,0.759845199676307,0.8551344384390626,0.7615697234622626,0.7036831259846591
353,0.41,0.52,0.41,0.11,0.5,0.54,0.35,0.18520736065437768,0.3730512939340947,0.4365910220911344,0.25239612710351117,0,0.8309319633908293,0.6886299094008359,0.6462356734867324,0.776936911335417
354,0.37,0.33,0.5,0.12,0.5,0.51,0.54,0.33485976805430684,0.5696469983143164,0.5304350105361771,0.16774542377982798,3,0.7154384066381276,0.5657251053719575,0.5883489759989097,0.8455690690642157
355,0.45,0.56,0.49,0.17,0.5,0.52,0.22,0.11578168422431831,0.2884137397857573,0.3465156058655892,0.3381089970198083,0,0.8906696493089327,0.7494514502019735,0.7071477835478986,0.7131175559737111
356,0.56,0.54,0.59,0.14,0.5,0.52,0.27,0.17911086249934177,0.2613632456310021,0.3754872996084154,0.32776333684055015,0,0.8360132117452013,0.7700011692485099,0.6869544445834642,0.7205335232686558
357,0.31,0.31,0.54,0.18,0.5,0.52,0.29,0.20604032104951672,0.5393728441508261,0.4273574729032027,0.30725202192475776,0,0.8138002623407044,0.5831138409775946,0.6522303558708243,0.7354652241873435
358,0.27,0.51,0.47,0.35,0.5,0.49,0.28,0.24225898904329593,0.46563641170542314,0.28810296286091325,0.33422326948574443,0,0.7848528829301479,0.6277354798327264,0.7496843986146079,0.7158939271135338
359,0.54,0.56,0.57,0.18,0.5,0.45,0.25,0.16490168426076696,0.2446690010602388,0.33384310142475704,0.33515282497386634,0,0.8479770694822223,0.7829636554955749,0.7161661388595045,0.7152287731813115
360,0.17,0.38,0.45,0.09,0.5,0.54,0.27,0.31212165296059824,0.6243412932960608,0.5542850247280801,0.40617241068181115,0,0.7318924859245401,0.5356141249593178,0.5744828554323584,0.6661952983372363
361,0.43,0.51,0.54,0.15,0.5,0.45,0.26,0.09619805966178012,0.345418072366656,0.362734650196165,0.29542751410111245,0,0.9082841038102129,0.7079243279928589,0.6957710317132412,0.7442133577422381
362,0.6,0.4,0.59,0.18,0.5,0.48,0.22,0.18976173119093354,0.32492789580323683,0.35841146660522827,0.36747777631846407,0,0.8271561959872906,0.7225794527748065,0.6987854889516326,0.6924787160640961
363,0.91,0.69,0.57,0.45,0.5,0.56,0.22,0.5872637942349701,0.3134587665717526,0.45730296990602054,0.6645515818782256,1,0.555846115215469,0.7309145164935347,0.632988534531756,0.5145041889884888
364,0.38,0.47,0.53,0.12,0.5,0.48,0.22,0.11018397052501565,0.4079018688024961,0.40488918234789384,0.33515489699070766,0,0.8956693433792233,0.6650441371979844,0.667050727758236,0.7152272912167834
365,0.59,0.43,0.52,0.19,0.5,0.55,0.27,0.1591238841543199,0.27760600496541565,0.33890697699807865,0.30993220491507256,0,0.8528906927818809,0.757595251487822,0.7125487294281726,0.7334966820085391
366,0.64,0.53,0.45,0.13,0.5,0.53,0.22,0.2318398333530728,0.19816153144236417,0.4080461206003162,0.3997737894792875,1,0.7930731369998548,0.8202373483143173,0.6649482103045437,0.6704716966341308
367,0.49,0.31,0.34,0.13,0.5,0.52,0.22,0.23791532839765817,0.44493187046465577,0.4628373831700038,0.39400496962343373,0,0.7882694323040982,0.6408679365797517,0.6294949906652383,0.6743507049630509
368,0.52,0.51,0.51,0.12,0.5,0.51,0.4,0.19493731245404963,0.3175584274781948,0.412910297580349,0.2002558765379009,0,0.8228862411582469,0.7279241487594754,0.6617216381977302,0.8185212858874239
369,0.49,0.43,0.48,0.15,0.5,0.55,0.25,0.0912640521529653,0.3346291801319141,0.36917458177816825,0.301454205991864,0,0.9127766584336192,0.7156033971155888,0.6913047107089757,0.7397417013164871
370,0.49,0.47,0.52,0.16,0.5,0.53,0.28,0.07711394575187261,0.3106827797690636,0.34871667182576277,0.26812553958332996,0,0.9257843584014543,0.7329463444041577,0.7055930163330127,0.7648117609260311
371,0.48,0.39,0.49,0.18,0.5,0.51,0.22,0.08396975040414023,0.36141011040907794,0.3470947216260502,0.3224165257674659,0,0.919459068939704,0.6966932187293208,0.7067383816784504,0.7243963977165578
372,0.44,0.34,0.55,0.18,0.5,0.52,0.22,0.12923625099526598,0.43311964885553556,0.3707566048857115,0.3335514694235803,0,0.8787663315992391,0.6484828969265478,0.6902119153239764,0.7163750262814031
373,0.43,0.54,0.58,0.16,0.5,0.5,0.36,0.1635519002264401,0.3550595272709947,0.37348342912515614,0.2190279649298151,0,0.8491224282116523,0.7011317055092822,0.6883323924717637,0.8032992536322703
374,0.49,0.42,0.54,0.17,0.5,0.5,0.36,0.13303342568148474,0.36095568569609315,0.36145474916873305,0.19191556152284703,0,0.875435829580514,0.6970098852903864,0.6966621199022882,0.8253765590890842
375,0.34,0.66,0.51,0.16,0.5,0.47,0.33,0.2485752600381429,0.3883529226664629,0.4197407638124697,0.31895171086818247,0,0.7799111624825038,0.6781729584156122,0.6572171722074529,0.7269106503430461
376,0.2,0.34,0.33,0.1,0.5,0.48,0.31,0.34252986133747954,0.6308372798931621,0.5704405988997473,0.4030038936662833,0,0.7099719183579521,0.5321460592320041,0.5652763236973949,0.6683094971443384
377,0.74,0.53,0.5,0.08,0.5,0.55,0.31,0.33730318282331695,0.24323875923227856,0.4929485522774461,0.41620931496753033,1,0.7136924278129194,0.7840842840593311,0.6108226936939893,0.6595422039801893
378,0.69,0.48,0.38,0.15,0.5,0.55,0.22,0.2879788024380193,0.23019656016478385,0.4312469193449743,0.4334771229118822,1,0.7497774855253124,0.7943774441952538,0.6496984678472217,0.6482511225440446
379,0.3,0.5,0.47,0.11,0.5,0.46,0.22,0.18467909173705097,0.46056347790642777,0.44844450813127634,0.3667741122561627,0,0.831371034883202,0.6309280313197716,0.6386207488151849,0.6929661599287511
380,0.44,0.51,0.48,0.38,0.5,0.52,0.22,0.19524882950638028,0.3257330970512481,0.15336819945541072,0.355388558058745,2,0.822629937985475,0.7219978650766378,0.8578138170766957,0.7009010495404403
381,0.31,0.45,0.5,0.17,0.5,0.49,0.22,0.14009448160838597,0.4562265119704715,0.3913239190826591,0.3397215763258145,0,0.8692761009146219,0.6336702869359246,0.6761610990798961,0.711968524061736
382,0.55,0.41,0.56,0.21,0.5,0.52,0.22,0.1327409822835691,0.3173084606660365,0.3150642824618276,0.337985740131751,0,0.875691882447834,0.7281061283819193,0.7297419631514016,0.7132054580416358
383,0.4,0.34,0.52,0.17,0.5,0.47,0.51,0.29195147669714844,0.5244001609224269,0.4663256584515218,0.12810444731271567,3,0.7468047725283398,0.5919103088350489,0.6273029642679364,0.8797614856227076
384,0.4,0.48,0.5,0.17,0.5,0.54,0.5,0.26114818898482217,0.4432119505646182,0.4349557569299984,0.08969655313064416,3,0.7701667809248307,0.6419711265243931,0.6472933046875129,0.9142085569098547
385,0.58,0.48,0.56,0.1,0.5,0.46,0.25,0.182448570085586,0.2954581675558609,0.41223814961639915,0.34867754042822174,0,0.8332274956451794,0.744190545381394,0.6621665625602978,0.7056206277140695
386,0.58,0.48,0.56,0.12,0.5,0.46,0.25,0.1725322690802354,0.28505253737744957,0.39273544827948387,0.34200946133625987,0,0.8415311329379788,0.7519747465004837,0.6752073512266135,0.7103414838977449
387,0.58,0.45,0.48,0.24,0.5,0.52,0.37,0.190316605971096,0.2732014037964241,0.30947766713114255,0.22026732364502175,0,0.826697355186249,0.7609395160873281,0.7338301597482741,0.8023042943844253
388,0.58,0.41,0.51,0.26,0.5,0.51,0.37,0.19825283793193701,0.30850601867398936,0.2983595871757047,0.22237899201130265,0,0.8201624587404303,0.7345435312078206,0.7420344656906125,0.800611881322298
389,0.41,0.6,0.53,0.29,0.5,0.47,0.43,0.25494826679309446,0.35848799801038905,0.31104587394246497,0.20298378282011328,3,0.7749565879135865,0.6987320119626178,0.7326802641661041,0.8162914792640287
390,0.69,0.5,0.49,0.42,0.5,0.49,0.22,0.3364334714713668,0.2328397933240305,0.2083124420474149,0.4514078895573599,2,0.7143134042151602,0.7922804919815063,0.8119533087221743,0.6367310732474428
391,0.38,0.49,0.61,0.13,0.5,0.54,0.22,0.15226799952803674,0.41852036616084687,0.4058282820604807,0.34997765719029467,0,0.8587581031324187,0.658019728120088,0.6664245946582404,0.7047038346064955
392,0.6,0.48,0.44,0.52,0.5,0.54,0.63,0.5293582608948376,0.505263476761759,0.4079493166317714,0.36300967920852195,3,0.588982821733143,0.6033465866781637,0.665012583045896,0.6955797008055438
