,mcg,gvh,alm,mit,vac,nuc,distance_from_0,distance_from_1,distance_from_2,distance_from_3,distance_from_4,closest,Probability_0,Probability_1,Probability_2,Probability_3,Probability_4
311,0.56,0.62,0.53,0.24,0.57,0.22,0.5435775862068959,2.17,0.3284326018808764,0.6368055555555561,0.5196648044692727,2,0.5806671451541413,0.1141776169108365,0.720051456704292,0.5289795236359275,0.5947198620035199
312,0.58,0.6,0.51,0.24,0.53,0.22,0.5115086206896544,2.15,0.2684326018808764,0.576805555555556,0.4596648044692728,2,0.5995903417593857,0.11648415777349697,0.7645769521218411,0.5616897905707827,0.6314952844317503
313,0.71,0.59,0.53,0.15,0.49,0.33,0.70573275862069,2.4099999999999997,0.4225391849529778,0.638935185185185,0.49452513966480444,2,0.49374664455854606,0.08981529457224767,0.655380572766752,0.5278541918641794,0.6098604370793378
314,0.46,0.35,0.33,0.17,0.55,0.22,0.833060344827586,2.0500000000000003,0.5105015673981198,0.4871759259259264,0.9300558659217868,3,0.434716865017814,0.12873490358780418,0.6001944653278847,0.6143589417712074,0.3945316688805667
315,0.54,0.55,0.42,0.22,0.48,0.22,0.5132327586206893,2.12,0.23887147335423045,0.5277314814814816,0.49882681564245723,2,0.5985574559827167,0.12003162851145673,0.787516092670319,0.5899417466305239,0.6072426495609918
316,0.39,0.44,0.28,0.12,0.46,0.27,0.85521551724138,2.1300000000000003,0.5515673981191234,0.4571759259259261,1.0049162011173185,3,0.42519154509812634,0.1188372938524096,0.5760462086696714,0.6330689570230256,0.36607531022068834
317,0.33,0.44,0.49,0.08,0.48,0.49,0.9452155172413801,2.2333333333333334,0.6415673981191236,0.4362037037037041,1.2245251396648045,3,0.3885958127788355,0.10717059875230674,0.5264665942604699,0.6464860209246406,0.29389722732887313
318,0.81,0.82,0.41,0.36,0.39,0.22,1.0132327586206893,2.4400000000000004,1.0188714733542303,1.3077314814814816,0.41424581005586614,4,0.36304344865311267,0.08716085146198126,0.36100211087967576,0.2704328429753353,0.6608384905532106
319,0.69,0.6,0.51,0.13,0.52,0.22,0.7215086206896544,2.3600000000000003,0.39147335423197405,0.7262500000000005,0.4496648044692728,2,0.4860184850660385,0.0944202231963023,0.6760600643943488,0.483719541465129,0.6378419175531537
320,0.46,0.48,0.44,0.21,0.55,0.22,0.5530603448275859,2.0300000000000002,0.25746081504702223,0.39074074074074194,0.6796648044692729,2,0.5751868440309391,0.13133552114849303,0.7730119161556122,0.6765555365910544,0.5067868365811417
321,0.35,0.36,0.57,0.17,0.52,0.22,0.7551293103448273,1.7333333333333334,0.46927899686520413,0.27657407407407364,1.0496648044692727,3,0.46994984142526786,0.17669444575659674,0.6254530593687517,0.7583774409442863,0.3500550663416974
322,0.74,0.72,0.47,0.25,0.57,0.22,0.8615086206896543,2.5000000000000004,0.629655172413792,0.9407407407407419,0.2096648044692729,4,0.4225241725482121,0.08208499862389876,0.5327754850199099,0.3903385885480773,0.8108559957288219
323,0.54,0.57,0.52,0.19,0.59,0.67,0.9019396551724137,2.63,0.5933228840125396,0.8319444444444454,1.035754189944134,2,0.4057818191137155,0.0720784622387661,0.5524883763939451,0.43520223649678796,0.3549585737619955
324,0.42,0.52,0.4,0.17,0.5,0.26,0.5636637931034478,2.1,0.23561128526645658,0.3801851851851864,0.6749162011173184,2,0.569120101120422,0.1224564282529819,0.7900877329923521,0.6837347799359439,0.5091990891344687
325,0.91,0.77,0.34,0.47,0.52,0.31,0.9419396551724138,2.67,1.1515047021943576,1.370740740740742,0.5615642458100567,4,0.38987088640447615,0.069252225309346,0.31616068361083094,0.2539188018719869,0.5703162509355018
326,0.81,0.9,0.39,0.41,0.53,0.22,0.9915086206896546,2.6300000000000003,1.0796551724137922,1.390740740740742,0.4654748603351957,4,0.3710165453680758,0.07207846223876607,0.3397126477426389,0.24889087272256238,0.6278368995516604
327,0.45,0.4,0.56,0.14,0.54,0.22,0.6551293103448275,1.88,0.36927899686520416,0.3462500000000007,0.9496648044692727,3,0.5193748976974683,0.1525901057568839,0.6912325318357859,0.7073356310926474,0.38687067904588546
328,0.47,0.47,0.58,0.16,0.49,0.28,0.49728448275862147,1.94,0.23034482758620795,0.3332407407407401,0.8445251396648044,2,0.6081799424909291,0.14370394977770293,0.7942596726310244,0.7165976591371548,0.42976138640045825
329,0.41,0.39,0.51,0.52,0.49,0.22,0.3059913793103449,1.4500000000000002,0.6154545454545447,0.4437962962962957,1.002122905027932,0,0.7363929676439754,0.23457028809379762,0.5403952052906835,0.641596103019112,0.36709929643568917
330,0.37,0.34,0.32,0.22,0.56,0.22,0.903060344827586,1.9333333333333336,0.6274608150470221,0.41106481481481505,1.0000558659217869,3,0.405327318351498,0.14466517663899503,0.5339458684804458,0.6629439616180917,0.36785888982142023
331,0.69,0.6,0.5,0.31,0.55,0.22,0.5815086206896545,2.22,0.46965517241379207,0.7807407407407418,0.3133519553072617,4,0.5590543291317467,0.10860910882495796,0.6252178234687985,0.458066577028768,0.7309925905667972
332,0.35,0.56,0.36,0.3,0.53,0.25,0.6236637931034479,2.0533333333333332,0.49335423197492084,0.5340740740740751,0.6237430167597756,2,0.5359771265850947,0.12830650164242224,0.6105749455849876,0.5862118276605711,0.5359346661993742
333,0.84,0.66,0.36,0.78,0.49,0.5,1.1648706896551726,2.32,1.4507210031347957,1.6434259259259267,0.950335195530727,4,0.3119629994676013,0.09827358560436154,0.23440122313625825,0.19331661810483688,0.38661141131580884
334,0.51,0.58,0.54,0.29,0.53,0.22,0.37573275862068933,1.98,0.26213166144200506,0.566805555555556,0.5296648044692728,2,0.6867858461168725,0.13806923731089282,0.769409715445898,0.5673348668154905,0.588802300503913
335,0.37,0.43,0.62,0.27,0.48,0.22,0.6068534482758621,1.5933333333333333,0.4854545454545448,0.3271296296296289,0.9284357541899432,3,0.5450632433126328,0.20324699135741284,0.6154173979975662,0.7209902752662936,0.39517137232150623
336,0.55,0.66,0.57,0.32,0.57,0.34,0.5640086206896551,2.2,0.510282131661442,0.7225000000000008,0.5494413407821226,2,0.5689238866417174,0.11080315836233387,0.6003261838938856,0.48553689515407905,0.5772722187601297
337,0.48,0.35,0.42,0.21,0.57,0.22,0.7030603448275858,1.9600000000000002,0.40746081504702214,0.39773148148148174,0.8000558659217869,3,0.49506790459218497,0.14085842092104497,0.6653375221067535,0.6718424055709432,0.4493038626416207
338,0.62,0.58,0.52,0.15,0.52,0.29,0.5819396551724138,2.31,0.27332288401253957,0.5562500000000006,0.5357541899441338,2,0.5588134093642487,0.09926125155964566,0.7608470826049963,0.5733551191770802,0.5852277507787825
339,0.56,0.59,0.53,0.16,0.24,0.42,0.88573275862069,2.09,0.6025391849529779,0.8189351851851852,0.9745251396648043,2,0.4124118641840229,0.12368713581745483,0.5474198695697254,0.4409008824327192,0.37737150978432826
340,0.44,0.51,0.37,0.15,0.51,0.22,0.6336637931034479,2.1300000000000003,0.31050156739811985,0.4901851851851865,0.7300558659217868,2,0.5306440650689298,0.1188372938524096,0.7330791753839467,0.6125129553560783,0.48188206855225896
341,0.44,0.44,0.49,0.15,0.46,0.27,0.56521551724138,1.9400000000000004,0.26156739811912355,0.2671759259259261,0.8445251396648042,2,0.5682376685451582,0.14370394977770287,0.7698439876390056,0.7655383815693895,0.4297613864004583
342,0.5,0.5,0.48,0.17,0.47,0.26,0.4247844827586208,2.0500000000000003,0.11971786833855808,0.37717592592592614,0.6745251396648043,2,0.6539106989745717,0.12873490358780418,0.8871707003555234,0.6857954140895176,0.5093982562106293
343,0.6,0.6,0.49,0.3,0.53,0.22,0.4915086206896545,2.13,0.3596551724137921,0.6707407407407419,0.3633519553072616,2,0.6117028701300258,0.11883729385240965,0.6979169455982457,0.5113296747473731,0.6953416612391405
344,0.49,0.46,0.34,0.21,0.55,0.22,0.643060344827586,2.14,0.3474608150470222,0.5007407407407419,0.7400558659217868,2,0.5256811941176132,0.11765484302177918,0.706479696760882,0.6060815441021259,0.47708726185686917
345,0.35,0.68,0.57,0.4,0.53,0.36,0.6061637931034485,1.9733333333333334,0.7139811912225706,0.655833333333334,0.7894413407821227,0,0.5454392786501293,0.13899277392785184,0.4896907589836127,0.5190093745132958,0.45409841069642426
346,0.7,0.69,0.43,0.33,0.58,0.22,0.7615086206896542,2.4,0.6896551724137919,1.0007407407407416,0.19335195530726165,4,0.466961427684261,0.09071795328941251,0.5017490561548974,0.36760703878391404,0.8241918443919154
347,0.23,0.3,0.58,0.22,0.48,0.27,0.8472844827586214,1.7433333333333334,0.6273040752351102,0.3741203703703687,1.1945251396648042,3,0.4285771618791699,0.17493630664572,0.5340295656146077,0.6878941047771552,0.3028477304174048
348,0.45,0.42,0.52,0.2,0.5,0.25,0.47306034482758597,1.8699999999999999,0.1954545454545448,0.19625000000000056,0.7784357541899433,2,0.6230924696354897,0.15412366181513143,0.8224607272930596,0.8218067573052583,0.4591236321090536
349,0.51,0.35,0.46,0.15,0.51,0.42,0.7434913793103453,2.1500000000000004,0.4223510971786853,0.40287037037037116,0.9357541899441337,3,0.47545103443119496,0.11648415777349691,0.6555038534334279,0.6683987379888198,0.3922898928433672
350,0.42,0.39,0.47,0.13,0.5,0.27,0.6434913793103454,1.95,0.33156739811912356,0.21018518518518645,0.8745251396648043,3,0.52545465622234,0.1422740715865136,0.7177977763663601,0.8104341516745368,0.4170600179239393
351,0.32,0.38,0.52,0.2,0.52,0.28,0.6634913793103454,1.8633333333333333,0.37808777429467205,0.14657407407407366,0.9757541899441339,3,0.5150499569119948,0.15515458548790856,0.6851703576815292,0.8636617550204454,0.3769079861301037
352,0.59,0.65,0.52,0.3,0.46,0.31,0.5036637931034484,2.16,0.4194984326018802,0.6137962962962957,0.40821229050279323,4,0.6043125227432544,0.11532512103806251,0.6573764557393202,0.5412920585825736,0.6648377251051967
353,0.41,0.52,0.41,0.11,0.54,0.35,0.7440948275862072,2.27,0.4082445141065839,0.44587962962963124,0.846145251396648,2,0.475164210874505,0.1033121800831002,0.6648163019829247,0.6402608358574,0.42906568864267713
354,0.37,0.33,0.5,0.12,0.51,0.54,1.0134913793103453,2.1133333333333333,0.6923510971786853,0.4062037037037044,1.285754189944134,3,0.36294957024601937,0.12083451267510242,0.5003982001698689,0.6661744513993638,0.27644201520375117
355,0.45,0.56,0.49,0.17,0.52,0.22,0.5436637931034479,2.06,0.2063949843260184,0.42018518518518655,0.6696648044692727,2,0.5806170897992172,0.12745396989482075,0.8135116884495504,0.6569251557435926,0.5118801289648393
356,0.56,0.54,0.59,0.14,0.52,0.27,0.5340086206896553,2.13,0.23332288401253967,0.5562500000000006,0.6957541899441337,2,0.5862501984644143,0.11883729385240965,0.7918978410881261,0.5733551191770802,0.49869819295680545
357,0.31,0.31,0.54,0.18,0.52,0.29,0.7855603448275866,1.813333333333333,0.5011285266457697,0.25657407407407373,1.1057541899441339,3,0.45586418906428483,0.16310953119364124,0.605846559786773,0.7736976814974227,0.33096118049831436
358,0.27,0.51,0.47,0.35,0.49,0.28,0.46581896551724195,1.9133333333333336,0.4685266457680259,0.44106481481481474,0.8082122905027932,3,0.6276208947873556,0.14758760706231006,0.625923796721879,0.6433510065452309,0.4456540544987452
359,0.54,0.56,0.57,0.18,0.45,0.25,0.5053017241379307,2.02,0.22068965517241237,0.5332407407407402,0.6684357541899432,2,0.6033235106956018,0.13265546508012172,0.8019655275273432,0.5867005411192816,0.5125096421527631
360,0.17,0.38,0.45,0.09,0.54,0.27,1.0034913793103453,2.203333333333333,0.6823510971786853,0.4805092592592596,1.1757541899441337,3,0.3665972740701189,0.11043442939082762,0.5054272856901931,0.6184683508599557,0.3085861593254054
361,0.43,0.51,0.54,0.15,0.45,0.26,0.4974568965517241,1.9300000000000002,0.22849529780564243,0.36324074074074025,0.8345251396648045,2,0.6080750929191713,0.1451481984836237,0.7957300388729865,0.6954189976609682,0.4340805601401065
362,0.6,0.4,0.59,0.18,0.48,0.22,0.6446982758620687,1.9,0.3747962382445137,0.4532407407407403,0.7884357541899433,2,0.5248208693441883,0.14956861922263506,0.687429336329646,0.635565108792418,0.45455527563988274
363,0.91,0.69,0.57,0.45,0.56,0.22,0.7835775862068959,2.33,0.9884326018808764,1.296805555555556,0.5550837988826814,4,0.4567689543842241,0.09729574708953276,0.37215955630030534,0.2734037727100125,0.5740241565979533
364,0.38,0.47,0.53,0.12,0.48,0.22,0.6168534482758621,1.87,0.3484952978056425,0.30324074074074026,0.9384357541899433,3,0.5396397734244543,0.1541236618151314,0.7057492335861899,0.7384213068783579,0.3912393514693378
365,0.59,0.43,0.52,0.19,0.55,0.27,0.5313362068965519,2.1,0.2374294670846411,0.38625000000000054,0.6857541899441341,2,0.5878189968866016,0.1224564282529819,0.7886525149804788,0.6796006042899594,0.5037101931205938
366,0.64,0.53,0.45,0.13,0.53,0.22,0.6715086206896546,2.31,0.33269592476488974,0.6701851851851865,0.5196648044692727,2,0.5109371856543885,0.09926125155964566,0.7169881793612786,0.5116138257124145,0.5947198620035199
367,0.49,0.31,0.34,0.13,0.52,0.22,0.843060344827586,2.04,0.5205015673981198,0.5571759259259264,0.9400558659217868,2,0.43039135993884625,0.1300287108784259,0.594222430615043,0.5728244805114321,0.39060601318398686
368,0.52,0.51,0.51,0.12,0.51,0.4,0.5519396551724138,2.2800000000000002,0.2374294670846411,0.4619444444444454,0.8257541899441339,2,0.5758318113134128,0.10228420671553744,0.7886525149804788,0.6300573421552943,0.4379046046437113
369,0.49,0.43,0.48,0.15,0.55,0.25,0.5630603448275862,2.06,0.2405015673981199,0.3601851851851865,0.7696648044692728,2,0.5694636393075397,0.12745396989482075,0.7862334131063774,0.6975471387135489,0.4631682942364591
370,0.49,0.47,0.52,0.16,0.53,0.28,0.45349137931034533,2.06,0.16112852664576977,0.32625000000000054,0.7657541899441339,2,0.6354058316239941,0.12745396989482075,0.851182664423669,0.72162475868939,0.4649831131111894
371,0.48,0.39,0.49,0.18,0.51,0.22,0.5630603448275859,1.9000000000000004,0.24050156739811984,0.26018518518518646,0.7896648044692728,2,0.56946363930754,0.149568619222635,0.7862334131063775,0.770908811693094,0.4539969475283301
372,0.44,0.34,0.55,0.18,0.52,0.22,0.6551293103448275,1.7600000000000002,0.36927899686520416,0.30324074074074053,0.9496648044692727,3,0.5193748976974683,0.17204486382305048,0.6912325318357859,0.7384213068783577,0.38687067904588546
373,0.43,0.54,0.58,0.16,0.5,0.36,0.6061637931034485,2.06,0.3162382445141064,0.3819444444444453,0.8845251396648043,2,0.5454392786501293,0.12745396989482075,0.7288857764423915,0.6825329706504869,0.4129102014090212
374,0.49,0.42,0.54,0.17,0.5,0.36,0.5555603448275868,2.0300000000000002,0.28034482758620793,0.2719444444444453,0.8945251396648044,3,0.5737506728828021,0.13133552114849303,0.7555231713009348,0.7618965875022868,0.40880167625833685
375,0.34,0.66,0.51,0.16,0.47,0.33,0.7658189655172419,2.1733333333333333,0.4562382445141065,0.40226851851851825,0.7845251396648043,3,0.4649529945390365,0.11379765847034781,0.6336628524152459,0.6688011360869283,0.4563363463740085
376,0.2,0.34,0.33,0.1,0.48,0.31,1.1352155172413796,2.223333333333333,0.8315673981191236,0.5274999999999992,1.2849162011173183,3,0.3213528567896029,0.10824768117627778,0.43536635883974967,0.5900783230268657,0.27667376761315726
377,0.74,0.53,0.5,0.08,0.55,0.31,0.7919396551724137,2.52,0.4545454545454553,0.7001851851851866,0.5657541899441338,2,0.45296534606754907,0.08045960674953244,0.6347364189402813,0.4964933520642776,0.567931656851909
378,0.69,0.48,0.38,0.15,0.55,0.22,0.8009051724137926,2.38,0.4768025078369912,0.7401851851851864,0.5400558659217869,2,0.448922427954602,0.09255057751034329,0.6207651134333078,0.4770255692726943,0.5827156975150631
379,0.3,0.5,0.47,0.11,0.46,0.22,0.7447844827586207,2.0233333333333334,0.4397178683385581,0.45050925925925933,0.9584357541899432,2,0.4748366243925694,0.13221401635314833,0.6442181497831553,0.6373035162503959,0.3834922932556403
380,0.44,0.51,0.48,0.38,0.52,0.22,0.30366379310344793,1.8000000000000003,0.3474608150470222,0.5007407407407419,0.6733519553072616,0,0.7381089820693417,0.1652988882215865,0.706479696760882,0.6060815441021259,0.5099962249717885
381,0.31,0.45,0.5,0.17,0.49,0.22,0.6647844827586207,1.9033333333333333,0.359717868338558,0.2705092592592593,0.9384357541899432,3,0.5143843744629022,0.14907088717283887,0.6978731904215816,0.7629908352335567,0.39123935146933786
382,0.55,0.41,0.56,0.21,0.52,0.22,0.5329741379310341,1.9,0.272539184952978,0.36680555555555605,0.7496648044692727,2,0.5868569779843275,0.14956861922263506,0.7614435914592876,0.6929443711288726,0.4725249144379423
383,0.4,0.34,0.52,0.17,0.47,0.51,0.88521551724138,2.0,0.6103448275862079,0.34592592592592497,1.2245251396648045,3,0.4126252358430658,0.1353352832366127,0.5431635390059968,0.7075648973799779,0.29389722732887313
384,0.4,0.48,0.5,0.17,0.54,0.5,0.7734913793103453,2.2199999999999998,0.4523510971786853,0.39587962962963125,1.0457541899441338,3,0.46139933278477113,0.10860910882495801,0.636130786788306,0.6730877108784384,0.35142667694090557
385,0.58,0.48,0.56,0.1,0.46,0.25,0.5846982758620687,2.08,0.3147962382445138,0.5532407407407403,0.7684357541899433,2,0.5572739794593663,0.12493021219858241,0.7299375924822397,0.5750830920334753,0.4637379013240397
386,0.58,0.48,0.56,0.12,0.46,0.25,0.5646982758620687,2.06,0.2947962382445138,0.5332407407407402,0.7484357541899432,2,0.5685316606064883,0.12745396989482075,0.744683309986285,0.5867005411192816,0.4731060283519808
387,0.58,0.45,0.48,0.24,0.52,0.37,0.5613362068965518,2.17,0.325611285266459,0.4064351851851866,0.6557541899441339,2,0.5704463200635669,0.1141776169108365,0.7220858182819564,0.6660202621970893,0.5190504522997176
388,0.58,0.41,0.51,0.26,0.51,0.37,0.5413362068965518,2.07,0.3543887147335434,0.3525000000000007,0.695754189944134,3,0.5819701001421826,0.12618578170503877,0.7016021912339611,0.7029285698107177,0.49869819295680534
389,0.41,0.6,0.53,0.29,0.47,0.43,0.5978879310344833,2.06,0.5031974921630088,0.48949074074074045,0.7645251396648045,3,0.5499719890599339,0.12745396989482075,0.6045943799509624,0.6129384593024023,0.46555495207367714
390,0.69,0.5,0.49,0.42,0.49,0.22,0.35262931034482736,1.96,0.49297805642633175,0.7477314814814815,0.4921229050279321,0,0.702837679751606,0.140858420921045,0.6108046721561482,0.47343934137381316,0.611327226025183
391,0.38,0.49,0.61,0.13,0.54,0.22,0.6951293103448275,1.8600000000000003,0.4092789968652042,0.4262500000000006,0.9896648044692727,2,0.4990099166685457,0.15567263036799725,0.6641289165863451,0.65295308344333,0.3717012627449747
392,0.6,0.48,0.44,0.52,0.54,0.63,0.632543103448276,2.26,0.9156112852664591,1.0564351851851868,1.0094413407821228,0,0.5312390857377088,0.10435048475476504,0.4002718709935315,0.347693065117255,0.36442251070876625
393,0.47,0.49,0.63,0.17,0.31,0.26,0.6868534482758621,1.7,0.41849529780564243,0.5932407407407402,1.0245251396648043,2,0.5031567897164074,0.18268352405273466,0.658036223799123,0.5525337614608267,0.3589668840751121
394,0.28,0.51,0.55,0.11,0.46,0.22,0.7274568965517241,1.9733333333333334,0.45849529780564235,0.4865740740740734,1.0484357541899432,2,0.4831360941696187,0.13899277392785184,0.632234254405872,0.6147288061286246,0.3504855661175088
395,0.56,0.57,0.63,0.39,0.59,0.4,0.5540086206896551,2.0700000000000003,0.640282131661442,0.8525000000000008,0.8394413407821227,0,0.574641666760641,0.12618578170503872,0.5271436791391976,0.42634772917815245,0.4319517698734485
396,0.21,0.38,0.49,0.16,0.51,0.45,1.0034913793103453,2.2033333333333336,0.6823510971786854,0.39620370370370434,1.255754189944134,3,0.3665972740701189,0.11043442939082757,0.505427285690193,0.6728696159431314,0.2848609279419524
397,0.46,0.57,0.57,0.15,0.52,0.26,0.5357327586206893,2.06,0.2351724137931026,0.4662500000000005,0.7257541899441338,2,0.5852402931183972,0.12745396989482075,0.790434556059618,0.6273504268342972,0.48395943394364394
398,0.43,0.42,0.54,0.22,0.57,0.33,0.6055603448275867,1.96,0.36808777429467204,0.22250000000000075,0.9257541899441339,3,0.5457685223732054,0.140858420921045,0.6920564342573478,0.8005150067502281,0.3962324718118733
399,0.57,0.59,0.5,0.58,0.53,0.22,0.3227155172413785,1.8000000000000003,0.589655172413792,0.9007407407407418,0.6933519553072617,0,0.7241798417457153,0.1652988882215865,0.5545184650342976,0.4062686085438884,0.4998976231088006
400,0.48,0.34,0.47,0.14,0.47,0.26,0.6447844827586207,1.9100000000000001,0.33971786833855805,0.33416666666666606,0.8745251396648043,3,0.5247756281158774,0.14808038659546244,0.7119711640368448,0.71593444987481,0.4170600179239393
401,0.35,0.4,0.53,0.18,0.42,0.38,0.7872844827586214,1.8633333333333333,0.5203448275862079,0.2322685185185183,1.1345251396648044,3,0.4550788934979893,0.15515458548790856,0.5943155762266735,0.792733231172408,0.32157478819551716
402,0.47,0.45,0.53,0.62,0.46,0.22,0.30806034482758626,1.4200000000000002,0.6454545454545447,0.7137962962962957,1.0321229050279321,0,0.7348709710089825,0.24171401689703642,0.524424113325373,0.48978130869122527,0.35624987259481433
403,0.53,0.43,0.47,0.15,0.58,0.22,0.6309051724137926,2.11,0.30680250783699126,0.4701851851851865,0.7796648044692726,2,0.532109931721107,0.12123796643338168,0.7357959004829366,0.6248865378380195,0.4585596927066922
404,0.46,0.45,0.56,0.16,0.56,0.22,0.5951293103448274,1.94,0.3092789968652042,0.40625000000000067,0.8896648044692728,2,0.5514912477334292,0.14370394977770293,0.7339759644643162,0.6661436107034874,0.41079342579774125
405,0.44,0.42,0.62,0.14,0.55,0.37,0.7755603448275867,1.9900000000000002,0.4911285266457697,0.3919444444444453,1.0957541899441339,3,0.4604457003320696,0.13669542544552382,0.6119354189399985,0.6757416541208403,0.33428739566069593
406,0.37,0.34,0.58,0.24,0.44,0.18,0.7668534482758621,1.4933333333333334,0.5854545454545447,0.3441203703703687,1.0884357541899432,3,0.4644722573826388,0.2246226640345851,0.5568526894185264,0.7088435991475152,0.33674283050102577
407,0.37,0.34,0.58,0.24,0.44,0.18,0.7668534482758621,1.4933333333333334,0.5854545454545447,0.3441203703703687,1.0884357541899432,3,0.4644722573826388,0.2246226640345851,0.5568526894185264,0.7088435991475152,0.33674283050102577
408,0.39,0.39,0.55,0.52,0.37,0.16,0.5180603448275863,1.2100000000000002,0.8554545454545448,0.6437962962962958,1.242122905027932,0,0.5956748319206953,0.29819727942988733,0.42508992446843136,0.5252944605967359,0.28877053435424277
409,0.39,0.39,0.55,0.52,0.37,0.16,0.5180603448275863,1.2100000000000002,0.8554545454545448,0.6437962962962958,1.242122905027932,0,0.5956748319206953,0.29819727942988733,0.42508992446843136,0.5252944605967359,0.28877053435424277
410,0.48,0.46,0.38,0.29,0.53,0.22,0.513060344827586,1.9900000000000002,0.3774608150470221,0.5107407407407419,0.6100558659217868,2,0.5986606644411181,0.13669542544552382,0.6856000662643024,0.6000509319767487,0.5433205151252288
411,0.48,0.57,0.5,0.09,0.52,0.42,0.7040948275862071,2.37,0.3682445141065838,0.5458796296296311,0.8557541899441339,2,0.4945560301888088,0.09348072627805847,0.6919479699625686,0.5793319615867553,0.4249625676968149
412,0.61,0.57,0.45,0.21,0.5,0.42,0.6819396551724137,2.41,0.38072100313479573,0.5864351851851866,0.5545251396648043,2,0.5056352824930186,0.08981529457224763,0.683368520700981,0.5563068852095536,0.5743449300775088
413,0.56,0.44,0.56,0.19,0.54,0.22,0.5529741379310341,1.98,0.2655799373040757,0.4462500000000007,0.7496648044692727,2,0.5752364312410495,0.13806923731089282,0.766761147616763,0.6400237461227071,0.4725249144379423
414,0.51,0.63,0.3,0.35,0.53,0.27,0.5340948275862072,2.2600000000000002,0.5052037617554863,0.8007407407407419,0.5198324022346369,2,0.5861996618325361,0.104350484754765,0.6033826165991245,0.44899625108976504,0.5946201966357102
415,0.53,0.68,0.34,0.42,0.54,0.27,0.5019396551724138,2.23,0.6115047021943576,0.9107407407407418,0.48983240223463675,4,0.6053553396076432,0.10752843013579495,0.5425339026292418,0.4022261683463826,0.6127290776035994
416,0.37,0.22,0.64,0.35,0.47,0.22,0.7668534482758622,1.2733333333333334,0.8054545454545448,0.5641203703703689,1.1921229050279323,3,0.46447225738263875,0.2798970748160435,0.4468847509543291,0.5688603131312607,0.3035761162516751
417,0.51,0.48,0.58,0.22,0.5,0.28,0.3855603448275866,1.94,0.15730407523511025,0.3468055555555559,0.7245251396648044,2,0.6800694560163096,0.14370394977770293,0.8544442039897616,0.7069427759896735,0.48455461009690415
418,0.49,0.37,0.59,0.17,0.51,0.22,0.6151293103448274,1.8000000000000003,0.3292789968652041,0.3632407407407404,0.9096648044692727,2,0.5405709893685944,0.1652988882215865,0.719442266606969,0.695418997660968,0.402659170970083
419,0.51,0.48,0.58,0.22,0.5,0.28,0.3855603448275866,1.94,0.15730407523511025,0.3468055555555559,0.7245251396648044,2,0.6800694560163096,0.14370394977770293,0.8544442039897616,0.7069427759896735,0.48455461009690415
420,0.53,0.53,0.53,0.17,0.49,0.37,0.48573275862069,2.19,0.2025391849529779,0.4189351851851851,0.7545251396648043,2,0.6152462045900027,0.11191674861732888,0.8166544814036792,0.6577468256249607,0.47023385712887955
421,0.29,0.68,0.47,0.26,0.47,0.37,0.8158189655172419,2.2233333333333336,0.6244200626959246,0.5467592592592596,0.7145251396648042,3,0.44227696941525135,0.10824768117627773,0.5355719366177332,0.5788225880908064,0.48942446488978203
422,0.5,0.45,0.49,0.15,0.55,0.43,0.6734913793103453,2.2600000000000002,0.35235109717868535,0.4358796296296313,0.9257541899441337,2,0.5099251242132368,0.104350484754765,0.7030332456510162,0.646695564235216,0.39623247181187343
423,0.33,0.28,0.31,0.24,0.53,0.22,0.9630603448275861,1.8733333333333335,0.7274608150470221,0.511064814814815,1.0600558659217867,3,0.3817228929162528,0.15361077156772493,0.4831342010068146,0.5998565025330443,0.34643645579748944
424,0.85,0.85,0.3,0.31,0.55,0.42,1.3019396551724136,3.0300000000000002,1.191504702194358,1.4064351851851868,0.6015642458100567,4,0.27200368766873123,0.04831563812606777,0.3037638458884653,0.24501516186592265,0.5479538308757763
425,0.43,0.39,0.51,0.28,0.4,0.22,0.5747844827586206,1.62,0.44545454545454477,0.3137962962962957,0.8684357541899431,3,0.5628261544770988,0.19789869908361465,0.640533058461312,0.7306678527486328,0.4196074052794587
426,0.61,0.54,0.49,0.16,0.54,0.42,0.7019396551724137,2.4299999999999997,0.3645454545454553,0.6058796296296313,0.6957541899441337,2,0.4956230330767432,0.08803683258237259,0.6945122665355927,0.5455942945941984,0.49869819295680545
427,0.34,0.35,0.61,0.19,0.52,0.25,0.7651293103448273,1.7033333333333334,0.4792789968652042,0.28657407407407365,1.0596648044692727,3,0.46527376237353435,0.18207559275428886,0.6192296974459411,0.7508314593260101,0.34657196023465153
428,0.55,0.53,0.56,0.29,0.48,0.22,0.3653017241379308,1.9000000000000004,0.2676489028213148,0.5537962962962958,0.5684357541899433,2,0.6939872265877087,0.149568619222635,0.7651763852170776,0.5747636901577484,0.5664107517405907
429,0.66,0.62,0.52,0.17,0.49,0.22,0.6432327586206892,2.27,0.35068965517241235,0.6632407407407404,0.4384357541899432,2,0.5255905672418586,0.1033121800831002,0.7042022654775577,0.515179064475462,0.6450446407024207
430,0.44,0.41,0.58,0.2,0.57,0.25,0.6151293103448272,1.86,0.3362382445141065,0.30625000000000047,0.9096648044692726,3,0.5405709893685945,0.1556726303679973,0.7144528710609964,0.7362025458114001,0.4026591709700831
431,0.37,0.62,0.34,0.25,0.51,0.22,0.7436637931034478,2.1133333333333337,0.5133542319749207,0.554074074074075,0.6200558659217869,2,0.47536906718125943,0.12083451267510237,0.5984847516167492,0.5746040557496201,0.5379143856722451
